frame,event,state,gate_enabled,attempt,memory_remaining,ready_count,result_elapsed,kill_confirm_count,retry_delay_remaining,screen_x,screen_x_copy,raw_horizontal,normalized,baseline_pointer_hex,shot_pointer_hex,current_pointer_hex,last_pointer_hex,arm_ready,raw_detected,normalized_detected,auto_aim_detected,pointer_was_live,pointer_zero_now,pointer_transitioned_to_zero,changed_from_shot
3106,SAMPLE,TRACKING,false,0,45,0,0,0,0,227.47227478027,227.47227478027,333.6247253418,-0.34033346176147,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3108,SAMPLE,TRACKING,false,0,45,0,0,0,0,227.47227478027,227.47227478027,333.6247253418,-0.34033346176147,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3110,SAMPLE,TRACKING,false,0,45,0,0,0,0,227.44250488281,227.44250488281,333.4892578125,-0.3401894569397,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3112,SAMPLE,TRACKING,false,0,45,0,0,0,0,227.48277282715,227.48277282715,333.66473388672,-0.34038114547729,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3114,SAMPLE,TRACKING,false,0,45,0,0,0,0,227.58242797852,227.58242797852,334.10107421875,-0.34038114547729,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3116,SAMPLE,TRACKING,false,0,45,0,0,0,0,227.58242797852,227.58242797852,334.10107421875,-0.34086084365845,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3118,SAMPLE,TRACKING,false,0,45,0,0,0,0,227.64848327637,227.64848327637,334.38973999023,-0.34114789962769,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3120,SAMPLE,TRACKING,true,0,45,0,0,0,0,227.64848327637,227.64848327637,334.38973999023,-0.34114789962769,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3122,SAMPLE,TRACKING,true,0,45,0,0,0,0,227.68081665039,227.68081665039,334.53045654297,-0.34129190444946,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3124,SAMPLE,TRACKING,true,0,45,0,0,0,0,227.71228027344,227.71228027344,334.66751098633,-0.34143590927124,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3126,SAMPLE,TRACKING,true,0,45,0,0,0,0,227.70748901367,227.70748901367,334.64743041992,-0.34143590927124,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3128,SAMPLE,TRACKING,true,0,45,0,0,0,0,227.70748901367,227.70748901367,334.64743041992,-0.34143590927124,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3130,SAMPLE,TRACKING,true,0,45,0,0,0,0,227.78346252441,227.78346252441,334.98181152344,-0.34181928634644,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3132,SAMPLE,TRACKING,true,0,45,0,0,0,0,227.90075683594,227.90075683594,335.49725341797,-0.34234666824341,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3134,SAMPLE,TRACKING,true,0,45,0,0,0,0,227.90075683594,227.90075683594,335.49725341797,-0.34234666824341,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3136,SAMPLE,TRACKING,true,0,45,0,0,0,0,227.98178100586,227.98178100586,335.85250854492,-0.3427300453186,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3138,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.04150390625,228.04150390625,336.11373901367,-0.343017578125,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3140,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.04588317871,228.04588317871,336.13473510742,-0.343017578125,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3142,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.04588317871,228.04588317871,336.13473510742,-0.343017578125,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3144,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.14434814453,228.14434814453,336.56970214844,-0.34349727630615,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3146,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.24006652832,228.24006652832,336.99163818359,-0.34392881393433,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3148,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.24006652832,228.24006652832,336.99163818359,-0.34392881393433,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3150,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.29106140137,228.29106140137,337.21643066406,-0.34416818618774,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3152,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.35597229004,228.35597229004,337.50216674805,-0.34445571899414,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3154,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.35597229004,228.35597229004,337.50216674805,-0.34445571899414,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3156,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.39448547363,228.39448547363,337.669921875,-0.34459972381592,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3158,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.44686889648,228.44686889648,337.90310668945,-0.34488725662231,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3160,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.44686889648,228.44686889648,337.90310668945,-0.34488725662231,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3162,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.50787353516,228.50787353516,338.16897583008,-0.34517478942871,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3164,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.47253417969,228.47253417969,338.0280456543,-0.34503126144409,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3166,SAMPLE,TRACKING,true,0,45,0,0,0,0,228.47253417969,228.47253417969,338.0280456543,-0.34503126144409,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3168,SAMPLE,TRACKING,true,0,45,0,0,0,0,227.14390563965,227.14390563965,332.2297668457,-0.33879899978638,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3170,SAMPLE,TRACKING,true,0,45,0,0,0,0,224.60293579102,224.60293579102,321.01892089844,-0.32691049575806,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3172,SAMPLE,TRACKING,true,0,45,0,0,0,0,224.60293579102,224.60293579102,321.01892089844,-0.32691049575806,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3174,SAMPLE,TRACKING,true,0,45,0,0,0,0,222.86500549316,222.86500549316,313.27862548828,-0.31866550445557,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3176,SAMPLE,TRACKING,true,0,45,0,0,0,0,221.68727111816,221.68727111816,307.99905395508,-0.31866550445557,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3178,SAMPLE,TRACKING,true,0,45,0,0,0,0,221.68727111816,221.68727111816,307.99905395508,-0.31305646896362,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3180,SAMPLE,TRACKING,true,0,45,0,0,0,0,199.23655700684,199.23655700684,201.69668579102,-0.20303964614868,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3182,SAMPLE,TRACKING,true,0,45,0,0,0,0,184.95664978027,184.95664978027,129.8765411377,-0.1302227973938,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3184,SAMPLE,TRACKING,true,0,45,0,0,0,0,184.95664978027,184.95664978027,129.8765411377,-0.1302227973938,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3186,SAMPLE,TRACKING,true,0,45,0,0,0,0,175.87382507324,175.87382507324,83.027671813965,-0.083099842071533,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3188,SAMPLE,TRACKING,true,0,45,0,0,0,0,170.09664916992,170.09664916992,52.919235229492,-0.052947044372559,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3190,SAMPLE,TRACKING,true,0,45,0,0,0,0,170.09664916992,170.09664916992,52.919235229492,-0.052947044372559,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3192,SAMPLE,TRACKING,true,0,45,0,0,0,0,166.42202758789,166.42202758789,33.687725067139,-0.033627986907959,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3194,SAMPLE,TRACKING,true,0,45,0,0,0,0,164.08477783203,164.08477783203,21.43458366394,-0.021356105804443,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3196,SAMPLE,TRACKING,true,0,44,0,0,0,0,163.02110290527,163.02110290527,15.854678153992,-0.015795230865479,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,false,false,false,true,false,false,false
3198,SAMPLE,TRACKING,true,0,42,0,0,0,0,163.02110290527,163.02110290527,15.854678153992,-0.015795230865479,0x801FABDC,nil,0x801FABDC,0x801FABDC,false,false,false,false,true,false,false,false
3200,AUTO_SHOT,FIRED,true,1,41,2,0,0,0,162.23440551758,162.23440551758,11.726778030396,-0.011672973632813,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3200,SAMPLE,FIRED,true,1,41,2,0,0,0,162.23440551758,162.23440551758,11.726778030396,-0.011672973632813,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3202,SAMPLE,WAITING_RESULT,true,1,41,2,1,0,0,161.65255737305,161.65255737305,8.6733493804932,-0.0086045265197754,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3204,SAMPLE,WAITING_RESULT,true,1,41,2,3,0,0,161.2222442627,161.2222442627,6.4149856567383,-0.0063519477844238,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3206,SAMPLE,WAITING_RESULT,true,1,41,2,5,0,0,160.77740478516,160.77740478516,4.0802822113037,-0.0040030479431152,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3208,SAMPLE,WAITING_RESULT,true,1,41,2,7,0,0,160.57496643066,160.57496643066,3.0177772045135,-0.0029482841491699,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3210,SAMPLE,WAITING_RESULT,true,1,41,2,9,0,0,160.57496643066,160.57496643066,3.0177772045135,-0.0029482841491699,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3212,SAMPLE,WAITING_RESULT,true,1,41,2,11,0,0,160.42524719238,160.42524719238,2.2319631576538,-0.0021810531616211,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3214,SAMPLE,WAITING_RESULT,true,1,41,2,13,0,0,160.31451416016,160.31451416016,1.650768995285,-0.0016059875488281,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3216,SAMPLE,WAITING_RESULT,true,1,41,2,15,0,0,160.23262023926,160.23262023926,1.2209385633469,-0.0011744499206543,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3218,SAMPLE,WAITING_RESULT,true,1,41,2,17,0,0,160.17204284668,160.17204284668,0.90299034118652,-0.0008387565612793,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3220,SAMPLE,WAITING_RESULT,true,1,41,2,19,0,0,160.12724304199,160.12724304199,0.66785252094269,-0.00059938430786133,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3222,SAMPLE,WAITING_RESULT,true,1,41,2,21,0,0,160.09411621094,160.09411621094,0.49398186802864,-0.00045537948608398,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3224,SAMPLE,WAITING_RESULT,true,1,41,2,23,0,0,160.06959533691,160.06959533691,0.36528074741364,-0.00031137466430664,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3226,SAMPLE,WAITING_RESULT,true,1,41,2,25,0,0,160.0514831543,160.0514831543,0.27021646499634,-0.00031137466430664,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3228,SAMPLE,WAITING_RESULT,true,1,41,2,27,0,0,160.0514831543,160.0514831543,0.27021646499634,-0.00021553039550781,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3230,SAMPLE,WAITING_RESULT,true,1,41,2,29,0,0,160.03807067871,160.03807067871,0.19981922209263,-0.00011968612670898,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3232,SAMPLE,WAITING_RESULT,true,1,41,2,31,0,0,172.52735900879,172.52735900879,65.609909057617,-0.065602779388428,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3234,SAMPLE,WAITING_RESULT,true,1,41,2,33,0,0,178.99208068848,178.99208068848,99.190795898438,-0.099350929260254,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3236,SAMPLE,WAITING_RESULT,true,1,41,2,35,0,0,177.19267272949,177.19267272949,89.872169494629,-0.089954853057861,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3238,SAMPLE,WAITING_RESULT,true,1,41,2,37,0,0,177.19267272949,177.19267272949,89.872169494629,-0.089954853057861,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3240,SAMPLE,WAITING_RESULT,true,1,41,2,39,0,0,167.22789001465,167.22789001465,37.90873336792,-0.037894725799561,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3242,SAMPLE,WAITING_RESULT,true,1,41,2,41,0,0,153.47729492188,153.47729492188,-34.214557647705,0.034155488014221,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3244,SAMPLE,WAITING_RESULT,true,1,41,2,43,0,0,143.17222595215,143.17222595215,-87.978507995605,0.088037490844727,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3246,SAMPLE,WAITING_RESULT,true,1,41,2,45,0,0,135.39660644531,135.39660644531,-128.06878662109,0.12840092182159,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3248,SAMPLE,WAITING_RESULT,true,1,41,2,47,0,0,129.48309326172,129.48309326172,-158.1544342041,0.15879333019257,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3250,SAMPLE,WAITING_RESULT,true,1,41,2,49,0,0,124.8825378418,124.8825378418,-181.26414489746,0.18223488330841,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3252,SAMPLE,WAITING_RESULT,true,1,41,2,51,0,0,121.11611938477,121.11611938477,-199.96495056152,0.20126616954803,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3254,SAMPLE,WAITING_RESULT,true,1,41,2,53,0,0,117.76557922363,117.76557922363,-216.41963195801,0.21809232234955,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3256,SAMPLE,WAITING_RESULT,true,1,41,2,55,0,0,114.50296020508,114.50296020508,-232.26446533203,0.23439109325409,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3258,SAMPLE,WAITING_RESULT,true,1,41,2,57,0,0,111.11358642578,111.11358642578,-248.52334594727,0.25112128257751,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3260,SAMPLE,WAITING_RESULT,true,1,41,2,59,0,0,107.43981933594,107.43981933594,-265.89993286133,0.26909780502319,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3262,SAMPLE,WAITING_RESULT,true,1,41,2,61,0,0,103.50483703613,103.50483703613,-284.22213745117,0.28822505474091,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3264,SAMPLE,WAITING_RESULT,true,1,41,2,63,0,0,100.59452819824,100.59452819824,-297.56927490234,0.30217492580414,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3266,SAMPLE,WAITING_RESULT,true,1,41,2,65,0,0,95.63037109375,95.63037109375,-319.96896362305,0.32580816745758,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3268,SAMPLE,WAITING_RESULT,true,1,41,2,67,0,0,112.39222717285,112.39222717285,-242.37466430664,0.24484145641327,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3270,SAMPLE,WAITING_RESULT,true,1,41,2,69,0,0,124.78929138184,124.78929138184,-181.71078491211,0.18271422386169,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3272,SAMPLE,WAITING_RESULT,true,1,41,2,71,0,0,133.95816040039,133.95816040039,-135.41668701172,0.13583123683929,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3274,SAMPLE,WAITING_RESULT,true,1,41,2,73,0,0,140.73945617676,140.73945617676,-100.57559204102,0.10069298744202,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3276,SAMPLE,WAITING_RESULT,true,1,41,2,75,0,0,145.75489807129,145.75489807129,-74.557891845703,0.074614882469177,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3278,SAMPLE,WAITING_RESULT,true,1,41,2,77,0,0,149.46432495117,149.46432495117,-55.213027954102,0.055200219154358,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3280,SAMPLE,WAITING_RESULT,true,1,41,2,79,0,0,152.20780944824,152.20780944824,-40.863998413086,0.040818929672241,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3282,SAMPLE,WAITING_RESULT,true,1,41,2,81,0,0,154.2368927002,154.2368927002,-30.23454284668,0.030176758766174,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3284,SAMPLE,WAITING_RESULT,true,1,41,2,83,0,0,155.73760986328,155.73760986328,-22.366111755371,0.02231502532959,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3286,SAMPLE,WAITING_RESULT,true,1,41,2,85,0,0,156.84753417969,156.84753417969,-16.543872833252,0.016514539718628,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,false,false,false,true,false,false,false
3288,SAMPLE,WAITING_RESULT,true,1,41,2,87,0,0,157.66844177246,157.66844177246,-12.236584663391,0.012152075767517,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3290,SAMPLE,WAITING_RESULT,true,1,41,2,89,0,0,158.724609375,158.724609375,-6.6939134597778,0.0066393613815308,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3292,SAMPLE,WAITING_RESULT,true,1,41,2,91,0,0,159.05673217773,159.05673217773,-4.9508109092712,0.0049136877059937,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3294,SAMPLE,WAITING_RESULT,true,1,41,2,93,0,0,159.30235290527,159.30235290527,-3.6616728305817,0.0035712718963623,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3296,SAMPLE,WAITING_RESULT,true,1,41,2,95,0,0,159.48402404785,159.48402404785,-2.7081611156464,0.0026605129241943,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3298,SAMPLE,WAITING_RESULT,true,1,41,2,97,0,0,147.11918640137,147.11918640137,-67.452758789063,0.067472219467163,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3300,SAMPLE,WAITING_RESULT,true,1,41,2,99,0,0,137.97415161133,137.97415161133,-114.84085845947,0.11507427692413,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3302,SAMPLE,WAITING_RESULT,true,1,41,2,101,0,0,143.7096862793,143.7096862793,-85.191131591797,0.085257053375244,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3304,SAMPLE,WAITING_RESULT,true,1,41,2,103,0,0,143.7096862793,143.7096862793,-85.191131591797,0.085257053375244,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3306,SAMPLE,WAITING_RESULT,true,1,41,2,105,0,0,147.95167541504,147.95167541504,-63.111240386963,0.063109874725342,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3308,SAMPLE,WAITING_RESULT,true,1,41,2,107,0,0,151.08906555176,151.08906555176,-46.719200134277,0.046715259552002,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3310,SAMPLE,WAITING_RESULT,true,1,41,2,109,0,0,153.40946960449,153.40946960449,-34.57063293457,0.034491062164307,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3312,SAMPLE,WAITING_RESULT,true,1,41,2,111,0,0,155.12564086914,155.12564086914,-25.575378417969,0.025526762008667,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3314,SAMPLE,WAITING_RESULT,true,1,41,2,113,0,0,156.39492797852,156.39492797852,-18.918334960938,0.018863439559937,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,false,false,false,true,false,false,false
3316,SAMPLE,WAITING_RESULT,true,1,41,2,115,0,0,157.33367919922,157.33367919922,-13.993184089661,0.013925909996033,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3318,SAMPLE,WAITING_RESULT,true,1,41,2,117,0,0,158.02799987793,158.02799987793,-10.349761962891,0.010282635688782,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3320,SAMPLE,WAITING_RESULT,true,1,41,2,119,0,0,158.02799987793,158.02799987793,-10.349761962891,0.010282635688782,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3321,SHOT_FAILED,SHOT_FAILED,true,1,41,2,120,0,0,158.54150390625,158.54150390625,-7.6548943519592,0.0075981616973877,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3322,SAMPLE,RETRY_DELAY,true,1,0,0,120,0,20,158.54150390625,158.54150390625,-7.6548943519592,0.0075981616973877,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3324,SAMPLE,RETRY_DELAY,true,1,0,0,120,0,18,159.07231140137,159.07231140137,-4.8690447807312,0.0048178434371948,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3326,SAMPLE,RETRY_DELAY,true,1,0,0,120,0,16,159.3138885498,159.3138885498,-3.6011276245117,0.0035233497619629,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3328,SAMPLE,RETRY_DELAY,true,1,0,0,120,0,14,159.49255371094,159.49255371094,-2.6633925437927,0.0026125907897949,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
