frame,event,state,gate_enabled,attempt,memory_remaining,ready_count,result_elapsed,kill_confirm_count,retry_delay_remaining,screen_x,screen_x_copy,raw_horizontal,normalized,baseline_pointer_hex,shot_pointer_hex,current_pointer_hex,last_pointer_hex,arm_ready,raw_detected,normalized_detected,auto_aim_detected,pointer_was_live,pointer_zero_now,pointer_transitioned_to_zero,changed_from_shot
3316,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.1854019165,114.1854019165,-233.77238464355,0.23592507839203,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3318,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.1854019165,114.1854019165,-233.77238464355,0.23592507839203,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3320,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.16893005371,114.16893005371,-233.84996032715,0.23602092266083,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3322,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.10359954834,114.10359954834,-234.1630859375,0.23635649681091,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3324,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.0089263916,114.0089263916,-234.61837768555,0.2368358373642,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3326,SAMPLE,COMPLETE,false,2,42,2,120,0,0,113.90055847168,113.90055847168,-235.13934326172,0.23736310005188,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3328,SAMPLE,COMPLETE,false,2,42,2,120,0,0,113.8111114502,113.8111114502,-235.56727600098,0.23784255981445,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3330,SAMPLE,COMPLETE,false,2,42,2,120,0,0,113.80184936523,113.80184936523,-235.60827636719,0.23784255981445,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3332,SAMPLE,COMPLETE,false,2,42,2,120,0,0,113.80184936523,113.80184936523,-235.60827636719,0.23784255981445,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3334,SAMPLE,COMPLETE,false,2,42,2,120,0,0,113.86889648438,113.86889648438,-235.28024291992,0.23750698566437,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3336,SAMPLE,COMPLETE,false,2,42,2,120,0,0,113.94868469238,113.94868469238,-234.890625,0.23712348937988,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3338,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.07025909424,114.07025909424,-234.30003356934,0.23654818534851,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3340,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.23077392578,114.23077392578,-233.52230834961,0.23573327064514,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3342,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.3952331543,114.3952331543,-232.72611999512,0.23491835594177,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3344,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.55416870117,114.55416870117,-231.95671081543,0.2341034412384,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3346,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.72106933594,114.72106933594,-231.14855957031,0.23328852653503,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3348,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.97370147705,114.97370147705,-229.92346191406,0.23328852653503,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3350,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.97370147705,114.97370147705,-229.92346191406,0.23204219341278,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3352,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.24900817871,115.24900817871,-228.58589172363,0.23065185546875,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3354,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.46465301514,115.46465301514,-227.53701782227,0.22959721088409,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3356,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.67420959473,115.67420959473,-226.515625,0.22854268550873,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3358,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.86793518066,115.86793518066,-225.57051086426,0.22758388519287,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3360,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.16468811035,116.16468811035,-224.12118530273,0.22609782218933,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3362,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.16468811035,116.16468811035,-224.12118530273,0.22609782218933,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3364,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.46458435059,116.46458435059,-222.65336608887,0.22461175918579,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3366,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.67866516113,116.67866516113,-221.60374450684,0.22355723381042,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3368,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.81970214844,116.81970214844,-220.91146850586,0.22283804416656,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3370,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.88103485107,116.88103485107,-220.61125183105,0.22250247001648,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3372,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.86364746094,116.86364746094,-220.69638061523,0.22259831428528,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3374,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.77899932861,116.77899932861,-221.11090087891,0.22302973270416,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3376,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.77899932861,116.77899932861,-221.11090087891,0.22302973270416,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3378,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.67448425293,116.67448425293,-221.62351989746,0.22355723381042,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3380,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.56539916992,116.56539916992,-222.15797424316,0.22413241863251,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3382,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.40780639648,116.40780639648,-222.92903137207,0.22489941120148,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3384,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.30534362793,116.30534362793,-223.43045043945,0.22542679309845,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3386,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.30534362793,116.30534362793,-223.43045043945,0.22542679309845,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3388,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.21612548828,116.21612548828,-223.86572265625,0.22585821151733,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3390,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.14639282227,116.14639282227,-224.20608520508,0.22619378566742,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3392,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.09823608398,116.09823608398,-224.44117736816,0.22643339633942,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3394,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.05655670166,116.05655670166,-224.64431762695,0.2266731262207,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3396,SAMPLE,COMPLETE,false,2,42,2,120,0,0,116.01811981201,116.01811981201,-224.8318939209,0.2268648147583,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3398,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.99697113037,115.99697113037,-224.93539428711,0.22696077823639,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3400,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.99697113037,115.99697113037,-224.93539428711,0.22696077823639,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3402,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.98690032959,115.98690032959,-224.98475646973,0.22700870037079,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3404,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.98146057129,115.98146057129,-225.0122833252,0.22705662250519,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3406,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.970703125,115.970703125,-225.06552124023,0.22705662250519,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3408,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.95393371582,115.95393371582,-225.14849853516,0.22715246677399,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3410,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.95393371582,115.95393371582,-225.14849853516,0.22715246677399,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3412,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.87177276611,115.87177276611,-225.55279541016,0.22758388519287,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3414,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.72708892822,115.72708892822,-226.2666015625,0.22830295562744,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3416,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.51303100586,115.51303100586,-227.32211303711,0.2293576002121,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3418,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.36946105957,115.36946105957,-228.0308380127,0.23007667064667,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3420,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.36946105957,115.36946105957,-228.0308380127,0.23007667064667,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3422,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.19264221191,115.19264221191,-228.90411376953,0.23093950748444,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3424,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.11863708496,115.11863708496,-229.27372741699,0.23132312297821,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3426,SAMPLE,COMPLETE,false,2,42,2,120,0,0,115.03323364258,115.03323364258,-229.69827270508,0.23175454139709,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3428,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.89233398438,114.89233398438,-230.38381958008,0.23175454139709,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3430,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.89233398438,114.89233398438,-230.38381958008,0.23247361183167,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3432,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.6382522583,114.6382522583,-231.61322021484,0.23371994495392,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3434,SAMPLE,COMPLETE,false,2,42,2,120,0,0,114.29594421387,114.29594421387,-233.26420593262,0.23539769649506,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3436,SAMPLE,COMPLETE,false,2,42,2,120,0,0,113.96385192871,113.96385192871,-234.86421203613,0.23702764511108,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3438,SAMPLE,COMPLETE,false,2,42,2,120,0,0,113.96385192871,113.96385192871,-234.86421203613,0.23702764511108,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3440,SAMPLE,COMPLETE,false,2,42,2,120,0,0,113.45891571045,113.45891571045,-237.29383850098,0.23956835269928,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3442,SAMPLE,COMPLETE,false,2,42,2,120,0,0,125.57820892334,125.57820892334,-177.7866973877,0.17868757247925,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3444,SAMPLE,COMPLETE,false,2,42,2,120,0,0,134.54164123535,134.54164123535,-132.4434967041,0.13281118869781,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3446,SAMPLE,COMPLETE,false,2,42,2,120,0,0,143.8070526123,143.8070526123,-84.685340881348,0.084729790687561,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3448,SAMPLE,COMPLETE,false,2,42,2,120,0,0,148.02369689941,148.02369689941,-62.735347747803,0.062726378440857,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3450,SAMPLE,COMPLETE,false,2,42,2,120,0,0,148.02369689941,148.02369689941,-62.735347747803,0.062726378440857,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3452,SAMPLE,COMPLETE,false,2,42,2,120,0,0,151.14233398438,151.14233398438,-46.440475463867,0.046427607536316,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3454,SAMPLE,COMPLETE,false,2,42,2,120,0,0,153.44886779785,153.44886779785,-34.364196777344,0.034347295761108,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3456,SAMPLE,COMPLETE,false,2,42,2,120,0,0,155.15478515625,155.15478515625,-25.422552108765,0.025382995605469,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3458,SAMPLE,COMPLETE,false,2,42,2,120,0,0,156.91816711426,156.91816711426,-16.173309326172,0.016083121299744,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,false,false,false,true,false,false,false
3460,SAMPLE,COMPLETE,false,2,42,2,120,0,0,156.91816711426,156.91816711426,-16.173309326172,0.016083121299744,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,false,false,false,true,false,false,false
3462,SAMPLE,COMPLETE,false,2,42,2,120,0,0,158.03977966309,158.03977966309,-10.287942886353,0.010234713554382,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3464,SAMPLE,COMPLETE,false,2,42,2,120,0,0,158.75318908691,158.75318908691,-6.5439190864563,0.0064955949783325,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3466,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.07786560059,159.07786560059,-4.8398933410645,0.0047698020935059,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3468,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.41346740723,159.41346740723,-3.0784828662872,0.0029960870742798,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3470,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.56620788574,159.56620788574,-2.2768120765686,0.0022290945053101,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3472,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.56620788574,159.56620788574,-2.2768120765686,0.0022290945053101,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3474,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.67916870117,159.67916870117,-1.683925151825,0.001653790473938,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3476,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.76271057129,159.76271057129,-1.2454454898834,0.0011744499206543,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3478,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.8244934082,159.8244934082,-0.92117029428482,0.00088679790496826,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3480,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.87019348145,159.87019348145,-0.68130731582642,0.00064718723297119,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3482,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.91743469238,159.91743469238,-0.43335536122322,0.00035953521728516,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3484,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.93893432617,159.93893432617,-0.32051163911819,0.00026369094848633,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3486,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.93893432617,159.93893432617,-0.32051163911819,0.00026369094848633,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3488,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.95483398438,159.95483398438,-0.237060084939,0.00016772747039795,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3490,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.96659851074,159.96659851074,-0.17531234025955,0.00011980533599854,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3492,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.97529602051,159.97529602051,-0.12966224551201,7.1883201599121e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3494,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.98428344727,159.98428344727,-0.082490503787994,2.3961067199707e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3496,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.98837280273,159.98837280273,-0.061026953160763,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3498,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.98837280273,159.98837280273,-0.061026953160763,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3500,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.99140930176,159.99140930176,-0.045089468359947,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3502,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.99363708496,159.99363708496,-0.033396638929844,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3504,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.99530029297,159.99530029297,-0.02466706186533,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3506,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.99652099609,159.99652099609,-0.018260031938553,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3508,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.99742126465,159.99742126465,-0.013534849509597,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3510,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.99809265137,159.99809265137,-0.010010982863605,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3512,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.99859619141,159.99859619141,-0.0073680835776031,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3514,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.99859619141,159.99859619141,-0.0073680835776031,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3516,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.99896240234,159.99896240234,-0.0054459748789668,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3518,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.99923706055,159.99923706055,-0.0040043932385743,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3520,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.9994354248,159.9994354248,-0.0029632509686053,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3522,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.99957275391,159.99957275391,-0.002242460148409,-2.3841857910156e-05,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3524,SAMPLE,COMPLETE,false,2,42,2,120,0,0,147.50048828125,147.50048828125,-65.464691162109,0.06545877456665,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3526,SAMPLE,COMPLETE,false,2,42,2,120,0,0,147.50048828125,147.50048828125,-65.464691162109,0.06545877456665,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3528,SAMPLE,COMPLETE,false,2,42,2,120,0,0,131.4280090332,131.4280090332,-148.30516052246,0.14882242679596,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3530,SAMPLE,COMPLETE,false,2,42,2,120,0,0,133.4227142334,133.4227142334,-138.15592956543,0.13856375217438,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3532,SAMPLE,COMPLETE,false,2,42,2,120,0,0,140.94869995117,140.94869995117,-99.496154785156,0.09963846206665,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3534,SAMPLE,COMPLETE,false,2,42,2,120,0,0,148.70570373535,148.70570373535,-59.17463684082,0.059179067611694,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3536,SAMPLE,COMPLETE,false,2,42,2,120,0,0,152.21856689453,152.21856689453,-40.806720733643,0.040770888328552,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3538,SAMPLE,COMPLETE,false,2,42,2,120,0,0,152.21856689453,152.21856689453,-40.806720733643,0.040770888328552,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3540,SAMPLE,COMPLETE,false,2,42,2,120,0,0,154.80973815918,154.80973815918,-27.230592727661,0.027156591415405,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,true,true,true,true,false,false,false
3542,SAMPLE,COMPLETE,false,2,42,2,120,0,0,156.7218170166,156.7218170166,-17.202516555786,0.01713764667511,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,false,false,false,false,true,false,false,false
3544,SAMPLE,COMPLETE,false,2,42,2,120,0,0,158.12461853027,158.12461853027,-9.8420476913452,0.0098031759262085,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3546,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.15113830566,159.15113830566,-4.454954624176,0.0043861865997314,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3548,SAMPLE,COMPLETE,false,2,42,2,120,0,0,159.88327026367,159.88327026367,-0.61261224746704,0.00055122375488281,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3550,SAMPLE,COMPLETE,false,2,42,2,120,0,0,160.41374206543,160.41374206543,2.1713333129883,-0.0021328926086426,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3552,SAMPLE,COMPLETE,false,2,42,2,120,0,0,160.81825256348,160.81825256348,4.294126033783,-0.0042424201965332,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3554,SAMPLE,COMPLETE,false,2,42,2,120,0,0,161.05369567871,161.05369567871,5.5296020507813,-0.0054888725280762,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3556,SAMPLE,COMPLETE,false,2,42,2,120,0,0,161.15185546875,161.15185546875,6.0445971488953,-0.0060162544250488,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3558,SAMPLE,COMPLETE,false,2,42,2,120,0,0,161.24600219727,161.24600219727,6.5384931564331,-0.006495475769043,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3560,SAMPLE,COMPLETE,false,2,42,2,120,0,0,161.27055358887,161.27055358887,6.6671104431152,-0.0065913200378418,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3562,SAMPLE,COMPLETE,false,2,42,2,120,0,0,161.13229370117,161.13229370117,5.9413199424744,-0.0058722496032715,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
3564,SAMPLE,COMPLETE,false,2,42,2,120,0,0,160.9930267334,160.9930267334,5.2103047370911,-0.0051531791687012,0x801FABDC,0x801FABDC,0x801FABDC,0x801FABDC,true,false,false,false,true,false,false,false
