frame,event,classification,raw_horizontal,raw_offset,related,screen_x,screen_x_copy,normalized
4067,,ARM_LEFT,-294.44989013672,-296.44989013672,-4.8456864356995,101.09562683105,101.09562683105,0.29977798461914
4068,,ARM_LEFT,-294.44989013672,-296.44989013672,-4.8343553543091,101.09562683105,101.09562683105,0.29977798461914
4069,,ARM_LEFT,-294.58108520508,-296.58108520508,-4.8343553543091,101.07748413086,101.07748413086,0.29987382888794
4070,,ARM_LEFT,-294.71798706055,-296.71798706055,-4.8259420394897,101.05778503418,101.05778503418,0.29987382888794
4072,,ARM_LEFT,-294.91040039063,-296.91040039063,-4.8196301460266,101.02267456055,101.02267456055,0.30016148090363
4074,,ARM_LEFT,-295.12866210938,-297.12866210938,-4.8158702850342,100.95399475098,100.95399475098,0.30044901371002
4076,,ARM_LEFT,-295.30136108398,-297.30136108398,-4.8153743743896,100.87065124512,100.87065124512,0.3008805513382
4078,,ARM_LEFT,-295.23678588867,-297.23678588867,-4.8169136047363,100.8143081665,100.8143081665,0.30112016201019
4080,,ARM_LEFT,-294.98818969727,-296.98818969727,-4.818078994751,100.77130126953,100.77130126953,0.30136001110077
4082,,ARM_LEFT,-294.93081665039,-296.93081665039,-4.8194227218628,100.65683746338,100.65683746338,0.30188727378845
4084,,ARM_LEFT,-295.56597900391,-297.56597900391,-4.8253002166748,100.35764312744,100.35764312744,0.30332541465759
4086,,ARM_LEFT,-296.53332519531,-298.53332519531,-4.8415975570679,99.950706481934,99.950706481934,0.30524289608002
4088,,ARM_LEFT,-298.63751220703,-300.63751220703,-4.8641119003296,99.245079040527,99.245079040527,0.30859839916229
4090,,ARM_LEFT,-302.13232421875,-304.13232421875,-4.902889251709,98.253845214844,98.253845214844,0.31334435939789
4092,,ARM_LEFT,-307.28219604492,-309.28219604492,-4.9571504592896,96.915412902832,96.915412902832,0.31967210769653
4093,,ARM_LEFT,-307.28219604492,-309.28219604492,-5.0300960540771,96.915412902832,96.915412902832,0.31967210769653
4094,,ARM_LEFT,-313.96398925781,-315.96398925781,-5.0300960540771,95.251533508301,95.251533508301,0.32758188247681
4096,,ARM_LEFT,-321.25393676758,-323.25393676758,-5.1205081939697,93.470909118652,93.470909118652,0.33592295646667
4097,,ARM_LEFT,-321.25393676758,-323.25393676758,-5.2172441482544,93.470909118652,93.470909118652,0.33592295646667
4098,,ARM_LEFT,-327.65020751953,-329.65020751953,-5.2172441482544,91.92879486084,91.92879486084,0.34311366081238
4099,,ARM_LEFT,-327.65020751953,-329.65020751953,-5.3013877868652,91.92879486084,91.92879486084,0.34311366081238
4100,,ARM_LEFT,-335.96908569336,-337.96908569336,-5.3013877868652,89.91251373291,89.91251373291,0.3524614572525
4101,,ARM_LEFT,-258.38046264648,-260.38046264648,-5.4107646942139,108.16329193115,108.16329193115,0.3524614572525
4102,,ARM_LEFT,-258.38046264648,-260.38046264648,-5.4107646942139,108.16329193115,108.16329193115,0.26559841632843
4103,,ARM_LEFT,-195.49192810059,-197.49192810059,-4.4434685707092,121.66156768799,121.66156768799,0.19848573207855
4105,,ARM_LEFT,-146.46099853516,-148.46099853516,-3.728639125824,131.64489746094,131.64489746094,0.1477198600769
4107,,ARM_LEFT,-109.10440826416,-111.10440826416,-3.2005121707916,139.02856445313,139.02856445313,0.10960936546326
4109,,ARM_LEFT,-81.015243530273,-83.015243530273,-2.8104479312897,144.4895324707,144.4895324707,0.081182360649109
4111,,ARM_LEFT,-60.050220489502,-62.050220489502,-2.5224709510803,148.5284576416,148.5284576416,0.060089826583862
4113,,ARM_LEFT,-44.466583251953,-46.466583251953,-2.3099744319916,151.51564025879,151.51564025879,0.044462203979492
4115,,ARM_LEFT,-32.909111022949,-34.909111022949,-2.1532800197601,153.72497558594,153.72497558594,0.032861232757568
4116,,ARM_LEFT,-32.909111022949,-34.909111022949,-2.0378322601318,153.72497558594,153.72497558594,0.032861232757568
4117,,ARM_LEFT,-24.348350524902,-26.348350524902,-2.0378322601318,155.35899353027,155.35899353027,0.024280428886414
4118,,ARM_LEFT,-24.348350524902,-26.348350524902,-1.9528684616089,155.35899353027,155.35899353027,0.024280428886414
4119,,ARM_LEFT,-18.011631011963,-20.011631011963,-1.9528684616089,156.56750488281,156.56750488281,0.017952561378479
4120,,ARM_CENTERED,-13.322800636292,-15.322800636292,-1.8904297351837,157.46133422852,157.46133422852,0.017952561378479
4121,,ARM_CENTERED,-13.322800636292,-15.322800636292,-1.8904297351837,157.46133422852,157.46133422852,0.013254761695862
4122,,ARM_CENTERED,-9.8541898727417,-11.854189872742,-1.8446276187897,158.12239074707,158.12239074707,0.0098031759262085
4124,,ARM_CENTERED,-7.2883524894714,-9.2883529663086,-1.8111120462418,158.611328125,158.611328125,0.0072146654129028
4126,,ARM_CENTERED,-5.3905992507935,-7.3905992507935,-1.7866621017456,158.9729309082,158.9729309082,0.0053451061248779
4128,,ARM_CENTERED,-3.9868876934052,-5.9868879318237,-1.7689015865326,159.24038696289,159.24038696289,0.0039068460464478
4130,,ARM_CENTERED,-2.9487364292145,-4.9487361907959,-1.7560702562332,159.43818664551,159.43818664551,0.002900242805481
4132,,ARM_CENTERED,-2.1808650493622,-4.1808652877808,-1.7468703985214,159.58448791504,159.58448791504,0.0021332502365112
4135,,ARM_CENTERED,-1.3871999979019,-3.3871998786926,-1.7403408288956,159.73570251465,159.73570251465,0.0013182163238525
4137,,ARM_CENTERED,-1.0259248018265,-3.0259246826172,-1.734077334404,159.80453491211,159.80453491211,0.00098276138305664
4139,,ARM_LEFT,-66.216903686523,-68.216903686523,-1.7315144538879,147.35623168945,147.35623168945,0.06622576713562
4141,,ARM_LEFT,-113.93864440918,-115.93864440918,-2.2006661891937,138.14947509766,138.14947509766,0.11416351795197
4142,,ARM_LEFT,-113.93864440918,-115.93864440918,-2.4962019920349,138.14947509766,138.14947509766,0.11416351795197
4143,,ARM_LEFT,-148.75164794922,-150.75164794922,-2.4962019920349,131.34014892578,131.34014892578,0.14925384521484
4145,,ARM_LEFT,-110.57232666016,-112.57232666016,-2.6654810905457,138.80316162109,138.80316162109,0.11075985431671
4147,,ARM_LEFT,-82.006645202637,-84.006645202637,-2.2725415229797,144.3228302002,144.3228302002,0.082093119621277
4149,,ARM_LEFT,-60.744777679443,-62.744777679443,-1.9885334968567,148.40515136719,148.40515136719,0.060760974884033
4151,,ARM_LEFT,-44.964416503906,-46.964416503906,-1.785476565361,151.42445373535,151.42445373535,0.044941544532776
4153,,ARM_LEFT,-33.270889282227,-35.270889282227,-1.6425259113312,153.65753173828,153.65753173828,0.033244729042053
4155,,ARM_LEFT,-24.613313674927,-26.613313674927,-1.5441496372223,155.30911254883,155.30911254883,0.0245680809021
4157,,ARM_LEFT,-18.206560134888,-20.206560134888,-1.4787248373032,156.53060913086,156.53060913086,0.018144369125366
4159,,ARM_CENTERED,-13.466593742371,-15.466593742371,-1.4376090764999,157.43403625488,157.43403625488,0.01339864730835
4160,,ARM_CENTERED,-13.466593742371,-15.466593742371,-1.4143497943878,157.43403625488,157.43403625488,0.01339864730835
4161,,ARM_CENTERED,-9.9602737426758,-11.960273742676,-1.4143497943878,158.10221862793,158.10221862793,0.0098991394042969
4163,,ARM_CENTERED,-7.3667631149292,-9.3667631149292,-1.4041285514832,158.5964050293,158.5964050293,0.0073105096817017
4165,,ARM_CENTERED,-5.4485368728638,-7.4485368728638,-1.4033467769623,158.96189880371,158.96189880371,0.0053930282592773
4166,,ARM_CENTERED,-5.4485368728638,-7.4485368728638,-1.4093161821365,158.96189880371,158.96189880371,0.0053930282592773
4167,,ARM_CENTERED,-4.0297484397888,-6.0297484397888,-1.4093161821365,159.23222351074,159.23222351074,0.0040026903152466
4168,,ARM_CENTERED,-4.0297484397888,-6.0297484397888,-1.4200294017792,159.23222351074,159.23222351074,0.0040026903152466
4169,,ARM_CENTERED,-2.980456829071,-4.980456829071,-1.4200294017792,159.43214416504,159.43214416504,0.002900242805481
4170,,ARM_LEFT,-67.652717590332,-69.652717590332,-1.4339903593063,147.08082580566,147.08082580566,0.002900242805481
4171,,ARM_LEFT,-67.652717590332,-69.652717590332,-1.4339903593063,147.08082580566,147.08082580566,0.06766402721405
4173,,ARM_LEFT,-133.61102294922,-135.61102294922,-1.9247747659683,134.31336975098,134.31336975098,0.13400959968567
4175,,ARM_LEFT,-174.69842529297,-176.69842529297,-2.3559052944183,126.0345993042,126.0345993042,0.17638659477234
4177,,ARM_LEFT,-173.69866943359,-175.69866943359,-2.6415424346924,125.93089294434,125.93089294434,0.17691385746002
4179,,ARM_LEFT,-143.83288574219,-145.83288574219,-2.5024614334106,131.70138549805,131.70138549805,0.14743220806122
4181,,ARM_LEFT,-122.49628448486,-124.49628448486,-2.2484710216522,135.81350708008,135.81350708008,0.12624371051788
4183,,ARM_LEFT,-107.34490203857,-109.34490203857,-2.0885248184204,138.73324584961,138.73324584961,0.1111433506012
4185,,ARM_LEFT,-96.543235778809,-98.543235778809,-1.9959440231323,140.80465698242,140.80465698242,0.10035741329193
4186,,ARM_LEFT,-96.543235778809,-98.543235778809,-1.9508007764816,140.80465698242,140.80465698242,0.10035741329193
4187,,ARM_LEFT,-88.821426391602,-90.821426391602,-1.9508007764816,142.2733001709,142.2733001709,0.092735409736633
4188,,ARM_LEFT,-83.244354248047,-85.244354248047,-1.9386746883392,143.32894897461,143.32894897461,0.092735409736633
4189,,ARM_LEFT,-83.244354248047,-85.244354248047,-1.9386746883392,143.32894897461,143.32894897461,0.087270498275757
4190,,ARM_LEFT,-79.245620727539,-81.245620727539,-1.948370218277,144.08128356934,144.08128356934,0.08333957195282
4192,,ARM_LEFT,-76.162483215332,-78.162483215332,-1.9731798171997,144.65687561035,144.65687561035,0.08031952381134
4194,,ARM_LEFT,-73.879463195801,-75.879463195801,-2.0057034492493,145.07052612305,145.07052612305,0.078162312507629
4196,,ARM_LEFT,-72.150749206543,-74.150749206543,-2.0446517467499,145.38557434082,145.38557434082,0.076532483100891
4198,,ARM_LEFT,-70.87166595459,-72.87166595459,-2.086302280426,145.61926269531,145.61926269531,0.075286149978638
4200,,ARM_LEFT,-70.009239196777,-72.009239196777,-2.1295013427734,145.77536010742,145.77536010742,0.074470996856689
4202,,ARM_LEFT,-69.548767089844,-71.548767089844,-2.1739063262939,145.85472106934,145.85472106934,0.074087619781494
4204,,ARM_LEFT,-69.436836242676,-71.436836242676,-2.219407081604,145.86669921875,145.86669921875,0.074039578437805
4206,,ARM_LEFT,-69.562858581543,-71.562858581543,-2.2655026912689,145.83280944824,145.83280944824,0.074183464050293
4208,,ARM_LEFT,-69.848999023438,-71.848999023438,-2.3110918998718,145.76820373535,145.76820373535,0.074519038200378
4210,,ARM_LEFT,-70.321914672852,-72.321914672852,-2.3554468154907,145.6668548584,145.6668548584,0.075046420097351
4212,,ARM_LEFT,-70.963531494141,-72.963531494141,-2.3989894390106,145.53204345703,145.53204345703,0.075765490531921
4213,,ARM_LEFT,-70.963531494141,-72.963531494141,-2.4416666030884,145.53204345703,145.53204345703,0.075765490531921
4214,,ARM_LEFT,-71.595077514648,-73.595077514648,-2.4416666030884,145.40010070801,145.40010070801,0.076436638832092
4215,,ARM_LEFT,-71.595077514648,-73.595077514648,-2.4817655086517,145.40010070801,145.40010070801,0.076436638832092
4216,,ARM_LEFT,-72.091255187988,-74.091255187988,-2.4817655086517,145.29650878906,145.29650878906,0.077011823654175
4217,,ARM_LEFT,-72.495162963867,-74.495162963867,-2.5180566310883,145.21229553223,145.21229553223,0.077443242073059
4219,,ARM_LEFT,-72.837280273438,-74.837280273438,-2.5511469841003,145.14109802246,145.14109802246,0.077778816223145
4221,,ARM_LEFT,-73.096580505371,-75.096580505371,-2.581506729126,145.08714294434,145.08714294434,0.078066468238831
4223,,ARM_LEFT,-73.270538330078,-75.270538330078,-2.6090421676636,145.05088806152,145.05088806152,0.078258156776428
4225,,ARM_LEFT,-73.333854675293,-75.333854675293,-2.6338579654694,145.03747558594,145.03747558594,0.078354120254517
4226,,ARM_LEFT,-73.333854675293,-75.333854675293,-2.6558065414429,145.03747558594,145.03747558594,0.078354120254517
4227,,ARM_LEFT,-73.348831176758,-75.348831176758,-2.6558065414429,145.03408813477,145.03408813477,0.078354120254517
4228,,ARM_LEFT,-73.348831176758,-75.348831176758,-2.6756889820099,145.03408813477,145.03408813477,0.078354120254517
4229,,ARM_LEFT,-73.30835723877,-75.30835723877,-2.6756889820099,145.04216003418,145.04216003418,0.078306078910828
4230,,ARM_LEFT,-73.30835723877,-75.30835723877,-2.7005224227905,145.04216003418,145.04216003418,0.078306078910828
4231,,ARM_LEFT,-73.839683532715,-75.839683532715,-2.7005224227905,144.93298339844,144.93298339844,0.0788813829422
4232,,ARM_LEFT,-73.839683532715,-75.839683532715,-2.7408840656281,144.93298339844,144.93298339844,0.0788813829422
4233,,ARM_LEFT,-75.049499511719,-77.049499511719,-2.7408840656281,144.68460083008,144.68460083008,0.080175638198853
4235,,ARM_LEFT,-76.848930358887,-78.848930358887,-2.8015048503876,144.33898925781,144.33898925781,0.081997275352478
4236,,ARM_LEFT,-76.848930358887,-78.848930358887,-2.8822238445282,144.33898925781,144.33898925781,0.081997275352478
4236,AUTO_AIM_LEFT,ARM_LEFT,-76.848930358887,-78.848930358887,-2.8822238445282,144.33898925781,144.33898925781,0.081997275352478
4237,,ARM_LEFT,-78.959526062012,-80.959526062012,-2.8822238445282,143.96101379395,143.96101379395,0.083962798118591
4239,,ARM_LEFT,-81.640670776367,-83.640670776367,-2.9790573120117,143.490234375,143.490234375,0.086407542228699
4241,,ARM_LEFT,-85.110343933105,-87.110343933105,-3.0920968055725,142.87339782715,142.87339782715,0.089619398117065
4243,,ARM_LEFT,-85.110343933105,-87.110343933105,-3.2218723297119,142.87339782715,142.87339782715,0.089619398117065
4244,,ARM_LEFT,-89.432167053223,-91.432167053223,-3.2218723297119,142.09019470215,142.09019470215,0.093694090843201
4246,,ARM_LEFT,-96.394607543945,-98.394607543945,-3.3665046691895,140.81327819824,140.81327819824,0.10035741329193
4249,,ARM_LEFT,-104.61726379395,-106.61726379395,-3.5961413383484,139.28424072266,139.28424072266,0.1082671880722
4251,,ARM_LEFT,-110.7719039917,-112.7719039917,-3.8231561183929,138.13302612305,138.13302612305,0.11425936222076
4253,,ARM_LEFT,-110.7719039917,-112.7719039917,-3.9621067047119,138.13302612305,138.13302612305,0.11425936222076
4254,,ARM_LEFT,-119.1752166748,-121.1752166748,-3.9621067047119,136.55819702148,136.55819702148,0.12240874767303
4256,,ARM_LEFT,-119.1752166748,-121.1752166748,-4.1196150779724,136.55819702148,136.55819702148,0.12240874767303
4257,,ARM_LEFT,-127.11708068848,-129.11708068848,-4.1196150779724,135.06259155273,135.06259155273,0.13012671470642
4259,,ARM_LEFT,-131.99418640137,-133.99418640137,-4.2267832756042,134.13934326172,134.13934326172,0.13487255573273
4261,,ARM_LEFT,-136.47219848633,-138.47219848633,-4.2747511863708,133.28465270996,133.28465270996,0.13928282260895
4264,,ARM_LEFT,-142.38758850098,-144.38758850098,-4.3020777702332,132.14633178711,132.14633178711,0.14513123035431
4266,,ARM_LEFT,-142.38758850098,-144.38758850098,-4.3050661087036,132.14633178711,132.14633178711,0.14513123035431
4267,,ARM_LEFT,-146.93307495117,-148.93307495117,-4.3050661087036,131.2681427002,131.2681427002,0.14963734149933
4269,,ARM_LEFT,-149.35989379883,-151.35989379883,-4.2747554779053,130.79824829102,130.79824829102,0.15203416347504
4271,,ARM_LEFT,-151.55543518066,-153.55543518066,-4.2441372871399,130.37139892578,130.37139892578,0.15423941612244
4274,,ARM_LEFT,-154.29325866699,-156.29325866699,-4.2079286575317,129.83728027344,129.83728027344,0.15692389011383
4276,,ARM_LEFT,-156.20643615723,-158.20643615723,-4.144257068634,129.47088623047,129.47088623047,0.15884137153625
4278,,ARM_LEFT,-156.20643615723,-158.20643615723,-4.1047487258911,129.47088623047,129.47088623047,0.15884137153625
4279,,ARM_LEFT,-158.08441162109,-160.08441162109,-4.1047487258911,129.11410522461,129.11410522461,0.16066300868988
4281,,ARM_LEFT,-159.8717956543,-161.8717956543,-4.0664691925049,128.77758789063,128.77758789063,0.16238880157471
4283,,ARM_LEFT,-161.56785583496,-163.56785583496,-4.0295214653015,128.46128845215,128.46128845215,0.16238880157471
4284,,ARM_LEFT,-161.56785583496,-163.56785583496,-4.0295214653015,128.46128845215,128.46128845215,0.16401863098145
4286,,ARM_LEFT,-163.97355651855,-165.97355651855,-3.9943566322327,128.01574707031,128.01574707031,0.16627168655396
4288,,ARM_LEFT,-165.69535827637,-167.69535827637,-3.9454298019409,127.70177459717,127.70177459717,0.16790151596069
4290,,ARM_LEFT,-165.69535827637,-167.69535827637,-3.9182634353638,127.70177459717,127.70177459717,0.16790151596069
4291,,ARM_LEFT,-166.96446228027,-168.96446228027,-3.9182634353638,127.4807510376,127.4807510376,0.16905212402344
4293,,ARM_LEFT,-168.04061889648,-170.04061889648,-3.8894555568695,127.3013458252,127.3013458252,0.16991496086121
4295,,ARM_LEFT,-168.89663696289,-170.89663696289,-3.8616631031036,127.1672744751,127.1672744751,0.17063403129578
4297,,ARM_LEFT,-169.2135925293,-171.2135925293,-3.8345708847046,127.14031219482,127.14031219482,0.17077779769897
4299,,ARM_LEFT,-169.2135925293,-171.2135925293,-3.8047475814819,127.14031219482,127.14031219482,0.17077779769897
4300,,ARM_LEFT,-169.24717712402,-171.24717712402,-3.8047475814819,127.15922546387,127.15922546387,0.17063403129578
4301,,ARM_LEFT,-169.24717712402,-171.24717712402,-3.7752749919891,127.15922546387,127.15922546387,0.17063403129578
4302,,ARM_LEFT,-169.71980285645,-171.71980285645,-3.7752749919891,127.08538818359,127.08538818359,0.17106544971466
4304,,ARM_LEFT,-170.49130249023,-172.49130249023,-3.7533361911774,126.94805908203,126.94805908203,0.17173659801483
4306,,ARM_LEFT,-170.84230041504,-172.84230041504,-3.7371897697449,126.89041137695,126.89041137695,0.17202425003052
4308,,ARM_LEFT,-170.84230041504,-172.84230041504,-3.7190437316895,126.89041137695,126.89041137695,0.17202425003052
4309,,ARM_LEFT,-170.40986633301,-172.40986633301,-3.7190437316895,126.98695373535,126.98695373535,0.17154479026794
4311,,ARM_LEFT,-169.51644897461,-171.51644897461,-3.6947569847107,127.17356109619,127.17356109619,0.17058610916138
4313,,ARM_LEFT,-168.82014465332,-170.82014465332,-3.6675617694855,127.32006835938,127.32006835938,0.16981911659241
4315,,ARM_LEFT,-168.23614501953,-170.23614501953,-3.6442060470581,127.44287109375,127.44287109375,0.16919589042664
4317,,ARM_LEFT,-166.9341583252,-168.9341583252,-3.6236619949341,127.70764923096,127.70764923096,0.16785359382629
4319,,ARM_LEFT,-166.9341583252,-168.9341583252,-3.596981048584,127.70764923096,127.70764923096,0.16785359382629
4320,,ARM_LEFT,-165.36738586426,-167.36738586426,-3.596981048584,128.02359008789,128.02359008789,0.16622376441956
4322,,ARM_LEFT,-163.92747497559,-165.92747497559,-3.5688524246216,128.31312561035,128.31312561035,0.16473770141602
4324,,ARM_LEFT,-163.92747497559,-165.92747497559,-3.5432713031769,128.31312561035,128.31312561035,0.16473770141602
4325,,ARM_LEFT,-162.08702087402,-164.08702087402,-3.5432713031769,128.68278503418,128.68278503418,0.16286814212799
4327,,ARM_LEFT,-160.43034362793,-162.43034362793,-3.5102090835571,129.01481628418,129.01481628418,0.16114234924316
4329,,ARM_LEFT,-160.43034362793,-162.43034362793,-3.4810898303986,129.01481628418,129.01481628418,0.16114234924316
4330,,ARM_LEFT,-159.38902282715,-161.38902282715,-3.4810898303986,129.22325134277,129.22325134277,0.16008770465851
4332,,ARM_LEFT,-158.09237670898,-160.09237670898,-3.4633097648621,129.48251342773,129.48251342773,0.15879333019257
4334,,ARM_LEFT,-158.09237670898,-160.09237670898,-3.4406833648682,129.48251342773,129.48251342773,0.15879333019257
4335,,ARM_LEFT,-156.99375915527,-158.99375915527,-3.4406833648682,129.70199584961,129.70199584961,0.15764284133911
4337,,ARM_LEFT,-156.20567321777,-158.20567321777,-3.4214191436768,129.85926818848,129.85926818848,0.15682792663574
4339,,ARM_LEFT,-156.20567321777,-158.20567321777,-3.4065160751343,129.85926818848,129.85926818848,0.15682792663574
4340,,ARM_LEFT,-153.68893432617,-155.68893432617,-3.4065160751343,130.35751342773,130.35751342773,0.15428733825684
4342,,ARM_LEFT,-151.78039550781,-153.78039550781,-3.3743257522583,130.7346496582,130.7346496582,0.15236973762512
4344,,ARM_LEFT,-151.78039550781,-153.78039550781,-3.3492813110352,130.7346496582,130.7346496582,0.15236973762512
4345,,ARM_LEFT,-150.9482421875,-152.9482421875,-3.3492813110352,130.89880371094,130.89880371094,0.15150690078735
4347,,ARM_LEFT,-150.6524810791,-152.6524810791,-3.3375873565674,130.95692443848,130.95692443848,0.15121924877167
4349,,ARM_LEFT,-150.6524810791,-152.6524810791,-3.3317732810974,130.95692443848,130.95692443848,0.15121924877167
4350,,ARM_LEFT,-151.07623291016,-153.07623291016,-3.3317732810974,130.8726348877,130.8726348877,0.15165066719055
4352,,ARM_LEFT,-152.45401000977,-154.45401000977,-3.3325548171997,130.59899902344,130.59899902344,0.15304100513458
4354,,ARM_LEFT,-152.45401000977,-154.45401000977,-3.3438138961792,130.59899902344,130.59899902344,0.15304100513458
4355,,ARM_LEFT,-153.15270996094,-155.15270996094,-3.3438138961792,130.46005249023,130.46005249023,0.15375995635986
4357,,ARM_LEFT,-153.77520751953,-155.77520751953,-3.3492183685303,130.33576965332,130.33576965332,0.15438318252563
4359,,ARM_LEFT,-154.72044372559,-156.72044372559,-3.3539798259735,130.1470489502,130.1470489502,0.15538990497589
4362,,ARM_LEFT,-156.64266967773,-158.64266967773,-3.3622851371765,129.76361083984,129.76361083984,0.15730738639832
4364,,ARM_LEFT,-158.57968139648,-160.57968139648,-3.3802573680878,129.37590026855,129.37590026855,0.15932071208954
4367,,ARM_LEFT,-160.90078735352,-162.90078735352,-3.3986687660217,128.90950012207,128.90950012207,0.16171765327454
4369,,ARM_LEFT,-162.75019836426,-164.75019836426,-3.4214425086975,128.53446960449,128.53446960449,0.16363513469696
4371,,ARM_LEFT,-162.75019836426,-164.75019836426,-3.4401309490204,128.53446960449,128.53446960449,0.16363513469696
4372,,ARM_LEFT,-164.67274475098,-166.67274475098,-3.4401309490204,128.1402130127,128.1402130127,0.16564846038818
4374,,ARM_LEFT,-166.61817932129,-168.61817932129,-3.4599008560181,127.73524475098,127.73524475098,0.16770970821381
4376,,ARM_LEFT,-168.29437255859,-170.29437255859,-3.4802951812744,127.38031768799,127.38031768799,0.16953146457672
4378,,ARM_LEFT,-168.29437255859,-170.29437255859,-3.4980821609497,127.38031768799,127.38031768799,0.16953146457672
4379,,ARM_LEFT,-169.77500915527,-171.77500915527,-3.4980821609497,127.05716705322,127.05716705322,0.17116129398346
4381,,ARM_LEFT,-171.82159423828,-173.82159423828,-3.5142283439636,126.60232543945,126.60232543945,0.17351019382477
4383,,ARM_LEFT,-171.82159423828,-173.82159423828,-3.5369267463684,126.60232543945,126.60232543945,0.17351019382477
4384,,ARM_LEFT,-173.15293884277,-175.15293884277,-3.5369267463684,126.29935455322,126.29935455322,0.17504417896271
4386,,ARM_LEFT,-174.72071838379,-176.72071838379,-3.5521109104156,125.93130493164,125.93130493164,0.17691385746002
4388,,ARM_LEFT,-175.75192260742,-177.75192260742,-3.570353269577,125.68482971191,125.68482971191,0.17816019058228
4391,,ARM_LEFT,-176.82659912109,-178.82659912109,-3.5826313495636,125.42850494385,125.42850494385,0.17945456504822
4393,,ARM_LEFT,-177.80049133301,-179.80049133301,-3.5954668521881,125.1983795166,125.1983795166,0.18060505390167
4395,,ARM_LEFT,-178.52523803711,-180.52523803711,-3.6069438457489,125.02651977539,125.02651977539,0.18146789073944
4397,,ARM_LEFT,-178.52523803711,-180.52523803711,-3.6153573989868,125.02651977539,125.02651977539,0.18146789073944
4398,,ARM_LEFT,-179.03005981445,-181.03005981445,-3.6153573989868,124.90545654297,124.90545654297,0.18209111690521
4400,,ARM_LEFT,-179.30546569824,-181.30546569824,-3.6211037635803,124.83561706543,124.83561706543,0.1824746131897
4402,,ARM_LEFT,-179.22843933105,-181.22843933105,-3.6241607666016,124.83746337891,124.83746337891,0.1824746131897
4405,,ARM_LEFT,-178.25375366211,-180.25375366211,-3.6231346130371,125.0337677002,125.0337677002,0.18146789073944
4407,,ARM_LEFT,-177.0648651123,-179.0648651123,-3.611852645874,125.27967834473,125.27967834473,0.18022155761719
4409,,ARM_LEFT,-177.0648651123,-179.0648651123,-3.5982656478882,125.27967834473,125.27967834473,0.18022155761719
4410,,ARM_LEFT,-175.81047058105,-177.81047058105,-3.5982656478882,125.53907775879,125.53907775879,0.17892718315125
4412,,ARM_LEFT,-174.4427947998,-176.4427947998,-3.5839920043945,125.82539367676,125.82539367676,0.17744123935699
4414,,ARM_LEFT,-173.07476806641,-175.07476806641,-3.5683183670044,126.10822296143,126.10822296143,0.17600297927856
4416,,ARM_LEFT,-171.48519897461,-173.48519897461,-3.5528588294983,126.43585205078,126.43585205078,0.17432522773743
4418,,ARM_LEFT,-171.48519897461,-173.48519897461,-3.5350480079651,126.43585205078,126.43585205078,0.17432522773743
4419,,ARM_LEFT,-170.53294372559,-172.53294372559,-3.5350480079651,126.63311767578,126.63311767578,0.17331850528717
4421,,ARM_LEFT,-169.89303588867,-171.89303588867,-3.5241911411285,126.76608276367,126.76608276367,0.172647356987
4423,,ARM_LEFT,-169.14294433594,-171.14294433594,-3.5167779922485,126.92044830322,126.92044830322,0.17188036441803
4425,,ARM_LEFT,-169.14294433594,-171.14294433594,-3.5082564353943,126.92044830322,126.92044830322,0.17188036441803
4426,,ARM_LEFT,-168.58502197266,-170.58502197266,-3.5082564353943,127.03570556641,127.03570556641,0.17130517959595
4428,,ARM_LEFT,-168.15226745605,-170.15226745605,-3.5018398761749,127.12542724609,127.12542724609,0.17082571983337
4430,,ARM_LEFT,-167.74757385254,-169.74757385254,-3.4968073368073,127.20872497559,127.20872497559,0.17039430141449
4432,,ARM_LEFT,-167.74757385254,-169.74757385254,-3.4921431541443,127.20872497559,127.20872497559,0.17039430141449
4433,,ARM_LEFT,-167.35340881348,-169.35340881348,-3.4921431541443,127.29052734375,127.29052734375,0.17001080513
4435,,ARM_LEFT,-166.89576721191,-168.89576721191,-3.4875855445862,127.38494873047,127.38494873047,0.16948354244232
4437,,ARM_LEFT,-166.47399902344,-168.47399902344,-3.4823842048645,127.47094726563,127.47094726563,0.16905212402344
4439,,ARM_LEFT,-166.0188293457,-168.0188293457,-3.4776575565338,127.56434631348,127.56434631348,0.16862070560455
4442,,ARM_LEFT,-165.33772277832,-167.33772277832,-3.4725646972656,127.70377349854,127.70377349854,0.16790151596069
4444,,ARM_LEFT,-164.97717285156,-166.97717285156,-3.4650166034698,127.77783966064,127.77783966064,0.16790151596069
4445,,ARM_LEFT,-164.97717285156,-166.97717285156,-3.4650166034698,127.77783966064,127.77783966064,0.16751801967621
4447,,ARM_LEFT,-164.68359375,-166.68359375,-3.4610171318054,127.83843994141,127.83843994141,0.16718244552612
4449,,ARM_LEFT,-164.36665344238,-166.36665344238,-3.4577598571777,127.90369415283,127.90369415283,0.16684687137604
4451,,ARM_LEFT,-163.93687438965,-165.93687438965,-3.4542818069458,127.99168395996,127.99168395996,0.16684687137604
4452,,ARM_LEFT,-163.93687438965,-165.93687438965,-3.4542818069458,127.99168395996,127.99168395996,0.16641545295715
4454,,ARM_LEFT,-163.22483825684,-165.22483825684,-3.4496219158173,128.13731384277,128.13731384277,0.16564846038818
4456,,ARM_LEFT,-162.6141204834,-164.6141204834,-3.4419679641724,128.26110839844,128.26110839844,0.16502523422241
