rank,address_hex,kind,score,base,move_x,move_z,rotate,delta_x,delta_z,delta_rotate
346,0x00286328,X_CANDIDATE,23.430225652177,-0.75291705131531,-25.594444274902,-0.094111531972885,-0.00042099924758077,24.841527223587,0.65880551934242,0.75249605206773
347,0x00286828,X_CANDIDATE,23.385310691549,-0.76854228973389,-25.594444274902,-0.096064656972885,-0.00042862887494266,24.825901985168,0.672477632761,0.76811366085894
348,0x00286AA8,X_CANDIDATE,23.385310691549,-0.76854228973389,-25.594444274902,-0.096064656972885,-0.00042862887494266,24.825901985168,0.672477632761,0.76811366085894
349,0x003B2E90,Z_CANDIDATE,23.0,-80.0,6.0,80.0,-29.0,86.0,160.0,51.0
350,0x001F7FC0,ROTATION_CANDIDATE,22.0,13.0,13.0,13.0,35.0,0.0,0.0,22.0
351,0x000D3FD4,X_CANDIDATE,21.0,30.0,56.0,32.0,33.0,26.0,2.0,3.0
352,0x0007FFE0,ROTATION_CANDIDATE,19.84651184082,137.48538208008,149.36351013184,140.12794494629,171.85258483887,11.878128051758,2.6425628662109,34.367202758789
353,0x0007C238,ROTATION_CANDIDATE,17.604431152344,319.0,319.0,319.0,301.39556884766,0.0,0.0,17.604431152344
354,0x0028542C,X_CANDIDATE,17.371425191639,-0.59666466712952,-19.094352722168,-0.066767543554306,-0.00029892730526626,18.497688055038,0.52989712357521,0.59636573982425
355,0x003B2D7C,X_CANDIDATE,17.320556640625,0.0,-74.271240234375,-49.99951171875,-6.951171875,74.271240234375,49.99951171875,6.951171875
356,0x001F2774,ROTATION_CANDIDATE,17.120361328125,2371.1694335938,1540.8321533203,2371.1694335938,1523.7117919922,830.33728027344,0.0,847.45764160156
357,0x003B2A24,Z_CANDIDATE,16.0,-77.0,-45.0,32.0,-16.0,32.0,109.0,61.0
358,0x00076C10,ROTATION_CANDIDATE,13.726196289063,1251.9781494141,1261.3576660156,1139.3486328125,1387.7133789063,9.3795166015625,112.62951660156,135.73522949219
359,0x003B3594,ROTATION_CANDIDATE,12.299118041992,271.44375610352,268.93719482422,268.50119018555,253.69551086426,2.5065612792969,2.9425659179688,17.748245239258
360,0x0006A22C,X_CANDIDATE,11.5478515625,-4669.5776367188,-4314.330078125,-4669.5776367188,-4325.8779296875,355.24755859375,0.0,343.69970703125
361,0x0020FC00,X_CANDIDATE,11.5478515625,-4669.5776367188,-4314.330078125,-4669.5776367188,-4325.8779296875,355.24755859375,0.0,343.69970703125
362,0x0020FC2C,X_CANDIDATE,11.5478515625,-4669.5776367188,-4314.330078125,-4669.5776367188,-4325.8779296875,355.24755859375,0.0,343.69970703125
363,0x0020FC1C,X_CANDIDATE,11.0791015625,-4671.1684570313,-4315.9208984375,-4671.1684570313,-4327.0,355.24755859375,0.0,344.16845703125
364,0x00076C24,Z_CANDIDATE,10.860229492188,1266.9439697266,1280.7839355469,1153.1215820313,1356.0661621094,13.839965820313,113.82238769531,89.122192382813
365,0x003B2E88,ROTATION_CANDIDATE,10.0,60.0,113.0,-44.0,-107.0,53.0,104.0,167.0
366,0x00079F28,Z_CANDIDATE,9.8647708892822,0.0,116.8533782959,131.11277770996,4.3946285247803,116.8533782959,131.11277770996,4.3946285247803
367,0x0020FC38,X_CANDIDATE,9.35302734375,-4466.8715820313,-4111.6240234375,-4466.8715820313,-4120.9770507813,355.24755859375,0.0,345.89453125
368,0x0020FC44,X_CANDIDATE,9.35302734375,-4466.8715820313,-4111.6240234375,-4466.8715820313,-4120.9770507813,355.24755859375,0.0,345.89453125
369,0x0005D7A0,Z_CANDIDATE,9.0655480623245,-7.6462097167969,-7.7917404174805,1.6869393587112,-7.7682800292969,0.14553070068359,9.3331490755081,0.1220703125
370,0x003B2A9C,Z_CANDIDATE,9.0,-48.0,-48.0,-57.0,-48.0,0.0,9.0,0.0
371,0x00076CEC,Z_CANDIDATE,8.203369140625,1282.0225830078,1254.9925537109,1144.0629882813,1384.7487792969,27.030029296875,137.95959472656,102.72619628906
372,0x002856AC,X_CANDIDATE,7.9068553784164,-0.56541419029236,-9.5470581054688,-0.055844604969025,-0.00019523885566741,8.9816439151764,0.50956958532333,0.56521895143669
373,0x0007FFEC,ROTATION_CANDIDATE,7.841796875,217.0425567627,218.08181762695,221.11894226074,230.0,1.0392608642578,4.0763854980469,12.957443237305
374,0x003B2B94,Z_CANDIDATE,7.802734375,202.35546875,199.189453125,191.1796875,202.1484375,3.166015625,11.17578125,0.20703125
375,0x003B2BC8,Z_CANDIDATE,7.802734375,18024.6484375,18021.482421875,18013.47265625,18024.44140625,3.166015625,11.17578125,0.20703125
376,0x001F1CC4,ROTATION_CANDIDATE,7.5625,16591.1796875,16591.1796875,16591.1796875,16598.7421875,0.0,0.0,7.5625
377,0x00286AAC,X_CANDIDATE,7.020111654012,-0.6122899055481,-8.7970352172852,-0.059750914573669,-0.00019523879745975,8.1847453117371,0.55253899097443,0.61209466675064
378,0x002860AC,X_CANDIDATE,6.8618984854547,-0.58103942871094,-8.5470352172852,-0.057797759771347,-0.00018379453103989,7.9659957885742,0.52324166893959,0.5808556341799
379,0x00285E2C,X_CANDIDATE,6.8618946557399,-0.58103942871094,-8.5470352172852,-0.057797744870186,-0.00017997971735895,7.9659957885742,0.52324168384075,0.58085944899358
380,0x00285BAC,X_CANDIDATE,6.8609104637871,-0.58103942871094,-8.5470314025879,-0.056821182370186,-0.00017616496188566,7.965991973877,0.52421824634075,0.58086326374905
381,0x0028592C,X_CANDIDATE,6.8609066341305,-0.58103942871094,-8.5470314025879,-0.056821167469025,-0.00017235020641237,7.965991973877,0.52421826124191,0.58086707850453
382,0x002865AC,X_CANDIDATE,6.8160107918084,-0.59666466712952,-8.5470352172852,-0.058774337172508,-0.00019523873925209,7.9503705501556,0.53789032995701,0.59646942839026
383,0x0028632C,X_CANDIDATE,6.8150303996517,-0.59666466712952,-8.5470352172852,-0.057797759771347,-0.0001914239837788,7.9503705501556,0.53886690735817,0.59647324314574
384,0x0028682C,X_CANDIDATE,6.7691350766108,-0.6122899055481,-8.5470352172852,-0.058774337172508,-0.00019523879745975,7.9347453117371,0.55351556837559,0.61209466675064
385,0x0005D788,Z_CANDIDATE,5.985057592392,-7.6462097167969,-7.7917404174805,-1.3935511112213,-7.7682800292969,0.14553070068359,6.2526586055756,0.1220703125
386,0x00285430,X_CANDIDATE,5.790944445238,-0.47020614147186,-7.1485023498535,-0.052914872765541,-0.0001456470345147,6.6782962083817,0.41729126870632,0.47006049443735
387,0x0006A130,Z_CANDIDATE,5.7763671875,1268.498046875,1271.458984375,1139.837890625,1388.4208984375,2.9609375,128.66015625,119.9228515625
388,0x001E8DC4,Z_CANDIDATE,5.7441987991333,0.0,0.0,5.7441987991333,0.0,0.0,5.7441987991333,0.0
389,0x0005D790,Z_CANDIDATE,5.5036121606827,-7.6462097167969,-7.7917404174805,-1.8749965429306,-7.7682800292969,0.14553070068359,5.7712131738663,0.1220703125
390,0x000D35FC,X_CANDIDATE,5.2683974504471,-1.3668619394302,12.664792060852,-3.5146813392639,5.2485752105713,14.031654000282,2.1478193998337,6.6154371500015
391,0x003B2EB8,Z_CANDIDATE,5.208251953125,-12.496337890625,9.324951171875,25.1279296875,-1.901611328125,21.8212890625,37.624267578125,10.5947265625
392,0x000D3608,Z_CANDIDATE,4.8949018716812,-1.3668619394302,-5.2352104187012,-21.414680480957,-12.651430130005,3.8683484792709,20.047818541527,11.284568190575
393,0x001F2258,ROTATION_CANDIDATE,4.8652572631836,64.52417755127,64.52417755127,64.52417755127,69.389434814453,0.0,0.0,4.8652572631836
394,0x00076D14,ROTATION_CANDIDATE,4.487548828125,1266.6510009766,1271.458984375,1153.8442382813,1388.7532958984,4.8079833984375,112.80676269531,122.10229492188
395,0x0020FDAC,X_CANDIDATE,4.4278869628906,350.96731567383,355.39520263672,350.96731567383,350.96731567383,4.4278869628906,0.0,0.0
396,0x001F25A4,X_CANDIDATE,4.279296875,19585.689453125,19589.96875,19585.689453125,19585.689453125,4.279296875,0.0,0.0
397,0x0005D798,Z_CANDIDATE,3.7965946793556,-2.890625,-2.890625,0.90596967935562,-2.890625,0.0,3.7965946793556,0.0
398,0x0005D778,Z_CANDIDATE,3.49609375,0.0,0.0,3.49609375,0.0,0.0,3.49609375,0.0
399,0x0005D770,Z_CANDIDATE,3.3043936491013,5.3271484375,5.5067138671875,1.6869393587112,5.4833984375,0.1795654296875,3.6402090787888,0.15625
400,0x00076D28,ROTATION_CANDIDATE,3.108642578125,1250.7524414063,1283.2521972656,1148.6923828125,1388.4208984375,32.499755859375,102.06005859375,137.66845703125
401,0x000816C0,ROTATION_CANDIDATE,3.1008529663086,96.095733642578,96.43635559082,95.086555480957,91.645080566406,0.34062194824219,1.0091781616211,4.4506530761719
402,0x003B2D08,ROTATION_CANDIDATE,2.955078125,0.0,0.0,16886.427734375,16889.3828125,0.0,16886.427734375,16889.3828125
403,0x002DB664,ROTATION_CANDIDATE,2.951171875,0.0,0.0,6277.048828125,6280.0,0.0,6277.048828125,6280.0
404,0x001F1CC8,ROTATION_CANDIDATE,2.7000122070313,426.45672607422,426.45672607422,426.45672607422,429.15673828125,0.0,0.0,2.7000122070313
405,0x001F2260,ROTATION_CANDIDATE,2.28125,-4321.181640625,-4321.181640625,-4321.181640625,-4323.462890625,0.0,0.0,2.28125
406,0x0006A25C,X_CANDIDATE,2.2778625488281,350.96731567383,353.24517822266,350.96731567383,350.96731567383,2.2778625488281,0.0,0.0
407,0x0020FDC8,X_CANDIDATE,2.2000045776367,105.50000762939,107.70001220703,105.50000762939,105.50000762939,2.2000045776367,0.0,0.0
408,0x00286D2C,X_CANDIDATE,2.1701952852891,-0.092158764600754,-2.3867254257202,-0.059750914573669,-0.00019523879745975,2.2945666611195,0.032407850027084,0.091963525803294
409,0x0005E688,X_CANDIDATE,2.1528301239014,5.251220703125,3.0983905792236,5.251220703125,5.251220703125,2.1528301239014,0.0,0.0
410,0x00286D28,X_CANDIDATE,2.0739287256729,-0.092158764600754,-2.2617235183716,-0.096064656972885,-0.00042862887494266,2.1695647537708,0.0039058923721313,0.091730135725811
411,0x000D3974,ROTATION_CANDIDATE,2.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,2.0
412,0x001F82B0,X_CANDIDATE,2.0,30.5,32.5,30.5,30.5,2.0,0.0,0.0
413,0x0007C214,ROTATION_CANDIDATE,1.9923095703125,94.999137878418,95.216163635254,93.847930908203,91.638595581055,0.21702575683594,1.1512069702148,3.3605422973633
414,0x000816AC,ROTATION_CANDIDATE,1.9923095703125,94.999137878418,95.216163635254,93.847930908203,91.638595581055,0.21702575683594,1.1512069702148,3.3605422973633
415,0x00080038,ROTATION_CANDIDATE,1.9858245849609,94.999137878418,95.216163635254,93.847930908203,91.645080566406,0.21702575683594,1.1512069702148,3.3540573120117
416,0x00286D24,X_CANDIDATE,1.8771646048408,-0.094111919403076,-2.0742206573486,-0.10387769341469,-0.00093356030993164,1.9801087379456,0.0097657740116119,0.093178359093145
417,0x0005D780,Z_CANDIDATE,1.8743541240692,0.0,0.0,1.8743541240692,0.0,0.0,1.8743541240692,0.0
418,0x00210114,ROTATION_CANDIDATE,1.8304743766785,0.95194554328918,2.2629919052124,0.95194554328918,4.0934662818909,1.3110463619232,0.0,3.1415207386017
419,0x00210120,ROTATION_CANDIDATE,1.8304741382599,0.95194578170776,2.262992143631,0.95194578170776,4.0934662818909,1.3110463619232,0.0,3.1415205001831
420,0x00210130,ROTATION_CANDIDATE,1.8304741382599,0.95194578170776,2.262992143631,0.95194578170776,4.0934662818909,1.3110463619232,0.0,3.1415205001831
421,0x0020FDB4,ROTATION_CANDIDATE,1.8259204626083,0.3128650188446,1.9659223556519,1.5707963705063,5.0497741699219,1.6530573368073,1.2579313516617,4.7369091510773
422,0x0020FDC0,ROTATION_CANDIDATE,1.8259199857712,0.31286478042603,1.9659223556519,1.5707956552505,5.0497732162476,1.6530575752258,1.2579308748245,4.7369084358215
423,0x0020FDD0,ROTATION_CANDIDATE,1.8259199857712,0.31286478042603,1.9659223556519,1.5707956552505,5.0497732162476,1.6530575752258,1.2579308748245,4.7369084358215
424,0x001F2438,X_CANDIDATE,1.7999877929688,352.49517822266,354.29516601563,352.49517822266,352.49517822266,1.7999877929688,0.0,0.0
425,0x00286D20,X_CANDIDATE,1.7806592136621,-0.094111919403076,-1.974609375,-0.10192456841469,-0.0020863264799118,1.8804974555969,0.0078126490116119,0.092025592923164
426,0x0006A228,ROTATION_CANDIDATE,1.7778625488281,350.96731567383,350.96731567383,350.96731567383,352.74517822266,0.0,0.0,1.7778625488281
427,0x0020FBFC,ROTATION_CANDIDATE,1.7778625488281,350.96731567383,350.96731567383,350.96731567383,352.74517822266,0.0,0.0,1.7778625488281
428,0x00286D1C,X_CANDIDATE,1.7556679286063,-0.094111919403076,-1.9433588981628,-0.10192453861237,-0.0083454884588718,1.8492469787598,0.0078126192092896,0.085766430944204
429,0x00286D18,X_CANDIDATE,1.7361809685826,-0.096065074205399,-1.9121079444885,-0.099971383810043,-0.020109482109547,1.8160428702831,0.0039063096046448,0.075955592095852
430,0x0005D7B0,Z_CANDIDATE,1.7223191261292,5.5140719413757,5.2559223175049,3.5,5.48046875,0.25814962387085,2.0140719413757,0.033603191375732
431,0x00286D14,X_CANDIDATE,1.7073718979955,-0.096065074205399,-1.8808574676514,-0.098018258810043,-0.020597763359547,1.784792393446,0.0019531846046448,0.075467310845852
432,0x00286D10,X_CANDIDATE,1.6468245834112,-0.096065074205399,-1.8183569908142,-0.096065104007721,-0.020597770810127,1.7222919166088,2.9802322387695e-08,0.075467303395271
433,0x003B3418,ROTATION_CANDIDATE,1.6293727904558,0.0,-0.19639830291271,0.0,-1.8257710933685,0.19639830291271,0.0,1.8257710933685
434,0x00286D0C,X_CANDIDATE,1.6097146719694,-0.098018229007721,-1.7871065139771,-0.096065074205399,-0.020597770810127,1.6890882849693,0.0019531548023224,0.077420458197594
435,0x001F1910,Z_CANDIDATE,1.5999984741211,1.2977752685547,1.2977752685547,2.8977737426758,1.2977752685547,0.0,1.5999984741211,0.0
436,0x0020F38C,Z_CANDIDATE,1.5999984741211,1.2977752685547,1.2977752685547,2.8977737426758,1.2977752685547,0.0,1.5999984741211,0.0
437,0x0020F3B8,Z_CANDIDATE,1.5999984741211,108.30001068115,108.30001068115,109.90000915527,108.30001068115,0.0,1.5999984741211,0.0
438,0x00286D08,X_CANDIDATE,1.5765110403299,-0.098018229007721,-1.7558560371399,-0.094111919403076,-0.020597770810127,1.6578378081322,0.0039063096046448,0.077420458197594
439,0x00286D04,X_CANDIDATE,1.5437952503562,-0.098018229007721,-1.7246050834656,-0.092158794403076,-0.021086059510708,1.6265868544579,0.0058594346046448,0.076932169497013
440,0x0006A1F4,ROTATION_CANDIDATE,1.5278625488281,350.96731567383,350.96731567383,350.96731567383,352.49517822266,0.0,0.0,1.5278625488281
441,0x0020FA4C,ROTATION_CANDIDATE,1.5278625488281,350.96731567383,350.96731567383,350.96731567383,352.49517822266,0.0,0.0,1.5278625488281
442,0x00286D00,X_CANDIDATE,1.5066852793097,-0.099971383810043,-1.6933546066284,-0.092158764600754,-0.021086059510708,1.5933832228184,0.0078126192092896,0.078885324299335
443,0x0006A124,Z_CANDIDATE,1.5,1.2977752685547,1.2977752685547,2.7977752685547,1.2977752685547,0.0,1.5,0.0
444,0x0020F3A8,Z_CANDIDATE,1.5,108.30001068115,108.30001068115,109.80001068115,108.30001068115,0.0,1.5,0.0
445,0x00286CFC,X_CANDIDATE,1.4422316476703,-0.099971383810043,-1.6308541297913,-0.090205609798431,-0.021086059510708,1.5308827459812,0.0097657740116119,0.078885324299335
446,0x00286CF8,X_CANDIDATE,1.4095163345337,-0.099971383810043,-1.5996036529541,-0.088252484798431,-0.021574348211288,1.4996322691441,0.011718899011612,0.078397035598755
447,0x00286CF4,X_CANDIDATE,1.3724063634872,-0.10192453861237,-1.5683531761169,-0.088252454996109,-0.021574348211288,1.4664286375046,0.013672083616257,0.080350190401077
448,0x00286CF0,X_CANDIDATE,1.3392027318478,-0.10192453861237,-1.5371026992798,-0.086299300193787,-0.021574348211288,1.4351781606674,0.015625238418579,0.080350190401077
449,0x003B3560,X_CANDIDATE,1.3127118153498,0.0093909380957484,108.38954162598,107.02347564697,0.062745101749897,108.38015068788,107.01408470888,0.053354163654149
450,0x00286CEC,X_CANDIDATE,1.3064869046211,-0.10192453861237,-1.5058517456055,-0.084346145391464,-0.022062629461288,1.4039272069931,0.017578393220901,0.079861909151077
451,0x000F8BC0,X_CANDIDATE,1.2336157783866,0.0,-1.4470196962357,-0.10393172502518,-0.10947219282389,1.4470196962357,0.10393172502518,0.10947219282389
452,0x0020F708,ROTATION_CANDIDATE,1.2000045776367,108.00000762939,108.00000762939,108.00000762939,109.20001220703,0.0,0.0,1.2000045776367
453,0x000D3C60,ROTATION_CANDIDATE,1.1828242726624,3.8999948501587,4.3029475212097,1.5234030485153,-0.062373895198107,0.40295267105103,2.3765918016434,3.9623687453568
454,0x0020F718,ROTATION_CANDIDATE,1.0999984741211,108.00000762939,108.00000762939,108.00000762939,109.10000610352,0.0,0.0,1.0999984741211
455,0x0020FDD8,X_CANDIDATE,1.0999984741211,105.50000762939,106.60000610352,105.50000762939,105.50000762939,1.0999984741211,0.0,0.0
456,0x000D3CA0,X_CANDIDATE,1.058496773243,0.39232492446899,-1.1775704622269,0.49450695514679,-0.016891658306122,1.5698953866959,0.1021820306778,0.40921658277512
457,0x000F8BC8,X_CANDIDATE,1.0363552831113,0.0,-1.0707890987396,-0.034046225249767,0.00038759037852287,1.0707890987396,0.034046225249767,0.00038759037852287
458,0x000D3C64,X_CANDIDATE,1.0222567692399,-0.46859622001648,-2.5080547332764,0.074458204209805,-0.94274353981018,2.0394585132599,0.54305442422628,0.4741473197937
459,0x0004EAF4,Z_CANDIDATE,1.0019855499268,21.042053222656,21.027366638184,20.010915756226,21.027587890625,0.014686584472656,1.0311374664307,0.01446533203125
460,0x00048378,ROTATION_CANDIDATE,1.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0
461,0x001F81F4,ROTATION_CANDIDATE,1.0,29.0,29.0,29.0,30.0,0.0,0.0,1.0
462,0x0020FC18,ROTATION_CANDIDATE,1.0,104.50000762939,104.50000762939,104.50000762939,105.50000762939,0.0,0.0,1.0
463,0x003B2B1C,Z_CANDIDATE,0.97827847488225,0.021536905318499,0.021369816735387,1.0,0.021554436534643,0.00016708858311176,0.9784630946815,1.7531216144562e-05
464,0x000F8BD4,X_CANDIDATE,0.95800404250622,0.0,1.1474509239197,-0.10900093615055,-0.080445945262909,1.1474509239197,0.10900093615055,0.080445945262909
465,0x003B3420,X_CANDIDATE,0.936368227005,0.0,0.97115552425385,0.0,0.03478729724884,0.97115552425385,0.0,0.03478729724884
466,0x003B2ED8,Z_CANDIDATE,0.85973377525806,-0.8159806728363,-0.091009810566902,0.97367316484451,-0.61103147268295,0.7249708622694,1.7896538376808,0.20494920015335
467,0x00079970,ROTATION_CANDIDATE,0.85188496112823,0.6474267244339,0.64408522844315,0.6445871591568,-0.21063929796219,0.0033414959907532,0.0028395652770996,0.85806602239609
468,0x000D3C94,X_CANDIDATE,0.84841670095921,-1.0850653648376,-0.0011085718870163,-1.0850653648376,-0.84952527284622,1.0839567929506,0.0,0.23554009199142
469,0x001F2608,ROTATION_CANDIDATE,0.83333337306976,0.0,0.0,0.0,-0.83333337306976,0.0,0.0,0.83333337306976
470,0x00079968,ROTATION_CANDIDATE,0.80202949047089,0.77062195539474,0.76801770925522,0.76856988668442,-0.036063849925995,0.0026042461395264,0.0020520687103271,0.80668580532074
471,0x000D30B0,ROTATION_CANDIDATE,0.79551643040031,-0.0055600991472602,-0.0055600991472602,-0.0055600991472602,0.78995633125305,0.0,0.0,0.79551643040031
472,0x000D3400,ROTATION_CANDIDATE,0.79551643040031,-0.0055600991472602,-0.0055600991472602,-0.0055600991472602,0.78995633125305,0.0,0.0,0.79551643040031
473,0x000F8AA0,ROTATION_CANDIDATE,0.78888401971199,0.0077176131308079,0.0032040143851191,0.0040378700941801,-0.78935974836349,0.0045135987456888,0.0036797430366278,0.7970773614943
474,0x000F8AE0,ROTATION_CANDIDATE,0.78888401971199,0.0077176131308079,0.0032040143851191,0.0040378700941801,-0.78935974836349,0.0045135987456888,0.0036797430366278,0.7970773614943
475,0x001052A0,ROTATION_CANDIDATE,0.78885460854508,0.0076706795953214,0.0031209059525281,0.004122715909034,-0.78928166627884,0.0045497736427933,0.0035479636862874,0.79695234587416
476,0x001052E0,ROTATION_CANDIDATE,0.78885460854508,0.0076706795953214,0.0031209059525281,0.004122715909034,-0.78928166627884,0.0045497736427933,0.0035479636862874,0.79695234587416
477,0x000D3428,ROTATION_CANDIDATE,0.78763734805398,-0.0075545068830252,-0.0035778691526502,-0.0042675035074353,0.78734648227692,0.0039766377303749,0.0032870033755898,0.79490098915994
478,0x000F8AC8,ROTATION_CANDIDATE,0.78759681410156,0.0075952196493745,0.0035778691526502,0.0042675035074353,-0.78734666109085,0.0040173504967242,0.0033277161419392,0.79494188074023
479,0x000F8B08,ROTATION_CANDIDATE,0.78759681410156,0.0075952196493745,0.0035778691526502,0.0042675035074353,-0.78734666109085,0.0040173504967242,0.0033277161419392,0.79494188074023
480,0x001052C8,ROTATION_CANDIDATE,0.78753938456066,0.0075545059517026,0.003494270844385,0.0043435576371849,-0.78725606203079,0.0040602351073176,0.0032109483145177,0.79481056798249
481,0x00105308,ROTATION_CANDIDATE,0.78753938456066,0.0075545059517026,0.003494270844385,0.0043435576371849,-0.78725606203079,0.0040602351073176,0.0032109483145177,0.79481056798249
482,0x000D3E20,ROTATION_CANDIDATE,0.76760462112725,0.025239292532206,0.02609153650701,0.017951961606741,0.80098348855972,0.00085224397480488,0.0072873309254646,0.77574419602752
483,0x000D3DE0,ROTATION_CANDIDATE,0.76750469207764,0.025400292128325,0.025778211653233,0.01794945076108,0.80073374509811,0.00037791952490807,0.0074508413672447,0.77533345296979
484,0x000D3E48,ROTATION_CANDIDATE,0.76677537709475,0.024668466299772,0.025014862418175,0.019732896238565,0.79672580957413,0.00034639611840248,0.0049355700612068,0.77205734327435
485,0x000D3E08,ROTATION_CANDIDATE,0.76659195311368,0.024783954024315,0.024709824472666,0.019733486697078,0.79650050401688,7.4129551649094e-05,0.0050504673272371,0.77171654999256
486,0x000D3A38,ROTATION_CANDIDATE,0.7369973026216,0.03371562063694,0.037368826568127,0.017689410597086,0.79039233922958,0.0036532059311867,0.016026210039854,0.75667671859264
487,0x000D3A78,ROTATION_CANDIDATE,0.7363978587091,0.034058481454849,0.03688008338213,0.01740250363946,0.78993391990662,0.0028216019272804,0.01665597781539,0.75587543845177
488,0x000D3A60,ROTATION_CANDIDATE,0.73549364693463,0.034709926694632,0.034405291080475,0.018247878178954,0.78697025775909,0.00030463561415672,0.016462048515677,0.75226033106446
489,0x000D3AA0,ROTATION_CANDIDATE,0.73321459256113,0.035069841891527,0.033930588513613,0.017970306798816,0.78652322292328,0.0011392533779144,0.017099535092711,0.75145338103175
490,0x002DB36C,ROTATION_CANDIDATE,0.72489470243454,0.8141348361969,0.8141348361969,0.72489470243454,0.0,0.0,0.08924013376236,0.8141348361969
491,0x001F2084,ROTATION_CANDIDATE,0.66455078125,-3102.3012695313,-3102.3012695313,-3102.3012695313,-3102.9658203125,0.0,0.0,0.66455078125
492,0x000816C8,ROTATION_CANDIDATE,0.65984344482422,115.18170166016,115.50108337402,114.63275146484,116.70987701416,0.31938171386719,0.5489501953125,1.5281753540039
493,0x00076D3C,Z_CANDIDATE,0.600830078125,1283.5681152344,1263.5234375,1160.9664306641,1385.5242919922,20.044677734375,122.60168457031,101.95617675781
494,0x003B3400,ROTATION_CANDIDATE,0.6002456843853,0.0,0.19659474492073,1.0,-1.796840429306,0.19659474492073,1.0,1.796840429306
495,0x002D8D40,Z_CANDIDATE,0.57177734375,0.0,0.0,0.57177734375,0.0,0.0,0.57177734375,0.0
496,0x001E8DC0,ROTATION_CANDIDATE,0.54155111312866,2.9785265922546,2.9785265922546,3.4177861213684,3.9593372344971,0.0,0.43925952911377,0.98081064224243
497,0x000D38EC,ROTATION_CANDIDATE,0.52086219191551,-0.54237216711044,-0.94346791505814,-0.54237216711044,0.37958577275276,0.40109574794769,0.0,0.9219579398632
498,0x0005E6A0,ROTATION_CANDIDATE,0.51556551456451,-0.5,0.0,-0.5,-1.5155655145645,0.5,0.0,1.0155655145645
499,0x000D3C8C,ROTATION_CANDIDATE,0.51125943660736,-1.7040094137192,-1.7166558504105,-1.7040094137192,-2.2279152870178,0.012646436691284,0.0,0.52390587329865
500,0x001F6F0C,ROTATION_CANDIDATE,0.5,12.0,12.0,12.0,11.5,0.0,0.0,0.5
501,0x001F6F10,ROTATION_CANDIDATE,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5
502,0x001F8370,ROTATION_CANDIDATE,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5
503,0x0020FA78,ROTATION_CANDIDATE,0.5,104.50000762939,104.50000762939,104.50000762939,104.00000762939,0.0,0.0,0.5
504,0x002F1C28,ROTATION_CANDIDATE,0.47825139760971,1.0257422924042,1.0257422924042,1.0594657659531,0.51376742124557,0.0,0.033723473548889,0.5119748711586
505,0x002D8C5C,ROTATION_CANDIDATE,0.46499633789063,1.0867309570313,0.7491455078125,1.0594482421875,0.25686645507813,0.33758544921875,0.02728271484375,0.82986450195313
506,0x0005E66C,ROTATION_CANDIDATE,0.45492708683014,0.7491455078125,0.70709228515625,0.35641479492188,-0.14056551456451,0.04205322265625,0.39273071289063,0.88971102237701
507,0x000D3C5C,X_CANDIDATE,0.44536590576172,-42.501533508301,-36.757732391357,-39.020854949951,-44.319290161133,5.7438011169434,3.4806785583496,1.817756652832
508,0x0020F3AC,Z_CANDIDATE,0.435546875,17659.6484375,17659.6484375,17659.212890625,17659.6484375,0.0,0.435546875,0.0
509,0x00079958,ROTATION_CANDIDATE,0.43369542015716,0.0054652579128742,-0.0030640300828964,-0.00035780970938504,-0.44258251786232,0.0085292879957706,0.0058230676222593,0.44804777577519
510,0x0020F3A4,Z_CANDIDATE,0.421875,18892.314453125,18892.314453125,18892.736328125,18892.314453125,0.0,0.421875,0.0
511,0x003B3564,X_CANDIDATE,0.4148061349988,-0.119225718081,106.5279006958,105.80563354492,0.18823529779911,106.64712641388,105.924859263,0.30746101588011
512,0x0007C1FC,Z_CANDIDATE,0.40963745117188,117.41079711914,117.44436645508,116.78729248047,117.23049926758,0.0335693359375,0.62350463867188,0.1802978515625
513,0x000816A0,Z_CANDIDATE,0.40963745117188,117.41079711914,117.44436645508,116.78729248047,117.23049926758,0.0335693359375,0.62350463867188,0.1802978515625
514,0x000D3E28,ROTATION_CANDIDATE,0.40087252855301,0.99967193603516,0.99954634904861,0.99932241439819,0.59832429885864,0.00012558698654175,0.00034952163696289,0.40134763717651
515,0x000D3DE8,ROTATION_CANDIDATE,0.40055620670319,0.99966567754745,0.99955660104752,0.99932485818863,0.5986595749855,0.00010907649993896,0.00034081935882568,0.40100610256195
516,0x000D3E40,ROTATION_CANDIDATE,0.39606493711472,-0.99455749988556,-0.99738729000092,-0.99823635816574,-0.59198391437531,0.0028297901153564,0.0036788582801819,0.40257358551025
517,0x000D3E00,ROTATION_CANDIDATE,0.39580368995667,-0.99458634853363,-0.99738740921021,-0.99822306632996,-0.59234488010406,0.0028010606765747,0.0036367177963257,0.40224146842957
518,0x002D933C,X_CANDIDATE,0.39089965820313,1.0594482421875,0.57666015625,1.1513366699219,1.0594482421875,0.4827880859375,0.091888427734375,0.0
519,0x000D30B4,ROTATION_CANDIDATE,0.38682126998901,0.99998462200165,0.99998462200165,0.99998462200165,0.61316335201263,0.0,0.0,0.38682126998901
