frame,event,state,gate_enabled,armed,memory_remaining,ready_count,invalid_count,screen_x,screen_x_copy,raw_horizontal,normalized,arm_ready,raw_detected,normalized_detected,auto_aim_detected
3250,SAMPLE,IDLE,true,true,0,0,723,160.0,160.0,0.0,0.0,true,false,false,false
3255,SAMPLE,IDLE,true,true,0,0,728,160.0,160.0,0.0,0.0,true,false,false,false
3260,SAMPLE,CONVERGING,true,true,45,0,733,131.41923522949,131.41923522949,-148.35021972656,0.14882242679596,false,true,true,true
3265,SAMPLE,CONVERGING,true,true,45,0,738,144.36608886719,144.36608886719,-81.781875610352,0.08185350894928,false,true,true,true
3270,SAMPLE,CONVERGING,true,true,45,0,743,151.44812011719,151.44812011719,-44.840576171875,0.044845700263977,false,true,true,true
3275,SAMPLE,CONVERGING,true,true,45,0,748,155.32205200195,155.32205200195,-24.545459747314,0.024472117424011,false,true,true,true
3279,AUTO_SHOT,FIRED,true,false,41,2,0,157.44111633301,157.44111633301,-13.429445266724,0.01339864730835,true,false,false,false
3280,SAMPLE,FIRED,true,false,40,2,1,158.10745239258,158.10745239258,-9.932806968689,0.0098512172698975,true,false,false,false
3285,SAMPLE,FIRED,true,false,35,2,6,158.96476745605,158.96476745605,-5.4334812164307,0.0053930282592773,true,false,false,false
3290,SAMPLE,FIRED,true,false,30,2,11,159.43371582031,159.43371582031,-2.9722077846527,0.002900242805481,true,false,false,false
3291,REARMED,IDLE,true,true,0,0,0,159.58117675781,159.58117675781,-2.1982464790344,0.002900242805481,true,false,false,false
3295,SAMPLE,IDLE,true,true,0,0,4,159.69023132324,159.69023132324,-1.6258616447449,0.0015579462051392,true,false,false,false
3300,SAMPLE,IDLE,true,true,0,0,9,159.87467956543,159.87467956543,-0.65776145458221,0.00059926509857178,true,false,false,false
3305,SAMPLE,IDLE,true,true,0,0,14,159.93144226074,159.93144226074,-0.3598347902298,0.00031161308288574,true,false,false,false
3310,SAMPLE,IDLE,true,true,0,0,19,159.96250915527,159.96250915527,-0.1967758834362,0.00011980533599854,true,false,false,false
3315,SAMPLE,IDLE,true,true,0,0,24,159.9794921875,159.9794921875,-0.10763809084892,2.3961067199707e-05,true,false,false,false
3320,SAMPLE,IDLE,true,true,0,0,29,159.98878479004,159.98878479004,-0.058864582329988,-2.3841857910156e-05,true,false,false,false
3325,SAMPLE,IDLE,true,true,0,0,34,159.99546813965,159.99546813965,-0.023786095902324,-2.3841857910156e-05,true,false,false,false
3330,SAMPLE,IDLE,true,true,0,0,39,159.99751281738,159.99751281738,-0.013054322451353,-2.3841857910156e-05,true,false,false,false
3335,SAMPLE,CONVERGING,true,true,45,0,44,147.49945068359,147.49945068359,-65.470100402832,0.06545877456665,false,true,true,true
3340,SAMPLE,CONVERGING,true,true,45,0,49,133.75918579102,133.75918579102,-136.43930053711,0.13683795928955,false,true,true,true
3345,SAMPLE,CONVERGING,true,true,45,0,54,127.36372375488,127.36372375488,-168.83436584473,0.16962730884552,false,true,true,true
3350,SAMPLE,CONVERGING,true,true,45,0,59,121.6446762085,121.6446762085,-197.35256958008,0.19858157634735,false,true,true,true
3355,SAMPLE,CONVERGING,true,true,45,0,64,119.50425720215,119.50425720215,-207.88288879395,0.20936763286591,false,true,true,true
3360,SAMPLE,CONVERGING,true,true,45,0,69,117.93846130371,117.93846130371,-215.4983215332,0.21722936630249,false,true,true,true
3365,SAMPLE,CONVERGING,true,true,45,0,74,116.5032043457,116.5032043457,-222.38362121582,0.22442007064819,false,true,true,true
3370,SAMPLE,CONVERGING,true,true,45,0,79,115.37682342529,115.37682342529,-227.68865966797,0.23002862930298,false,true,true,true
3375,SAMPLE,CONVERGING,true,true,45,0,84,112.99291992188,112.99291992188,-238.84492492676,0.23721933364868,false,true,true,true
3380,SAMPLE,CONVERGING,true,true,45,0,89,110.55544281006,110.55544281006,-250.24044799805,0.25390160083771,false,true,true,true
3385,SAMPLE,CONVERGING,true,true,45,0,94,108.48278808594,108.48278808594,-259.81774902344,0.26401650905609,false,true,true,true
3390,SAMPLE,CONVERGING,true,true,45,0,99,105.98458862305,105.98458862305,-271.27941894531,0.2762405872345,false,true,true,true
3395,SAMPLE,CONVERGING,true,true,45,0,104,104.25024414063,104.25024414063,-279.15863037109,0.28462970256805,false,true,true,true
3400,SAMPLE,CONVERGING,true,true,45,0,109,102.84238433838,102.84238433838,-285.50485229492,0.29143679141998,false,true,true,true
3405,SAMPLE,CONVERGING,true,true,45,0,114,101.45492553711,101.45492553711,-291.71994018555,0.29805219173431,false,true,true,true
3410,SAMPLE,CONVERGING,true,true,45,0,119,100.44050598145,100.44050598145,-296.26565551758,0.30294191837311,false,true,true,true
3415,SAMPLE,CONVERGING,true,true,45,0,124,99.698570251465,99.698570251465,-299.56854248047,0.30648922920227,false,true,true,true
3420,SAMPLE,CONVERGING,true,true,45,0,129,99.147705078125,99.147705078125,-302.005859375,0.30907797813416,false,true,true,true
3425,SAMPLE,CONVERGING,true,true,45,0,134,98.764671325684,98.764671325684,-303.67938232422,0.31094753742218,false,true,true,true
3430,SAMPLE,CONVERGING,true,true,45,0,139,98.627281188965,98.627281188965,-304.23571777344,0.31157064437866,false,true,true,true
3435,SAMPLE,CONVERGING,true,true,45,0,144,98.526351928711,98.526351928711,-304.65161132813,0.31204998493195,false,true,true,true
3440,SAMPLE,CONVERGING,true,true,45,0,149,98.444816589355,98.444816589355,-304.99411010742,0.31243348121643,false,true,true,true
3445,SAMPLE,CONVERGING,true,true,45,0,154,98.446365356445,98.446365356445,-304.95230102539,0.31243348121643,false,true,true,true
3450,SAMPLE,CONVERGING,true,true,45,0,159,98.416801452637,98.416801452637,-305.0725402832,0.31257736682892,false,true,true,true
3455,SAMPLE,CONVERGING,true,true,45,0,164,98.380661010742,98.380661010742,-305.49520874023,0.31276905536652,false,true,true,true
3460,SAMPLE,CONVERGING,true,true,45,0,169,98.737899780273,98.737899780273,-304.35876464844,0.31104338169098,false,true,true,true
3465,SAMPLE,CONVERGING,true,true,45,0,174,126.56349182129,126.56349182129,-172.57266235352,0.17370200157166,false,true,true,true
3470,SAMPLE,CONVERGING,true,true,45,0,179,144.27056884766,144.27056884766,-82.24772644043,0.082332849502563,false,true,true,true
3475,SAMPLE,CONVERGING,true,true,45,0,184,151.39587402344,151.39587402344,-45.108947753906,0.045085430145264,false,true,true,true
3480,SAMPLE,CONVERGING,true,true,44,0,189,156.51904296875,156.51904296875,-18.266901016235,0.018192291259766,false,false,false,false
3484,AUTO_SHOT,FIRED,true,false,40,2,0,157.42549133301,157.42549133301,-13.511297225952,0.013446569442749,true,false,false,false
3485,SAMPLE,FIRED,true,false,39,2,1,158.09588623047,158.09588623047,-9.9934511184692,0.0099470615386963,true,false,false,false
3490,SAMPLE,FIRED,true,false,34,2,6,159.10426330566,159.10426330566,-4.7013401985168,0.004673957824707,true,false,false,false
3495,SAMPLE,FIRED,true,false,29,2,11,159.51002502441,159.51002502441,-2.5716919898987,0.0025167465209961,true,false,false,false
3496,REARMED,IDLE,true,true,0,0,0,159.51002502441,159.51002502441,-2.5716919898987,0.0025167465209961,true,false,false,false
3500,SAMPLE,IDLE,true,true,0,0,4,159.76950073242,159.76950073242,-1.2098063230515,0.0011265277862549,true,false,false,false
3505,SAMPLE,IDLE,true,true,0,0,9,159.89157104492,159.89157104492,-0.5691043138504,0.0005033016204834,true,false,false,false
3510,SAMPLE,IDLE,true,true,0,0,14,159.94068908691,159.94068908691,-0.3113015294075,0.00026369094848633,true,false,false,false
3515,SAMPLE,IDLE,true,true,0,0,19,159.9759979248,159.9759979248,-0.12597821652889,0.00011980533599854,true,false,false,false
3520,SAMPLE,IDLE,true,true,0,0,24,159.98687744141,159.98687744141,-0.068875558674335,2.3961067199707e-05,true,false,false,false
3525,SAMPLE,IDLE,true,true,0,0,29,159.99281311035,159.99281311035,-0.037721384316683,-2.3841857910156e-05,true,false,false,false
3530,SAMPLE,CONVERGING,true,true,45,0,34,136.66812133789,136.66812133789,-121.55076599121,0.12178564071655,false,true,true,true
3535,SAMPLE,CONVERGING,true,true,45,0,39,141.71588134766,141.71588134766,-95.524230957031,0.095659494400024,false,true,true,true
3540,SAMPLE,CONVERGING,true,true,45,0,44,151.49661254883,151.49661254883,-44.585338592529,0.044558048248291,false,true,true,true
3545,SAMPLE,CONVERGING,true,true,43,0,49,156.62696838379,156.62696838379,-17.700048446655,0.017665028572083,false,false,false,false
3547,AUTO_SHOT,FIRED,true,false,41,2,0,158.28903198242,158.28903198242,-8.9791765213013,0.0089403390884399,true,false,false,false
3550,SAMPLE,FIRED,true,false,38,2,3,160.17127990723,160.17127990723,0.89888870716095,-0.0008387565612793,true,false,false,false
3555,SAMPLE,FIRED,true,false,33,2,8,161.04772949219,161.04772949219,5.4984912872314,-0.0054411888122559,true,false,false,false
3559,REARMED,IDLE,true,true,0,0,0,161.69032287598,161.69032287598,8.8706903457642,-0.0087966918945313,true,false,false,false
3560,SAMPLE,IDLE,true,true,0,0,1,161.69032287598,161.69032287598,8.8706903457642,-0.0087966918945313,true,false,false,false
3565,SAMPLE,IDLE,true,true,0,0,6,162.38775634766,162.38775634766,12.530268669128,-0.012487888336182,true,false,false,false
3570,SAMPLE,IDLE,true,true,0,0,11,162.69589233398,162.69589233398,14.146922111511,-0.014069557189941,true,false,false,false
3575,SAMPLE,IDLE,true,true,0,0,16,162.88934326172,162.88934326172,15.161761283875,-0.015076160430908,true,false,false,false
3580,SAMPLE,IDLE,true,true,0,0,21,163.01831054688,163.01831054688,15.838256835938,-0.015795230865479,false,false,false,false
3585,SAMPLE,IDLE,true,true,0,0,26,163.1742401123,163.1742401123,16.656114578247,-0.016322612762451,false,false,false,false
3590,SAMPLE,IDLE,true,true,0,0,31,163.26750183105,163.26750183105,17.145204544067,-0.01708984375,false,false,false,false
3595,SAMPLE,IDLE,true,true,0,0,36,163.25898742676,163.25898742676,17.100292205811,-0.017041683197021,false,false,false,false
3600,SAMPLE,IDLE,true,true,0,0,41,163.15840148926,163.15840148926,16.572202682495,-0.016514301300049,false,false,false,false
3605,SAMPLE,IDLE,true,true,0,0,46,163.0756072998,163.0756072998,16.137105941772,-0.016083240509033,false,false,false,false
3610,SAMPLE,IDLE,true,true,0,0,51,163.19345092773,163.19345092773,16.753965377808,-0.016705989837646,false,false,false,false
3615,SAMPLE,IDLE,true,true,0,0,56,163.46467590332,163.46467590332,18.17409324646,-0.018096446990967,false,false,false,false
3620,SAMPLE,IDLE,true,true,0,0,61,163.73638916016,163.73638916016,19.597164154053,-0.019534587860107,false,false,false,false
3625,SAMPLE,CONVERGING,true,true,45,0,66,163.97473144531,163.97473144531,20.84525680542,-0.02078104019165,false,true,true,true
3630,SAMPLE,CONVERGING,true,true,45,0,71,164.29579162598,164.29579162598,22.526811599731,-0.022458553314209,false,true,true,true
3635,SAMPLE,CONVERGING,true,true,45,0,76,165.15161132813,165.15161132813,27.007364273071,-0.026965141296387,false,true,true,true
3640,SAMPLE,CONVERGING,true,true,45,0,81,165.45274353027,165.45274353027,28.581972122192,-0.028546810150146,false,true,true,true
3645,SAMPLE,CONVERGING,true,true,45,0,86,165.5749206543,165.5749206543,29.220943450928,-0.029170036315918,false,true,true,true
3650,SAMPLE,CONVERGING,true,true,45,0,91,165.6118927002,165.6118927002,29.414533615112,-0.029361724853516,false,true,true,true
3655,SAMPLE,CONVERGING,true,true,45,0,96,165.6741027832,165.6741027832,29.739854812622,-0.029697418212891,false,true,true,true
3660,SAMPLE,CONVERGING,true,true,45,0,101,165.74598693848,165.74598693848,30.115901947021,-0.030080795288086,false,true,true,true
3665,SAMPLE,CONVERGING,true,true,45,0,106,165.77076721191,165.77076721191,30.245658874512,-0.030224800109863,false,true,true,true
3670,SAMPLE,CONVERGING,true,true,45,0,111,165.77348327637,165.77348327637,30.260051727295,-0.030224800109863,false,true,true,true
3675,SAMPLE,CONVERGING,true,true,45,0,116,165.79615783691,165.79615783691,30.378938674927,-0.030368328094482,false,true,true,true
3680,SAMPLE,CONVERGING,true,true,45,0,121,165.82437133789,165.82437133789,30.526823043823,-0.03051233291626,false,true,true,true
3685,SAMPLE,CONVERGING,true,true,45,0,126,165.8479309082,165.8479309082,30.650098800659,-0.030608177185059,false,true,true,true
3690,SAMPLE,CONVERGING,true,true,45,0,131,165.90985107422,165.90985107422,30.974334716797,-0.030943870544434,false,true,true,true
3695,SAMPLE,CONVERGING,true,true,45,0,136,165.79736328125,165.79736328125,30.388563156128,-0.031039714813232,false,true,true,true
3700,SAMPLE,CONVERGING,true,true,45,0,141,165.49891662598,165.49891662598,28.832792282104,-0.028786659240723,false,true,true,true
3705,SAMPLE,CONVERGING,true,true,45,0,146,165.44540405273,165.44540405273,28.558692932129,-0.028499126434326,false,true,true,true
3710,SAMPLE,CONVERGING,true,true,45,0,151,165.51611328125,165.51611328125,28.934524536133,-0.028882503509521,false,true,true,true
3715,SAMPLE,CONVERGING,true,true,45,0,156,165.3370513916,165.3370513916,27.999544143677,-0.027923583984375,false,true,true,true
3720,SAMPLE,CONVERGING,true,true,45,0,161,164.99549865723,164.99549865723,26.210020065308,-0.026150226593018,false,true,true,true
3725,SAMPLE,CONVERGING,true,true,45,0,166,164.5632019043,164.5632019043,23.943552017212,-0.02389669418335,false,true,true,true
3730,SAMPLE,CONVERGING,true,true,45,0,171,163.89378356934,163.89378356934,20.432752609253,-0.020349502563477,false,true,true,true
3735,SAMPLE,SHOT_READY,true,true,40,1,0,162.50601196289,162.50601196289,13.152010917664,-0.013062953948975,true,false,false,false
3736,AUTO_SHOT,FIRED,true,false,39,2,0,162.50601196289,162.50601196289,13.152010917664,-0.013062953948975,true,false,false,false
3740,SAMPLE,FIRED,true,false,35,2,4,161.45581054688,161.45581054688,7.6407833099365,-0.0075984001159668,true,false,false,false
3745,SAMPLE,FIRED,true,false,30,2,9,160.37403869629,160.37403869629,1.9631713628769,-0.0018935203552246,true,false,false,false
3748,REARMED,IDLE,true,true,0,0,0,159.78364562988,159.78364562988,-1.1355434656143,0.0010786056518555,true,false,false,false
3750,SAMPLE,IDLE,true,true,0,0,2,159.52528381348,159.52528381348,-2.4915456771851,0.0024207830429077,true,false,false,false
3755,SAMPLE,IDLE,true,true,0,0,7,159.25207519531,159.25207519531,-3.9254412651062,0.0038589239120483,true,false,false,false
3760,SAMPLE,CONVERGING,true,true,45,0,12,169.99328613281,169.99328613281,52.377147674561,-0.052371978759766,false,true,true,true
3765,SAMPLE,CONVERGING,true,true,45,0,17,176.62628173828,176.62628173828,86.932151794434,-0.086982727050781,false,true,true,true
3770,SAMPLE,CONVERGING,true,true,45,0,22,180.96244812012,180.96244812012,109.36251068115,-0.10956144332886,false,true,true,true
3775,SAMPLE,CONVERGING,true,true,45,0,27,183.93664550781,183.93664550781,124.65406799316,-0.12494945526123,false,true,true,true
3780,SAMPLE,CONVERGING,true,true,45,0,32,186.06986999512,186.06986999512,135.56791687012,-0.1359748840332,false,true,true,true
3785,SAMPLE,CONVERGING,true,true,45,0,37,188.14488220215,188.14488220215,146.13636779785,-0.14661741256714,false,true,true,true
3790,SAMPLE,CONVERGING,true,true,45,0,42,189.15446472168,189.15446472168,151.26043701172,-0.15179443359375,false,true,true,true
3795,SAMPLE,CONVERGING,true,true,45,0,47,174.24543762207,174.24543762207,74.560989379883,-0.074615001678467,false,true,true,true
3800,SAMPLE,CONVERGING,true,true,45,0,52,165.76324462891,165.76324462891,30.2353515625,-0.030176639556885,false,true,true,true
3805,SAMPLE,CONVERGING,true,true,43,0,57,163.15254211426,163.15254211426,16.544288635254,-0.016514301300049,false,false,false,false
3807,AUTO_SHOT,FIRED,true,false,41,2,0,162.3316192627,162.3316192627,12.236910820007,-0.012152194976807,true,false,false,false
3810,SAMPLE,FIRED,true,false,38,2,3,161.27542114258,161.27542114258,6.6940741539001,-0.0066394805908203,true,false,false,false
3815,SAMPLE,FIRED,true,false,33,2,8,160.51599121094,160.51599121094,2.7082412242889,-0.0026602745056152,true,false,false,false
3819,REARMED,IDLE,true,true,0,0,0,160.28225708008,160.28225708008,1.4814636707306,-0.0014142990112305,true,false,false,false
3820,SAMPLE,IDLE,true,true,0,0,1,160.20875549316,160.20875549316,1.0956813097,-0.001030445098877,true,false,false,false
3825,SAMPLE,IDLE,true,true,0,0,6,160.08445739746,160.08445739746,0.44328626990318,-0.00035953521728516,true,false,false,false
3830,SAMPLE,IDLE,true,true,0,0,11,160.03416442871,160.03416442871,0.17931672930717,-0.00011968612670898,true,false,false,false
3835,SAMPLE,IDLE,true,true,0,0,16,160.01382446289,160.01382446289,0.072559602558613,-2.3841857910156e-05,true,false,false,false
3840,SAMPLE,IDLE,true,true,0,0,21,160.00756835938,160.00756835938,0.039723582565784,2.3961067199707e-05,true,false,false,false
3845,SAMPLE,IDLE,true,true,0,0,26,160.00305175781,160.00305175781,0.016017572954297,-2.3841857910156e-05,true,false,false,false
3850,SAMPLE,IDLE,true,true,0,0,31,160.00143432617,160.00143432617,0.0075282589532435,-2.3841857910156e-05,true,false,false,false
3855,SAMPLE,IDLE,true,true,0,0,36,160.00057983398,160.00057983398,0.0030433388892561,-2.3841857910156e-05,true,false,false,false
3860,SAMPLE,IDLE,true,true,0,0,41,160.00022888184,160.00022888184,0.0012013179948553,-2.3841857910156e-05,true,false,false,false
3865,SAMPLE,CONVERGING,true,true,45,0,46,177.46942138672,177.46942138672,91.307655334473,-0.091392993927002,false,true,true,true
3870,SAMPLE,CONVERGING,true,true,45,0,51,191.2995300293,191.2995300293,162.1070098877,-0.1627721786499,false,true,true,true
3875,SAMPLE,CONVERGING,true,true,45,0,56,174.72415161133,174.72415161133,77.05199432373,-0.077107906341553,false,true,true,true
3880,SAMPLE,CONVERGING,true,true,45,0,61,168.05422973633,168.05422973633,42.236015319824,-0.042209148406982,false,true,true,true
3885,SAMPLE,CONVERGING,true,true,44,0,66,163.25848388672,163.25848388672,17.100101470947,-0.017041683197021,false,false,false,false
3889,AUTO_SHOT,FIRED,true,false,40,2,0,162.07257080078,162.07257080078,10.877531051636,-0.010809898376465,true,false,false,false
3890,SAMPLE,FIRED,true,false,39,2,1,161.53288269043,161.53288269043,8.0452871322632,-0.0079817771911621,true,false,false,false
3895,SAMPLE,FIRED,true,false,34,2,6,160.83850097656,160.83850097656,4.4009461402893,-0.004338264465332,true,false,false,false
3900,SAMPLE,FIRED,true,false,29,2,11,172.95785522461,172.95785522461,67.854347229004,-0.067855834960938,false,true,true,true
3901,REARMED,IDLE,true,true,0,0,0,172.95785522461,172.95785522461,67.854347229004,-0.067855834960938,false,true,true,true
3905,SAMPLE,CONVERGING,true,true,45,0,4,193.82308959961,193.82308959961,174.79222106934,-0.17566728591919,false,true,true,true
3910,SAMPLE,CONVERGING,true,true,45,0,9,192.48742675781,192.48742675781,168.08142089844,-0.16886043548584,false,true,true,true
3915,SAMPLE,CONVERGING,true,true,45,0,14,184.08917236328,184.08917236328,125.42562103271,-0.12571668624878,false,true,true,true
3920,SAMPLE,CONVERGING,true,true,45,0,19,180.08757019043,180.08757019043,104.83060455322,-0.10500764846802,false,true,true,true
3925,SAMPLE,CONVERGING,true,true,45,0,24,179.29808044434,179.29808044434,100.71276855469,-0.099350929260254,false,true,true,true
3930,SAMPLE,CONVERGING,true,true,45,0,29,181.28880310059,181.28880310059,110.93934631348,-0.11123895645142,false,true,true,true
3935,SAMPLE,CONVERGING,true,true,45,0,34,184.76586914063,184.76586914063,128.74797058105,-0.12921571731567,false,true,true,true
3940,SAMPLE,CONVERGING,true,true,45,0,39,189.11459350586,189.11459350586,150.87171936035,-0.15160274505615,false,true,true,true
3945,SAMPLE,CONVERGING,true,true,45,0,44,195.24906921387,195.24906921387,181.73468017578,-0.18290615081787,false,true,true,true
3950,SAMPLE,CONVERGING,true,true,45,0,49,198.58325195313,198.58325195313,198.31811523438,-0.19973230361938,false,true,true,true
3955,SAMPLE,CONVERGING,true,true,45,0,54,201.09931945801,201.09931945801,210.74085998535,-0.21243572235107,false,true,true,true
3960,SAMPLE,CONVERGING,true,true,45,0,59,202.64305114746,202.64305114746,218.33108520508,-0.22015333175659,false,true,true,true
3965,SAMPLE,CONVERGING,true,true,45,0,64,202.86155700684,202.86155700684,219.41760253906,-0.22125625610352,false,true,true,true
3970,SAMPLE,CONVERGING,true,true,45,0,69,203.17504882813,203.17504882813,220.96011352539,-0.22279024124146,false,true,true,true
3975,SAMPLE,CONVERGING,true,true,45,0,74,203.61157226563,203.61157226563,223.08781433105,-0.22499513626099,false,true,true,true
3980,SAMPLE,CONVERGING,true,true,45,0,79,204.20985412598,204.20985412598,225.99186706543,-0.22796726226807,false,true,true,true
3985,SAMPLE,CONVERGING,true,true,45,0,84,204.45227050781,204.45227050781,227.16407775879,-0.22921371459961,false,true,true,true
3990,SAMPLE,CONVERGING,true,true,45,0,89,204.48931884766,204.48931884766,227.33831787109,-0.22935771942139,false,true,true,true
3995,SAMPLE,CONVERGING,true,true,45,0,94,204.27244567871,204.27244567871,226.28210449219,-0.22830295562744,false,true,true,true
4000,SAMPLE,CONVERGING,true,true,45,0,99,204.39906311035,204.39906311035,226.88598632813,-0.22892618179321,false,true,true,true
4005,SAMPLE,CONVERGING,true,true,45,0,104,204.8903503418,204.8903503418,229.24975585938,-0.23137092590332,false,true,true,true
4010,SAMPLE,CONVERGING,true,true,45,0,109,205.31149291992,205.31149291992,231.28091430664,-0.23347997665405,false,true,true,true
4015,SAMPLE,CONVERGING,true,true,45,0,114,206.16491699219,206.16491699219,235.38391113281,-0.23769855499268,false,true,true,true
4020,SAMPLE,CONVERGING,true,true,45,0,119,206.68228149414,206.68228149414,237.86001586914,-0.24023962020874,false,true,true,true
4025,SAMPLE,CONVERGING,true,true,45,0,124,207.60566711426,207.60566711426,242.25660705566,-0.24484157562256,false,true,true,true
4030,SAMPLE,CONVERGING,true,true,45,0,129,208.0401763916,208.0401763916,244.31632995605,-0.24699878692627,false,true,true,true
4035,SAMPLE,CONVERGING,true,true,45,0,134,208.12097167969,208.12097167969,244.70414733887,-0.24738216400146,false,true,true,true
4040,SAMPLE,CONVERGING,true,true,45,0,139,207.97923278809,207.97923278809,244.03930664063,-0.24666309356689,false,true,true,true
4045,SAMPLE,CONVERGING,true,true,45,0,144,207.73318481445,207.73318481445,242.87838745117,-0.24546480178833,false,true,true,true
4050,SAMPLE,CONVERGING,true,true,45,0,149,207.61682128906,207.61682128906,242.32702636719,-0.24488925933838,false,true,true,true
4055,SAMPLE,CONVERGING,true,true,45,0,154,207.53540039063,207.53540039063,241.94248962402,-0.2446494102478,false,true,true,true
4060,SAMPLE,CONVERGING,true,true,45,0,159,207.52230834961,207.52230834961,241.88298034668,-0.24445772171021,false,true,true,true
4065,SAMPLE,CONVERGING,true,true,45,0,164,207.52059936523,207.52059936523,241.87687683105,-0.24441003799438,false,true,true,true
4070,SAMPLE,CONVERGING,true,true,45,0,169,207.4956817627,207.4956817627,241.76106262207,-0.24426603317261,false,true,true,true
4075,SAMPLE,CONVERGING,true,true,45,0,174,207.50694274902,207.50694274902,241.81718444824,-0.24436187744141,false,true,true,true
4080,SAMPLE,CONVERGING,true,true,45,0,179,207.51773071289,207.51773071289,241.86996459961,-0.24441003799438,false,true,true,true
4085,SAMPLE,CONVERGING,true,true,45,0,184,207.52258300781,207.52258300781,241.89375305176,-0.24445772171021,false,true,true,true
4090,SAMPLE,CONVERGING,true,true,45,0,189,207.509765625,207.509765625,241.83241271973,-0.24436187744141,false,true,true,true
4095,SAMPLE,CONVERGING,true,true,45,0,194,207.50749206543,207.50749206543,241.8208770752,-0.24436187744141,false,true,true,true
4100,SAMPLE,CONVERGING,true,true,45,0,199,207.33734130859,207.33734130859,241.03227233887,-0.24349927902222,false,true,true,true
