frame,event,state,gate_enabled,armed,memory_remaining,ready_count,invalid_count,screen_x,screen_x_copy,raw_horizontal,normalized,arm_ready,raw_detected,normalized_detected,auto_aim_detected
6850,SAMPLE,CONVERGING,true,true,45,0,51,103.90965270996,103.90965270996,-281.21063232422,0.28688275814056,false,true,true,true
6855,SAMPLE,CONVERGING,true,true,45,0,56,104.03308105469,104.03308105469,-280.64535522461,0.28568434715271,false,true,true,true
6860,SAMPLE,CONVERGING,true,true,45,0,61,104.29278564453,104.29278564453,-279.46105957031,0.28443789482117,false,true,true,true
6865,SAMPLE,CONVERGING,true,true,45,0,66,104.3297958374,104.3297958374,-279.34448242188,0.28424620628357,false,true,true,true
6870,SAMPLE,CONVERGING,true,true,45,0,71,137.47766113281,137.47766113281,-117.31162261963,0.11761498451233,false,true,true,true
6875,SAMPLE,CONVERGING,true,true,45,0,76,145.6745300293,145.6745300293,-74.956039428711,0.074998497962952,false,true,true,true
6880,SAMPLE,CONVERGING,true,true,45,0,81,155.0157623291,155.0157623291,-26.150602340698,0.026102066040039,false,true,true,true
6885,SAMPLE,SHOT_READY,true,true,41,1,0,157.98355102539,157.98355102539,-10.582957267761,0.010522246360779,true,false,false,false
6886,AUTO_SHOT,FIRED,true,false,40,2,0,157.98355102539,157.98355102539,-10.582957267761,0.010522246360779,true,false,false,false
6890,SAMPLE,FIRED,true,false,36,2,4,158.71742248535,158.71742248535,-6.7316179275513,0.0066872835159302,true,false,false,false
6895,SAMPLE,FIRED,true,false,31,2,9,159.48110961914,159.48110961914,-2.7234570980072,0.0026605129241943,true,false,false,false
6898,REARMED,IDLE,true,true,0,0,0,159.66995239258,159.66995239258,-1.7322976589203,0.001653790473938,true,false,false,false
6900,SAMPLE,IDLE,true,true,0,0,2,159.66995239258,159.66995239258,-1.7322976589203,0.001653790473938,true,false,false,false
6905,SAMPLE,IDLE,true,true,0,0,7,159.86647033691,159.86647033691,-0.70084875822067,0.00064718723297119,true,false,false,false
6910,SAMPLE,IDLE,true,true,0,0,12,159.91506958008,159.91506958008,-0.44576901197433,0.00035953521728516,true,false,false,false
6915,SAMPLE,IDLE,true,true,0,0,17,159.96563720703,159.96563720703,-0.18035787343979,0.00011980533599854,true,false,false,false
6920,SAMPLE,IDLE,true,true,0,0,22,159.98609924316,159.98609924316,-0.072960041463375,2.3961067199707e-05,true,false,false,false
6925,SAMPLE,IDLE,true,true,0,0,27,159.99116516113,159.99116516113,-0.046370875090361,-2.3841857910156e-05,true,false,false,false
6930,SAMPLE,IDLE,true,true,0,0,32,159.99691772461,159.99691772461,-0.016177747398615,-2.3841857910156e-05,true,false,false,false
6935,SAMPLE,IDLE,true,true,0,0,37,159.9987487793,159.9987487793,-0.006567204836756,-2.3841857910156e-05,true,false,false,false
6940,SAMPLE,IDLE,true,true,0,0,42,159.99920654297,159.99920654297,-0.0041645690798759,-2.3841857910156e-05,true,false,false,false
6945,SAMPLE,IDLE,true,true,0,0,47,159.99967956543,159.99967956543,-0.0016818451695144,-2.3841857910156e-05,true,false,false,false
6950,SAMPLE,IDLE,true,true,0,0,52,159.99987792969,159.99987792969,-0.00064070289954543,-2.3841857910156e-05,true,false,false,false
6955,SAMPLE,IDLE,true,true,0,0,57,159.99992370605,159.99992370605,-0.00040043931221589,-2.3841857910156e-05,true,false,false,false
6960,SAMPLE,IDLE,true,true,0,0,62,159.99996948242,159.99996948242,-0.00016017572488636,-2.3841857910156e-05,true,false,false,false
6965,SAMPLE,IDLE,true,true,0,0,67,159.99998474121,159.99998474121,-8.0087862443179e-05,-2.3841857910156e-05,true,false,false,false
6970,SAMPLE,IDLE,true,true,0,0,72,160.0,160.0,0.0,0.0,true,false,false,false
6975,SAMPLE,IDLE,true,true,0,0,77,160.0,160.0,0.0,0.0,true,false,false,false
6980,SAMPLE,IDLE,true,true,0,0,82,160.0,160.0,0.0,0.0,true,false,false,false
6985,SAMPLE,IDLE,true,true,0,0,87,160.0,160.0,0.0,0.0,true,false,false,false
6990,SAMPLE,IDLE,true,true,0,0,92,160.0,160.0,0.0,0.0,true,false,false,false
6995,SAMPLE,IDLE,true,true,0,0,97,160.0,160.0,0.0,0.0,true,false,false,false
7000,SAMPLE,IDLE,true,true,0,0,102,160.0,160.0,0.0,0.0,true,false,false,false
7005,SAMPLE,CONVERGING,true,true,45,0,107,132.58782958984,132.58782958984,-142.40420532227,0.14287805557251,false,true,true,true
7010,SAMPLE,CONVERGING,true,true,45,0,112,155.85775756836,155.85775756836,-21.734363555908,0.021691799163818,false,true,true,true
7015,SAMPLE,CONVERGING,true,true,45,0,117,172.96025085449,172.96025085449,67.861465454102,-0.038038730621338,false,true,true,true
7020,SAMPLE,CONVERGING,true,true,45,0,122,182.88854980469,182.88854980469,119.26309204102,-0.11953258514404,false,true,true,true
7025,SAMPLE,CONVERGING,true,true,45,0,127,189.89297485352,189.89297485352,154.97932434082,-0.1555814743042,false,true,true,true
7030,SAMPLE,CONVERGING,true,true,45,0,132,196.31454467773,196.31454467773,187.19725036621,-0.18832302093506,false,true,true,true
7035,SAMPLE,CONVERGING,true,true,45,0,137,200.70848083496,200.70848083496,208.89714050293,-0.21042203903198,false,true,true,true
7040,SAMPLE,CONVERGING,true,true,45,0,142,205.77993774414,205.77993774414,233.57708740234,-0.23578119277954,false,true,true,true
7045,SAMPLE,CONVERGING,true,true,45,0,147,209.69921875,209.69921875,252.35110473633,-0.25514793395996,false,true,true,true
7050,SAMPLE,CONVERGING,true,true,45,0,152,215.91787719727,215.91787719727,281.52038574219,-0.28544473648071,false,true,true,true
7055,SAMPLE,CONVERGING,true,true,45,0,157,224.8155670166,224.8155670166,321.81170654297,-0.3278694152832,false,true,true,true
7060,SAMPLE,CONVERGING,true,true,45,0,162,231.78256225586,231.78256225586,352.06658935547,-0.36027526855469,false,true,true,true
7065,SAMPLE,CONVERGING,true,true,45,0,167,199.26565551758,199.26565551758,201.75503540039,-0.20318365097046,false,true,true,true
7070,SAMPLE,CONVERGING,true,true,45,0,172,178.47161865234,178.47161865234,96.488098144531,-0.096618175506592,false,true,true,true
7075,SAMPLE,CONVERGING,true,true,45,0,177,170.10412597656,170.10412597656,52.95677947998,-0.052947044372559,false,true,true,true
7080,SAMPLE,CONVERGING,true,true,45,0,182,165.52703857422,165.52703857422,28.996946334839,-0.028930187225342,false,true,true,true
7085,SAMPLE,CONVERGING,true,true,45,0,187,184.76693725586,184.76693725586,128.90773010254,-0.12921571731567,false,true,true,true
7090,SAMPLE,CONVERGING,true,true,45,0,192,198.60066223145,198.60066223145,198.56649780273,-0.19982814788818,false,true,true,true
7095,SAMPLE,CONVERGING,true,true,45,0,197,186.72802734375,186.72802734375,138.92535400391,-0.13937854766846,false,true,true,true
7099,AUTO_SHOT,FIRED,true,false,43,2,0,162.52395629883,162.52395629883,13.240237236023,-0.013206958770752,true,false,false,false
7100,SAMPLE,FIRED,true,false,42,2,1,137.29748535156,137.29748535156,-118.07070922852,0.1185736656189,false,true,true,true
7105,SAMPLE,FIRED,true,false,37,2,6,107.20663452148,107.20663452148,-265.05554199219,0.27024841308594,false,true,true,true
7110,SAMPLE,FIRED,true,false,32,2,11,95.188529968262,95.188529968262,-318.634765625,0.3278694152832,false,true,true,true
7111,REARMED,IDLE,true,true,0,0,0,95.188529968262,95.188529968262,-318.634765625,0.3278694152832,false,true,true,true
7115,SAMPLE,CONVERGING,true,true,45,0,4,90.35245513916,90.35245513916,-339.21911621094,0.35044813156128,false,true,true,true
7120,SAMPLE,CONVERGING,true,true,45,0,9,87.707077026367,87.707077026367,-350.23263549805,0.362624168396,false,true,true,true
7125,SAMPLE,CONVERGING,true,true,45,0,14,86.015411376953,86.015411376953,-357.18304443359,0.37039005756378,false,true,true,true
7130,SAMPLE,CONVERGING,true,true,45,0,19,85.499755859375,85.499755859375,-360.24298095703,0.37269115447998,false,true,true,true
7135,SAMPLE,CONVERGING,true,true,45,0,24,114.54469299316,114.54469299316,-230.46441650391,0.2341992855072,false,true,true,true
7140,SAMPLE,SHOT_READY,true,true,44,1,0,157.25134277344,157.25134277344,-14.36697101593,0.014357328414917,true,false,false,false
7141,AUTO_SHOT,FIRED,true,false,43,2,0,157.25134277344,157.25134277344,-14.36697101593,0.014357328414917,true,false,false,false
7145,SAMPLE,FIRED,true,false,39,2,4,172.80863952637,172.80863952637,66.962394714355,-0.067088603973389,false,true,true,true
7150,SAMPLE,FIRED,true,false,34,2,9,165.18196105957,165.18196105957,27.180572509766,-0.027108669281006,false,true,true,true
7153,REARMED,IDLE,true,true,0,0,0,163.83258056641,163.83258056641,20.108678817749,-0.02006196975708,false,true,true,true
7155,SAMPLE,IDLE,true,true,0,0,2,162.83457946777,162.83457946777,14.874788284302,-0.01483678817749,true,false,false,false
7160,SAMPLE,IDLE,true,true,0,0,7,161.55053710938,161.55053710938,8.1377353668213,-0.0080776214599609,true,false,false,false
7165,SAMPLE,IDLE,true,true,0,0,12,160.84815979004,160.84815979004,4.4516067504883,-0.0043864250183105,true,false,false,false
7170,SAMPLE,IDLE,true,true,0,0,17,160.3990020752,160.3990020752,2.0942096710205,-0.002037525177002,true,false,false,false
7175,SAMPLE,IDLE,true,true,0,0,22,160.21824645996,160.21824645996,1.1454954147339,-0.0010786056518555,true,false,false,false
7180,SAMPLE,IDLE,true,true,0,0,27,161.50302124023,161.50302124023,7.8876729011536,-0.0078377723693848,true,false,false,false
7185,SAMPLE,IDLE,true,true,0,0,32,158.16897583008,158.16897583008,-9.6059160232544,0.009515643119812,true,false,false,false
7190,SAMPLE,CONVERGING,true,true,45,0,37,150.60401916504,150.60401916504,-49.210788726807,0.049255847930908,false,true,true,true
7195,SAMPLE,CONVERGING,true,true,45,0,42,146.22547912598,146.22547912598,-72.055107116699,0.072122097015381,false,true,true,true
7200,SAMPLE,CONVERGING,true,true,45,0,47,142.08012390137,142.08012390137,-93.593124389648,0.0937420129776,false,true,true,true
7205,SAMPLE,CONVERGING,true,true,45,0,52,139.48724365234,139.48724365234,-106.99648284912,0.10721254348755,false,true,true,true
7210,SAMPLE,CONVERGING,true,true,45,0,57,138.36032104492,138.36032104492,-112.80521392822,0.11056816577911,false,true,true,true
7215,SAMPLE,CONVERGING,true,true,45,0,62,137.99147033691,137.99147033691,-114.70405578613,0.11497843265533,false,true,true,true
7220,SAMPLE,CONVERGING,true,true,45,0,67,137.33955383301,137.33955383301,-118.05289459229,0.1183340549469,false,true,true,true
7225,SAMPLE,CONVERGING,true,true,45,0,72,136.73905944824,136.73905944824,-121.12865447998,0.12144994735718,false,true,true,true
7230,SAMPLE,CONVERGING,true,true,45,0,77,136.68426513672,136.68426513672,-121.39623260498,0.12173771858215,false,true,true,true
7235,SAMPLE,CONVERGING,true,true,45,0,82,136.26599121094,136.26599121094,-123.52348327637,0.12389481067657,false,true,true,true
7240,SAMPLE,CONVERGING,true,true,45,0,87,134.15684509277,134.15684509277,-134.27659606934,0.13477659225464,false,true,true,true
7245,SAMPLE,CONVERGING,true,true,45,0,92,131.83522033691,131.83522033691,-145.94000244141,0.1403374671936,false,true,true,true
7250,SAMPLE,CONVERGING,true,true,45,0,97,130.6374206543,130.6374206543,-151.84799194336,0.1528491973877,false,true,true,true
7255,SAMPLE,CONVERGING,true,true,45,0,102,129.50816345215,129.50816345215,-157.02780151367,0.15864956378937,false,true,true,true
7260,SAMPLE,CONVERGING,true,true,45,0,107,129.51293945313,129.51293945313,-156.60340881348,0.15860164165497,false,true,true,true
7265,SAMPLE,CONVERGING,true,true,45,0,112,129.44476318359,129.44476318359,-156.68161010742,0.15893721580505,false,true,true,true
7270,SAMPLE,CONVERGING,true,true,45,0,117,129.18411254883,129.18411254883,-157.88139343262,0.16027939319611,false,true,true,true
7275,SAMPLE,CONVERGING,true,true,45,0,122,128.82931518555,128.82931518555,-159.62655639648,0.16210114955902,false,true,true,true
7280,SAMPLE,CONVERGING,true,true,45,0,127,128.53121948242,128.53121948242,-161.10551452637,0.16363513469696,false,true,true,true
7285,SAMPLE,CONVERGING,true,true,45,0,132,128.12591552734,128.12591552734,-163.33283996582,0.16569638252258,false,true,true,true
7290,SAMPLE,CONVERGING,true,true,45,0,137,128.03030395508,128.03030395508,-164.00100708008,0.16622376441956,false,true,true,true
7295,SAMPLE,CONVERGING,true,true,45,0,142,127.46479797363,127.46479797363,-167.22486877441,0.16910004615784,false,true,true,true
7300,SAMPLE,CONVERGING,true,true,45,0,147,126.35865020752,126.35865020752,-173.04467773438,0.17475664615631,false,true,true,true
7305,SAMPLE,CONVERGING,true,true,45,0,152,124.99877929688,124.99877929688,-180.03732299805,0.18165957927704,false,true,true,true
7310,SAMPLE,CONVERGING,true,true,45,0,157,123.64013671875,123.64013671875,-186.91569519043,0.18851470947266,false,true,true,true
7315,SAMPLE,CONVERGING,true,true,45,0,162,122.575340271,122.575340271,-192.24612426758,0.19388377666473,false,true,true,true
7320,SAMPLE,CONVERGING,true,true,45,0,167,122.20205688477,122.20205688477,-194.10676574707,0.19580125808716,false,true,true,true
7325,SAMPLE,CONVERGING,true,true,45,0,172,121.63809967041,121.63809967041,-196.90846252441,0.19862949848175,false,true,true,true
7330,SAMPLE,CONVERGING,true,true,45,0,177,121.36817169189,121.36817169189,-198.24652099609,0.19997191429138,false,true,true,true
7335,SAMPLE,CONVERGING,true,true,45,0,182,121.23754882813,121.23754882813,-198.89427185059,0.20064306259155,false,true,true,true
7340,SAMPLE,CONVERGING,true,true,45,0,187,121.15863037109,121.15863037109,-199.28549194336,0.20107448101044,false,true,true,true
7345,SAMPLE,CONVERGING,true,true,45,0,192,121.16201019287,121.16201019287,-199.2713470459,0.20102655887604,false,true,true,true
7350,SAMPLE,CONVERGING,true,true,45,0,197,121.18740844727,121.18740844727,-199.15171813965,0.20088267326355,false,true,true,true
7355,SAMPLE,CONVERGING,true,true,45,0,202,121.24565887451,121.24565887451,-198.86781311035,0.20059502124786,false,true,true,true
7360,SAMPLE,CONVERGING,true,true,45,0,207,121.31512451172,121.31512451172,-198.52989196777,0.20025956630707,false,true,true,true
7365,SAMPLE,CONVERGING,true,true,45,0,212,121.3895111084,121.3895111084,-198.16627502441,0.19992399215698,false,true,true,true
7370,SAMPLE,CONVERGING,true,true,45,0,217,121.45806884766,121.45806884766,-197.83122253418,0.19954037666321,false,true,true,true
7375,SAMPLE,CONVERGING,true,true,45,0,222,121.51483154297,121.51483154297,-197.55284118652,0.19925272464752,false,true,true,true
7380,SAMPLE,CONVERGING,true,true,45,0,227,121.61215209961,121.61215209961,-197.07000732422,0.19877338409424,false,true,true,true
7385,SAMPLE,CONVERGING,true,true,45,0,232,121.85357666016,121.85357666016,-195.86686706543,0.1975269317627,false,true,true,true
7390,SAMPLE,CONVERGING,true,true,45,0,237,122.32048034668,122.32048034668,-193.54426574707,0.19522607326508,false,true,true,true
7395,SAMPLE,CONVERGING,true,true,45,0,242,122.85758972168,122.85758972168,-190.87870788574,0.19249355792999,false,true,true,true
7400,SAMPLE,CONVERGING,true,true,45,0,247,123.57690429688,123.57690429688,-187.31594848633,0.18885028362274,false,true,true,true
7405,SAMPLE,CONVERGING,true,true,45,0,252,124.45576477051,124.45576477051,-182.96548461914,0.18439221382141,false,true,true,true
7410,SAMPLE,CONVERGING,true,true,45,0,257,125.00368499756,125.00368499756,-180.27882385254,0.18161165714264,false,true,true,true
7415,SAMPLE,CONVERGING,true,true,45,0,262,125.34373474121,125.34373474121,-178.67370605469,0.1798859834671,false,true,true,true
7420,SAMPLE,CONVERGING,true,true,45,0,267,126.06604003906,126.06604003906,-175.14579772949,0.17624258995056,false,true,true,true
7425,SAMPLE,CONVERGING,true,true,45,0,272,126.56736755371,126.56736755371,-172.72785949707,0.17370200157166,false,true,true,true
7430,SAMPLE,CONVERGING,true,true,45,0,277,127.00965118408,127.00965118408,-170.56838989258,0.17140102386475,false,true,true,true
7435,SAMPLE,CONVERGING,true,true,45,0,282,127.29527282715,127.29527282715,-169.16656494141,0.16996288299561,false,true,true,true
7440,SAMPLE,CONVERGING,true,true,45,0,287,127.42892456055,127.42892456055,-168.50718688965,0.16929185390472,false,true,true,true
7445,SAMPLE,CONVERGING,true,true,45,0,292,127.50271606445,127.50271606445,-168.13812255859,0.16890835762024,false,true,true,true
7450,SAMPLE,CONVERGING,true,true,45,0,297,127.62670898438,127.62670898438,-167.51438903809,0.16823709011078,false,true,true,true
7455,SAMPLE,CONVERGING,true,true,45,0,302,127.78179931641,127.78179931641,-166.7335357666,0.16747009754181,false,true,true,true
7460,SAMPLE,CONVERGING,true,true,45,0,307,148.79039001465,148.79039001465,-58.733573913574,0.058747529983521,false,true,true,true
7465,SAMPLE,CONVERGING,true,true,45,0,312,154.7266998291,154.7266998291,-27.667045593262,0.02758800983429,false,true,true,true
7470,SAMPLE,SHOT_READY,true,true,44,1,0,157.51930236816,157.51930236816,-13.019180297852,0.012967228889465,true,false,false,false
7471,AUTO_SHOT,FIRED,true,false,43,2,0,157.51930236816,157.51930236816,-13.019180297852,0.012967228889465,true,false,false,false
7475,SAMPLE,FIRED,true,false,39,2,4,158.8330078125,158.8330078125,-6.1250052452087,0.0060641765594482,true,false,false,false
7480,SAMPLE,FIRED,true,false,34,2,9,159.45101928711,159.45101928711,-2.8813891410828,0.0028042793273926,true,false,false,false
7483,REARMED,IDLE,true,true,0,0,0,159.59397888184,159.59397888184,-2.1310532093048,0.0020372867584229,true,false,false,false
7485,SAMPLE,IDLE,true,true,0,0,2,159.69970703125,159.69970703125,-1.5761272907257,0.0015100240707397,true,false,false,false
7490,SAMPLE,CONVERGING,true,true,45,0,7,145.29704284668,145.29704284668,-76.941711425781,0.077011823654175,false,true,true,true
7495,SAMPLE,CONVERGING,true,true,45,0,12,134.87036132813,134.87036132813,-130.76383972168,0.13108551502228,false,true,true,true
7500,SAMPLE,CONVERGING,true,true,45,0,17,131.31326293945,131.31326293945,-148.88801574707,0.14939761161804,false,true,true,true
7505,SAMPLE,CONVERGING,true,true,45,0,22,130.04591369629,130.04591369629,-155.31011962891,0.15591716766357,false,true,true,true
7510,SAMPLE,CONVERGING,true,true,45,0,27,129.46572875977,129.46572875977,-158.24351501465,0.15888929367065,false,true,true,true
7515,SAMPLE,CONVERGING,true,true,45,0,32,129.36657714844,129.36657714844,-158.74380493164,0.15936863422394,false,true,true,true
7520,SAMPLE,CONVERGING,true,true,45,0,37,129.47673034668,129.47673034668,-158.18634033203,0.15879333019257,false,true,true,true
7525,SAMPLE,CONVERGING,true,true,45,0,42,129.90940856934,129.90940856934,-155.9958190918,0.15754699707031,false,true,true,true
7530,SAMPLE,CONVERGING,true,true,45,0,47,130.14175415039,130.14175415039,-154.81785583496,0.15562951564789,false,true,true,true
7535,SAMPLE,CONVERGING,true,true,45,0,52,130.07925415039,130.07925415039,-155.13418579102,0.15572535991669,false,true,true,true
7540,SAMPLE,CONVERGING,true,true,45,0,57,129.87055969238,129.87055969238,-156.19142150879,0.15678000450134,false,true,true,true
7545,SAMPLE,CONVERGING,true,true,45,0,62,129.66027832031,129.66027832031,-157.25592041016,0.157834649086,false,true,true,true
7550,SAMPLE,CONVERGING,true,true,45,0,67,129.51473999023,129.51473999023,-157.9920501709,0.15860164165497,false,true,true,true
7555,SAMPLE,CONVERGING,true,true,45,0,72,129.22998046875,129.22998046875,-159.43382263184,0.16008770465851,false,true,true,true
7560,SAMPLE,CONVERGING,true,true,45,0,77,129.23394775391,129.23394775391,-159.41473388672,0.16003978252411,false,true,true,true
7565,SAMPLE,CONVERGING,true,true,45,0,82,129.49566650391,129.49566650391,-158.08760070801,0.15869748592377,false,true,true,true
7570,SAMPLE,CONVERGING,true,true,45,0,87,129.44009399414,129.44009399414,-158.36044311523,0.15898513793945,false,true,true,true
7575,SAMPLE,CONVERGING,true,true,45,0,92,129.14350891113,129.14350891113,-159.85160827637,0.15951240062714,false,true,true,true
7580,SAMPLE,CONVERGING,true,true,45,0,97,128.91487121582,128.91487121582,-161.00428771973,0.16166973114014,false,true,true,true
2530,SAMPLE,SHOT_READY,true,true,44,1,0,160.0,160.0,0.0,0.0,true,false,false,false
2531,AUTO_SHOT,FIRED,true,false,43,2,0,160.0,160.0,0.0,0.0,true,false,false,false
2535,SAMPLE,FIRED,true,false,39,2,4,160.0,160.0,0.0,0.0,true,false,false,false
2540,SAMPLE,FIRED,true,false,34,2,9,160.0,160.0,0.0,0.0,true,false,false,false
2543,REARMED,IDLE,true,true,0,0,0,160.0,160.0,0.0,0.0,true,false,false,false
2545,SAMPLE,IDLE,true,true,0,0,2,160.0,160.0,0.0,0.0,true,false,false,false
2550,SAMPLE,IDLE,true,true,0,0,7,160.0,160.0,0.0,0.0,true,false,false,false
2555,SAMPLE,IDLE,true,true,0,0,12,160.0,160.0,0.0,0.0,true,false,false,false
2560,SAMPLE,IDLE,true,true,0,0,17,160.0,160.0,0.0,0.0,true,false,false,false
2565,SAMPLE,IDLE,true,true,0,0,22,160.0,160.0,0.0,0.0,true,false,false,false
2570,SAMPLE,IDLE,true,true,0,0,27,160.0,160.0,0.0,0.0,true,false,false,false
2575,SAMPLE,IDLE,true,true,0,0,32,160.0,160.0,0.0,0.0,true,false,false,false
2580,SAMPLE,IDLE,true,true,0,0,37,160.0,160.0,0.0,0.0,true,false,false,false
2585,SAMPLE,IDLE,true,true,0,0,42,160.0,160.0,0.0,0.0,true,false,false,false
2590,SAMPLE,IDLE,true,true,0,0,47,160.0,160.0,0.0,0.0,true,false,false,false
2595,SAMPLE,IDLE,true,true,0,0,52,160.0,160.0,0.0,0.0,true,false,false,false
2600,SAMPLE,IDLE,true,true,0,0,57,160.0,160.0,0.0,0.0,true,false,false,false
2605,SAMPLE,IDLE,true,true,0,0,62,160.0,160.0,0.0,0.0,true,false,false,false
2610,SAMPLE,IDLE,true,true,0,0,67,160.0,160.0,0.0,0.0,true,false,false,false
2615,SAMPLE,IDLE,true,true,0,0,72,160.0,160.0,0.0,0.0,true,false,false,false
2620,SAMPLE,IDLE,true,true,0,0,77,160.0,160.0,0.0,0.0,true,false,false,false
2625,SAMPLE,IDLE,true,true,0,0,82,160.0,160.0,0.0,0.0,true,false,false,false
2630,SAMPLE,IDLE,true,true,0,0,87,160.0,160.0,0.0,0.0,true,false,false,false
2635,SAMPLE,IDLE,true,true,0,0,92,160.0,160.0,0.0,0.0,true,false,false,false
2640,SAMPLE,IDLE,true,true,0,0,97,160.0,160.0,0.0,0.0,true,false,false,false
