frame,event,mode,gate_enabled,armed,stable_count,invalid_count,screen_x,screen_x_copy,raw_horizontal,normalized,camera_reference_loaded,camera_max_delta,arm_ready,camera_ready,gate_ready,blocker
3800,SAMPLE,ARM_ONLY,true,false,0,5,137.82809448242,137.82809448242,-115.59210205078,0.1158412694931,false,inf,false,false,false,ARM
3807,REARMED,ARM_ONLY,true,true,0,12,153.67710876465,153.67710876465,-33.168151855469,0.033100962638855,false,inf,false,false,false,ARM
3810,AUTO_SHOT,ARM_ONLY,true,false,0,0,160.60469055176,160.60469055176,3.1735002994537,-0.0030918121337891,false,inf,true,false,true,NONE
3810,SAMPLE,ARM_ONLY,true,false,0,0,160.60469055176,160.60469055176,3.1735002994537,-0.0030918121337891,false,inf,true,false,true,NONE
3820,SAMPLE,ARM_ONLY,true,false,0,6,166.16149902344,166.16149902344,32.297187805176,-0.032286167144775,false,inf,false,false,false,ARM
3826,REARMED,ARM_ONLY,true,true,0,12,166.51623535156,166.51623535156,34.144184112549,-0.034155368804932,false,inf,false,false,false,ARM
3830,SAMPLE,ARM_ONLY,true,true,0,16,166.7836151123,166.7836151123,35.539974212646,-0.035545825958252,false,inf,false,false,false,ARM
3840,SAMPLE,ARM_ONLY,true,true,0,26,168.13195800781,168.13195800781,42.591800689697,-0.042640686035156,false,inf,false,false,false,ARM
3850,SAMPLE,ARM_ONLY,true,true,0,36,168.3893737793,168.3893737793,43.927738189697,-0.043982982635498,false,inf,false,false,false,ARM
3860,SAMPLE,ARM_ONLY,true,true,0,46,168.0090637207,168.0090637207,41.933181762695,-0.041969299316406,false,inf,false,false,false,ARM
3870,SAMPLE,ARM_ONLY,true,true,0,56,167.55326843262,167.55326843262,39.551792144775,-0.040051937103271,false,inf,false,false,false,ARM
3880,SAMPLE,ARM_ONLY,true,true,0,66,167.16250610352,167.16250610352,37.509780883789,-0.037511348724365,false,inf,false,false,false,ARM
3890,SAMPLE,ARM_ONLY,true,true,0,76,165.77388000488,165.77388000488,30.230421066284,-0.030224800109863,false,inf,false,false,false,ARM
3897,AUTO_SHOT,ARM_ONLY,true,false,0,0,159.46189880371,159.46189880371,-2.8138120174408,0.0027563571929932,false,inf,true,false,true,NONE
3900,SAMPLE,ARM_ONLY,true,false,0,1,156.91326904297,156.91326904297,-16.131425857544,0.016131043434143,false,inf,false,false,false,ARM
3910,SAMPLE,ARM_ONLY,true,false,2,0,157.15295410156,157.15295410156,-14.929898262024,0.01488471031189,false,inf,true,false,true,NONE
3920,SAMPLE,ARM_ONLY,true,false,12,0,159.14811706543,159.14811706543,-4.4708704948425,0.0043861865997314,false,inf,true,false,true,NONE
3930,SAMPLE,ARM_ONLY,true,false,22,0,159.81147766113,159.81147766113,-0.98948180675507,0.00093472003936768,false,inf,true,false,true,NONE
3940,SAMPLE,ARM_ONLY,true,false,32,0,159.95149230957,159.95149230957,-0.25459924340248,0.00021576881408691,false,inf,true,false,true,NONE
3950,SAMPLE,ARM_ONLY,true,false,42,0,159.9892578125,159.9892578125,-0.056381858885288,-2.3841857910156e-05,false,inf,true,false,true,NONE
3960,SAMPLE,ARM_ONLY,true,false,52,0,159.99678039551,159.99678039551,-0.016898538917303,-2.3841857910156e-05,false,inf,true,false,true,NONE
3970,SAMPLE,ARM_ONLY,true,false,62,0,159.99928283691,159.99928283691,-0.0037641294766217,-2.3841857910156e-05,false,inf,true,false,true,NONE
3980,SAMPLE,ARM_ONLY,true,false,72,0,159.99984741211,159.99984741211,-0.00080087862443179,-2.3841857910156e-05,false,inf,true,false,true,NONE
3990,SAMPLE,ARM_ONLY,true,false,82,0,159.99996948242,159.99996948242,-0.00016017572488636,-2.3841857910156e-05,false,inf,true,false,true,NONE
4000,SAMPLE,ARM_ONLY,true,false,92,0,159.99998474121,159.99998474121,-8.0087862443179e-05,-2.3841857910156e-05,false,inf,true,false,true,NONE
4010,SAMPLE,ARM_ONLY,true,false,102,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
4020,SAMPLE,ARM_ONLY,true,false,112,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
4030,SAMPLE,ARM_ONLY,true,false,122,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
4040,SAMPLE,ARM_ONLY,true,false,132,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
4050,SAMPLE,ARM_ONLY,true,false,142,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
4060,SAMPLE,ARM_ONLY,true,false,152,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
4070,SAMPLE,ARM_ONLY,true,false,162,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
4080,SAMPLE,ARM_ONLY,true,false,172,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
4090,SAMPLE,ARM_ONLY,true,false,182,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
4100,SAMPLE,ARM_ONLY,true,false,192,0,160.0,160.0,0.0,0.0,false,inf,true,false,true,NONE
