relative_frame,emu_frame,route_index,event,checkpoint,state,death,hitSignal,pointer_hex,aux,differences
504,3585,505,,,0,0,0,0x801FABDC,0,""
505,3586,506,,,0,0,0,0x801FABDC,0,""
506,3587,507,,,0,0,0,0x801FABDC,0,""
507,3588,508,,,0,0,0,0x801FABDC,0,""
508,3589,509,,,0,0,0,0x801FABDC,0,""
509,3590,510,,,0,0,0,0x801FABDC,0,""
510,3591,511,,,0,0,0,0x801FABDC,0,""
511,3592,512,,,0,0,0,0x801FABDC,0,""
512,3593,513,,,0,0,0,0x801FABDC,0,""
513,3594,514,,,0,0,0,0x801FABDC,0,""
514,3595,515,,,0,0,0,0x801FABDC,0,""
515,3596,516,,,0,0,0,0x801FABDC,0,""
516,3597,517,,,0,0,0,0x801FABDC,0,""
517,3598,518,,,0,0,0,0x801FABDC,0,""
518,3599,519,,,0,0,0,0x801FABDC,0,""
519,3600,520,,,0,0,0,0x801FABDC,0,""
520,3601,521,,,0,0,0,0x801FABDC,0,""
521,3602,522,,,0,0,0,0x801FABDC,0,""
522,3603,523,,,0,0,0,0x801FABDC,0,""
523,3604,524,,,0,0,0,0x801FABDC,0,""
524,3605,525,,,0,0,0,0x801FABDC,0,""
525,3606,526,,,0,0,0,0x801FABDC,0,""
526,3607,527,,,0,0,0,0x801FABDC,0,""
527,3608,528,,,0,0,0,0x801FABDC,0,""
528,3609,529,,,0,0,0,0x801FABDC,0,""
529,3610,530,,,0,0,0,0x801FABDC,0,""
530,3611,531,,,0,0,0,0x801FABDC,0,""
531,3612,532,,,0,0,0,0x801FABDC,0,""
532,3613,533,,,0,0,0,0x801FABDC,0,""
533,3614,534,,,0,0,0,0x801FABDC,0,""
534,3615,535,,,0,0,0,0x801FABDC,0,""
535,3616,536,,,0,0,0,0x801FABDC,0,""
536,3617,537,,,0,0,0,0x801FABDC,0,""
537,3618,538,,,0,0,0,0x801FABDC,0,""
538,3619,539,,,0,0,0,0x801FABDC,0,""
539,3620,540,,,0,0,0,0x801FABDC,0,""
540,3621,541,,,0,0,0,0x801FABDC,0,""
541,3622,542,,,0,0,0,0x801FABDC,0,""
542,3623,543,,,0,0,0,0x801FABDC,0,""
543,3624,544,,,0,0,0,0x801FABDC,0,""
544,3625,545,,,0,0,0,0x801FABDC,0,""
545,3626,546,,,0,0,0,0x801FABDC,0,""
546,3627,547,,,0,0,0,0x801FABDC,0,""
547,3628,548,,,0,0,0,0x801FABDC,0,""
548,3629,549,,,0,0,0,0x801FABDC,0,""
549,3630,550,,,0,0,0,0x801FABDC,0,""
550,3631,551,,,0,0,0,0x801FABDC,0,""
551,3632,552,,,0,0,0,0x801FABDC,0,""
552,3633,553,,,0,0,0,0x801FABDC,0,""
553,3634,554,,,0,0,0,0x801FABDC,0,""
554,3635,555,,,0,0,0,0x801FABDC,0,""
555,3636,556,,,0,0,0,0x801FABDC,0,""
556,3637,557,,,0,0,0,0x801FABDC,0,""
557,3638,558,,,0,0,0,0x801FABDC,0,""
558,3639,559,,,0,0,0,0x801FABDC,0,""
559,3640,560,,,0,0,0,0x801FABDC,0,""
560,3641,561,,,0,0,0,0x801FABDC,0,""
561,3642,562,,,0,0,0,0x801FABDC,0,""
562,3643,563,,,0,0,0,0x801FABDC,0,""
563,3644,564,,,0,0,0,0x801FABDC,0,""
564,3645,565,,,0,0,0,0x801FABDC,0,""
565,3646,566,,,0,0,0,0x801FABDC,0,""
566,3647,567,,,0,0,0,0x801FABDC,0,""
567,3648,568,,,0,0,0,0x801FABDC,0,""
568,3649,569,,,0,0,0,0x801FABDC,0,""
569,3650,570,,,0,0,0,0x801FABDC,0,""
570,3651,571,,,0,0,0,0x801FABDC,0,""
571,3652,572,,,0,0,0,0x801FABDC,0,""
572,3653,573,,,0,0,0,0x801FABDC,0,""
573,3654,574,,,0,0,0,0x801FABDC,0,""
574,3655,575,,,0,0,0,0x801FABDC,0,""
575,3656,576,,,0,0,0,0x801FABDC,0,""
576,3657,577,,,0,0,0,0x801FABDC,0,""
577,3658,578,,,0,0,0,0x801FABDC,0,""
578,3659,579,,,0,0,0,0x801FABDC,0,""
579,3660,580,,,0,0,0,0x801FABDC,0,""
580,3661,581,,,0,0,0,0x801FABDC,0,""
581,3662,582,,,0,0,0,0x801FABDC,0,""
582,3663,583,,,0,0,0,0x801FABDC,0,""
583,3664,584,,,0,0,0,0x801FABDC,0,""
584,3665,585,,,0,0,0,0x801FABDC,0,""
585,3666,586,,,0,0,0,0x801FABDC,0,""
586,3667,587,,,0,0,0,0x801FABDC,0,""
587,3668,588,,,0,0,0,0x801FABDC,0,""
588,3669,589,,,0,0,0,0x801FABDC,0,""
589,3670,590,,,0,0,0,0x801FABDC,0,""
590,3671,591,,,0,0,0,0x801FABDC,0,""
591,3672,592,,,0,0,0,0x801FABDC,0,""
592,3673,593,,,0,0,0,0x801FABDC,0,""
593,3674,594,,,0,0,0,0x801FABDC,0,""
594,3675,595,,,0,0,0,0x801FABDC,0,""
595,3676,596,,,0,0,0,0x801FABDC,0,""
596,3677,597,,,0,0,0,0x801FABDC,0,""
597,3678,598,,,0,0,0,0x801FABDC,0,""
598,3679,599,,,0,0,0,0x801FABDC,0,""
599,3680,600,,,0,0,0,0x801FABDC,0,""
600,3681,601,,,0,0,0,0x801FABDC,0,""
601,3682,602,,,0,0,0,0x801FABDC,0,""
602,3683,603,,,0,0,0,0x801FABDC,0,""
603,3684,604,,,0,0,0,0x801FABDC,0,""
604,3685,605,,,0,0,0,0x801FABDC,0,""
605,3686,606,,,0,0,0,0x801FABDC,0,""
606,3687,607,,,0,0,0,0x801FABDC,0,""
607,3688,608,,,0,0,0,0x801FABDC,0,""
608,3689,609,,,0,0,0,0x801FABDC,0,""
609,3690,610,,,0,0,0,0x801FABDC,0,""
610,3691,611,,,0,0,0,0x801FABDC,0,""
611,3692,612,,,0,0,0,0x801FABDC,0,""
612,3693,613,,,0,0,0,0x801FABDC,0,""
613,3694,614,,,0,0,0,0x801FABDC,0,""
614,3695,615,,,0,0,0,0x801FABDC,0,""
615,3696,616,,,0,0,0,0x801FABDC,0,""
616,3697,617,,,0,0,0,0x801FABDC,0,""
617,3698,618,,,0,0,0,0x801FABDC,0,""
618,3699,619,,,0,0,0,0x801FABDC,0,""
619,3700,620,,,0,0,0,0x801FABDC,0,""
620,3701,621,,,0,0,0,0x801FABDC,0,""
621,3702,622,,,0,0,0,0x801FABDC,0,""
622,3703,623,,,0,0,0,0x801FABDC,0,""
623,3704,624,,,0,0,0,0x801FABDC,0,""
624,3705,625,,,0,0,0,0x801FABDC,0,""
625,3706,626,,,0,0,0,0x801FABDC,0,""
626,3707,627,,,0,0,0,0x801FABDC,0,""
627,3708,628,,,0,0,0,0x801FABDC,0,""
628,3709,629,,,0,0,0,0x801FABDC,0,""
629,3710,630,,,0,0,0,0x801FABDC,0,""
630,3711,631,,,0,0,0,0x801FABDC,0,""
631,3712,632,,,0,0,0,0x801FABDC,0,""
632,3713,633,,,0,0,0,0x801FABDC,0,""
633,3714,634,,,0,0,0,0x801FABDC,0,""
634,3715,635,,,0,0,0,0x801FABDC,0,""
635,3716,636,,,0,0,0,0x801FABDC,0,""
636,3717,637,,,0,0,0,0x801FABDC,0,""
637,3718,638,,,0,0,0,0x801FABDC,0,""
638,3719,639,,,0,0,0,0x801FABDC,0,""
639,3720,640,,,0,0,0,0x801FABDC,0,""
640,3721,641,,,0,0,0,0x801FABDC,0,""
641,3722,642,,,0,0,0,0x801FABDC,0,""
642,3723,643,,,0,0,0,0x801FABDC,0,""
643,3724,644,,,0,0,0,0x801FABDC,0,""
644,3725,645,,,0,0,0,0x801FABDC,0,""
645,3726,646,,,0,0,0,0x801FABDC,0,""
646,3727,647,,,0,0,0,0x801FABDC,0,""
647,3728,648,,,0,0,0,0x801FABDC,0,""
648,3729,649,,,0,0,0,0x801FABDC,0,""
649,3730,650,,,0,0,0,0x801FABDC,0,""
650,3731,651,,,0,0,0,0x801FABDC,0,""
651,3732,652,,,0,0,0,0x801FABDC,0,""
652,3733,653,,,0,0,0,0x801FABDC,0,""
653,3734,654,,,0,0,0,0x801FABDC,0,""
654,3735,655,,,0,0,0,0x801FABDC,0,""
655,3736,656,,,0,0,0,0x801FABDC,0,""
656,3737,657,,,0,0,0,0x801FABDC,0,""
657,3738,658,,,0,0,0,0x801FABDC,0,""
658,3739,659,,,0,0,0,0x801FABDC,0,""
659,3740,660,,,0,0,0,0x801FABDC,0,""
660,3741,661,,,0,0,0,0x801FABDC,0,""
661,3742,662,,,0,0,0,0x801FABDC,0,""
662,3743,663,,,0,0,0,0x801FABDC,0,""
663,3744,664,,,0,0,0,0x801FABDC,0,""
664,3745,665,,,0,0,0,0x801FABDC,0,""
665,3746,666,,,0,0,0,0x801FABDC,0,""
666,3747,667,,,0,0,0,0x801FABDC,0,""
667,3748,668,,,0,0,0,0x801FABDC,0,""
668,3749,669,,,0,0,0,0x801FABDC,0,""
669,3750,670,,,0,0,0,0x801FABDC,0,""
670,3751,671,,,0,0,0,0x801FABDC,0,""
671,3752,672,,,0,0,0,0x801FABDC,0,""
672,3753,673,,,0,0,0,0x801FABDC,0,""
673,3754,674,,,0,0,0,0x801FABDC,0,""
674,3755,675,,,0,0,0,0x801FABDC,0,""
675,3756,676,,,0,0,0,0x801FABDC,0,""
676,3757,677,,,0,0,0,0x801FABDC,0,""
677,3758,678,,,0,0,0,0x801FABDC,0,""
678,3759,679,,,0,0,0,0x801FABDC,0,""
679,3760,680,,,0,0,0,0x801FABDC,0,""
680,3761,681,,,0,0,0,0x801FABDC,0,""
681,3762,682,,,0,0,0,0x801FABDC,0,""
682,3763,683,,,0,0,0,0x801FABDC,0,""
683,3764,684,,,0,0,0,0x801FABDC,0,""
684,3765,685,,,0,0,0,0x801FABDC,0,""
685,3766,686,,,0,0,0,0x801FABDC,0,""
686,3767,687,,,0,0,0,0x801FABDC,0,""
687,3768,688,,,0,0,0,0x801FABDC,0,""
688,3769,689,,,0,0,0,0x801FABDC,0,""
689,3770,690,,,0,0,0,0x801FABDC,0,""
690,3771,691,,,0,0,0,0x801FABDC,0,""
691,3772,692,,,0,0,0,0x801FABDC,0,""
692,3773,693,,,0,0,0,0x801FABDC,0,""
693,3774,694,,,0,0,0,0x801FABDC,0,""
694,3775,695,,,0,0,0,0x801FABDC,0,""
695,3776,696,,,0,0,0,0x801FABDC,0,""
696,3777,697,,,0,0,0,0x801FABDC,0,""
697,3778,698,,,0,0,0,0x801FABDC,0,""
698,3779,699,,,0,0,0,0x801FABDC,0,""
699,3780,700,,,0,0,0,0x801FABDC,0,""
700,3781,701,,,0,0,0,0x801FABDC,0,""
701,3782,702,,,0,0,0,0x801FABDC,0,""
702,3783,703,,,0,0,0,0x801FABDC,0,""
703,3784,704,,,0,0,0,0x801FABDC,0,""
704,3785,705,,,0,0,0,0x801FABDC,0,""
705,3786,706,,,0,0,0,0x801FABDC,0,""
706,3787,707,,,0,0,0,0x801FABDC,0,""
707,3788,708,,,0,0,0,0x801FABDC,0,""
708,3789,709,,,0,0,0,0x801FABDC,0,""
709,3790,710,,,0,0,0,0x801FABDC,0,""
710,3791,711,,,0,0,0,0x801FABDC,0,""
711,3792,712,,,0,0,0,0x801FABDC,0,""
712,3793,713,,,0,0,0,0x801FABDC,0,""
713,3794,714,CHECKPOINT_CAPTURE,BEFORE_SHOT_1,0,0,0,0x801FABDC,0,""
713,3794,714,,,0,0,0,0x801FABDC,0,""
714,3795,715,,,0,0,0,0x801FABDC,0,""
715,3796,716,,,0,0,0,0x801FABDC,0,""
716,3797,717,,,0,0,0,0x801FABDC,0,""
717,3798,718,,,0,0,0,0x801FABDC,0,""
718,3799,719,,,0,0,0,0x801FABDC,0,""
719,3800,720,,,0,0,0,0x801FABDC,0,""
720,3801,721,,,1,0,1,0x801FABDC,0,""
721,3802,722,,,1,0,1,0x801FABDC,0,""
722,3803,723,OUTCOME_KILL,,1,0,1,0x00000000,63,""
