GoldenEyeDiagnostic 0.0.3.1
CSV: .\demonstrations\session-20260727-234451-frames.csv
Route cut index: 820
Start emu frame: 2604
phase,index,emu_frame,label
ROUTE,155,2758,
ROUTE,156,2759,
ROUTE,157,2760,
ROUTE,158,2761,
ROUTE,159,2762,
ROUTE,160,2763,
ROUTE,161,2764,
ROUTE,162,2765,
ROUTE,163,2766,
ROUTE,164,2767,
ROUTE,165,2768,
ROUTE,166,2769,
ROUTE,167,2770,
ROUTE,168,2771,
ROUTE,169,2772,
ROUTE,170,2773,
ROUTE,171,2774,
ROUTE,172,2775,
ROUTE,173,2776,
ROUTE,174,2777,
ROUTE,175,2778,
ROUTE,176,2779,
ROUTE,177,2780,
ROUTE,178,2781,
ROUTE,179,2782,
ROUTE,180,2783,
ROUTE,181,2784,
ROUTE,182,2785,
ROUTE,183,2786,
ROUTE,184,2787,
ROUTE,185,2788,
ROUTE,186,2789,
ROUTE,187,2790,
ROUTE,188,2791,
ROUTE,189,2792,
ROUTE,190,2793,
ROUTE,191,2794,
ROUTE,192,2795,
ROUTE,193,2796,
ROUTE,194,2797,
ROUTE,195,2798,
ROUTE,196,2799,
ROUTE,197,2800,
ROUTE,198,2801,
ROUTE,199,2802,
ROUTE,200,2803,
ROUTE,201,2804,
ROUTE,202,2805,
ROUTE,203,2806,
ROUTE,204,2807,
ROUTE,205,2808,
ROUTE,206,2809,
ROUTE,207,2810,
ROUTE,208,2811,
ROUTE,209,2812,
ROUTE,210,2813,
ROUTE,211,2814,
ROUTE,212,2815,
ROUTE,213,2816,
ROUTE,214,2817,
ROUTE,215,2818,
ROUTE,216,2819,
ROUTE,217,2820,
ROUTE,218,2821,
ROUTE,219,2822,
ROUTE,220,2823,
ROUTE,221,2824,
ROUTE,222,2825,
ROUTE,223,2826,
ROUTE,224,2827,
ROUTE,225,2828,
ROUTE,226,2829,
ROUTE,227,2830,
ROUTE,228,2831,
ROUTE,229,2832,
ROUTE,230,2833,
ROUTE,231,2834,
ROUTE,232,2835,
ROUTE,233,2836,
ROUTE,234,2837,
ROUTE,235,2838,
ROUTE,236,2839,
ROUTE,237,2840,
ROUTE,238,2841,
ROUTE,239,2842,
ROUTE,240,2843,
ROUTE,241,2844,
ROUTE,242,2845,
ROUTE,243,2846,
ROUTE,244,2847,
ROUTE,245,2848,
ROUTE,246,2849,
ROUTE,247,2850,
ROUTE,248,2851,
ROUTE,249,2852,
ROUTE,250,2853,
ROUTE,251,2854,
ROUTE,252,2855,
ROUTE,253,2856,
ROUTE,254,2857,
ROUTE,255,2858,
ROUTE,256,2859,
ROUTE,257,2860,
ROUTE,258,2861,
ROUTE,259,2862,
ROUTE,260,2863,
ROUTE,261,2864,
ROUTE,262,2865,
ROUTE,263,2866,
ROUTE,264,2867,
ROUTE,265,2868,
ROUTE,266,2869,
ROUTE,267,2870,
ROUTE,268,2871,
ROUTE,269,2872,
ROUTE,270,2873,
ROUTE,271,2874,
ROUTE,272,2875,
ROUTE,273,2876,
ROUTE,274,2877,
ROUTE,275,2878,
ROUTE,276,2879,
ROUTE,277,2880,
ROUTE,278,2881,
ROUTE,279,2882,
ROUTE,280,2883,
ROUTE,281,2884,
ROUTE,282,2885,
ROUTE,283,2886,
ROUTE,284,2887,
ROUTE,285,2888,
ROUTE,286,2889,
ROUTE,287,2890,
ROUTE,288,2891,
ROUTE,289,2892,
ROUTE,290,2893,
ROUTE,291,2894,
ROUTE,292,2895,
ROUTE,293,2896,
ROUTE,294,2897,
ROUTE,295,2898,
ROUTE,296,2899,
ROUTE,297,2900,
ROUTE,298,2901,
ROUTE,299,2902,
ROUTE,300,2903,
ROUTE,301,2904,
ROUTE,302,2905,
ROUTE,303,2906,
ROUTE,304,2907,
ROUTE,305,2908,
ROUTE,306,2909,
ROUTE,307,2910,
ROUTE,308,2911,
ROUTE,309,2912,
ROUTE,310,2913,
ROUTE,311,2914,
ROUTE,312,2915,
ROUTE,313,2916,
ROUTE,314,2917,
ROUTE,315,2918,
ROUTE,316,2919,
ROUTE,317,2920,
ROUTE,318,2921,
ROUTE,319,2922,
ROUTE,320,2923,
ROUTE,321,2924,
ROUTE,322,2925,
ROUTE,323,2926,
ROUTE,324,2927,
ROUTE,325,2928,
ROUTE,326,2929,
ROUTE,327,2930,
ROUTE,328,2931,
ROUTE,329,2932,
ROUTE,330,2933,
ROUTE,331,2934,
ROUTE,332,2935,
ROUTE,333,2936,
ROUTE,334,2937,
ROUTE,335,2938,
ROUTE,336,2939,
ROUTE,337,2940,
ROUTE,338,2941,
ROUTE,339,2942,SOLDIER_VISIBLE
ROUTE,340,2943,
ROUTE,341,2944,
ROUTE,342,2945,
ROUTE,343,2946,
ROUTE,344,2947,
ROUTE,345,2948,
ROUTE,346,2949,
ROUTE,347,2950,
ROUTE,348,2951,
ROUTE,349,2952,
ROUTE,350,2953,
ROUTE,351,2954,
ROUTE,352,2955,
ROUTE,353,2956,
ROUTE,354,2957,
ROUTE,355,2958,
ROUTE,356,2959,
ROUTE,357,2960,
ROUTE,358,2961,
ROUTE,359,2962,
ROUTE,360,2963,
ROUTE,361,2964,
ROUTE,362,2965,
ROUTE,363,2966,
ROUTE,364,2967,
ROUTE,365,2968,
ROUTE,366,2969,
ROUTE,367,2970,
ROUTE,368,2971,
ROUTE,369,2972,
ROUTE,370,2973,
ROUTE,371,2974,
ROUTE,372,2975,
ROUTE,373,2976,
ROUTE,374,2977,
ROUTE,375,2978,
ROUTE,376,2979,
ROUTE,377,2980,
ROUTE,378,2981,
ROUTE,379,2982,
ROUTE,380,2983,
ROUTE,381,2984,
ROUTE,382,2985,
ROUTE,383,2986,
ROUTE,384,2987,
ROUTE,385,2988,
ROUTE,386,2989,
ROUTE,387,2990,
ROUTE,388,2991,
ROUTE,389,2992,
ROUTE,390,2993,
ROUTE,391,2994,
ROUTE,392,2995,
ROUTE,393,2996,
ROUTE,394,2997,
ROUTE,395,2998,
ROUTE,396,2999,
ROUTE,397,3000,
ROUTE,398,3001,
ROUTE,399,3002,
ROUTE,400,3003,
ROUTE,401,3004,
ROUTE,402,3005,
ROUTE,403,3006,
ROUTE,404,3007,
ROUTE,405,3008,
ROUTE,406,3009,
ROUTE,407,3010,
ROUTE,408,3011,
ROUTE,409,3012,
ROUTE,410,3013,
ROUTE,411,3014,
ROUTE,412,3015,
ROUTE,413,3016,
ROUTE,414,3017,
ROUTE,415,3018,
ROUTE,416,3019,
ROUTE,417,3020,
ROUTE,418,3021,
ROUTE,419,3022,
ROUTE,420,3023,
ROUTE,421,3024,
ROUTE,422,3025,
ROUTE,423,3026,
ROUTE,424,3027,
ROUTE,425,3028,
ROUTE,426,3029,
ROUTE,427,3030,
ROUTE,428,3031,
ROUTE,429,3032,
ROUTE,430,3033,
ROUTE,431,3034,
ROUTE,432,3035,
ROUTE,433,3036,
ROUTE,434,3037,
ROUTE,435,3038,
ROUTE,436,3039,
ROUTE,437,3040,
ROUTE,438,3041,
ROUTE,439,3042,
ROUTE,440,3043,
ROUTE,441,3044,
ROUTE,442,3045,
ROUTE,443,3046,
ROUTE,444,3047,
ROUTE,445,3048,
ROUTE,446,3049,
ROUTE,447,3050,
ROUTE,448,3051,
ROUTE,449,3052,
ROUTE,450,3053,
ROUTE,451,3054,
ROUTE,452,3055,
ROUTE,453,3056,
ROUTE,454,3057,
ROUTE,455,3058,
ROUTE,456,3059,
ROUTE,457,3060,
ROUTE,458,3061,
ROUTE,459,3062,
ROUTE,460,3063,
ROUTE,461,3064,
ROUTE,462,3065,
ROUTE,463,3066,
ROUTE,464,3067,
ROUTE,465,3068,
ROUTE,466,3069,
ROUTE,467,3070,
ROUTE,468,3071,
ROUTE,469,3072,
ROUTE,470,3073,
ROUTE,471,3074,
ROUTE,472,3075,
ROUTE,473,3076,
ROUTE,474,3077,
ROUTE,475,3078,
ROUTE,476,3079,
ROUTE,477,3080,
ROUTE,478,3081,
ROUTE,479,3082,
ROUTE,480,3083,
ROUTE,481,3084,
ROUTE,482,3085,
ROUTE,483,3086,
ROUTE,484,3087,
ROUTE,485,3088,
ROUTE,486,3089,
ROUTE,487,3090,
ROUTE,488,3091,
ROUTE,489,3092,
ROUTE,490,3093,
ROUTE,491,3094,
ROUTE,492,3095,
ROUTE,493,3096,
ROUTE,494,3097,
ROUTE,495,3098,
ROUTE,496,3099,
ROUTE,497,3100,
ROUTE,498,3101,
ROUTE,499,3102,
ROUTE,500,3103,
ROUTE,501,3104,
ROUTE,502,3105,
ROUTE,503,3106,
ROUTE,504,3107,
ROUTE,505,3108,
ROUTE,506,3109,
ROUTE,507,3110,
ROUTE,508,3111,
ROUTE,509,3112,
ROUTE,510,3113,
ROUTE,511,3114,
ROUTE,512,3115,
ROUTE,513,3116,
ROUTE,514,3117,
ROUTE,515,3118,
ROUTE,516,3119,
ROUTE,517,3120,
ROUTE,518,3121,
ROUTE,519,3122,
ROUTE,520,3123,
ROUTE,521,3124,
ROUTE,522,3125,
ROUTE,523,3126,
ROUTE,524,3127,
ROUTE,525,3128,
ROUTE,526,3129,
ROUTE,527,3130,
ROUTE,528,3131,
ROUTE,529,3132,
ROUTE,530,3133,
ROUTE,531,3134,
ROUTE,532,3135,
ROUTE,533,3136,
ROUTE,534,3137,
ROUTE,535,3138,
ROUTE,536,3139,
ROUTE,537,3140,
ROUTE,538,3141,
ROUTE,539,3142,
ROUTE,540,3143,
ROUTE,541,3144,
ROUTE,542,3145,
ROUTE,543,3146,
ROUTE,544,3147,
ROUTE,545,3148,
ROUTE,546,3149,
ROUTE,547,3150,
ROUTE,548,3151,
ROUTE,549,3152,
ROUTE,550,3153,
ROUTE,551,3154,
ROUTE,552,3155,
ROUTE,553,3156,
ROUTE,554,3157,
ROUTE,555,3158,
ROUTE,556,3159,
ROUTE,557,3160,
ROUTE,558,3161,
ROUTE,559,3162,
ROUTE,560,3163,
ROUTE,561,3164,
ROUTE,562,3165,
ROUTE,563,3166,
ROUTE,564,3167,
ROUTE,565,3168,
ROUTE,566,3169,
ROUTE,567,3170,
ROUTE,568,3171,
ROUTE,569,3172,
ROUTE,570,3173,
ROUTE,571,3174,
ROUTE,572,3175,
ROUTE,573,3176,
ROUTE,574,3177,
ROUTE,575,3178,
ROUTE,576,3179,
ROUTE,577,3180,
ROUTE,578,3181,
ROUTE,579,3182,
ROUTE,580,3183,
ROUTE,581,3184,
ROUTE,582,3185,
ROUTE,583,3186,
ROUTE,584,3187,
ROUTE,585,3188,
ROUTE,586,3189,
ROUTE,587,3190,
ROUTE,588,3191,
ROUTE,589,3192,
ROUTE,590,3193,
ROUTE,591,3194,
ROUTE,592,3195,
ROUTE,593,3196,
ROUTE,594,3197,
ROUTE,595,3198,
ROUTE,596,3199,
ROUTE,597,3200,
ROUTE,598,3201,
ROUTE,599,3202,
ROUTE,600,3203,
ROUTE,601,3204,
ROUTE,602,3205,
ROUTE,603,3206,
ROUTE,604,3207,
ROUTE,605,3208,
ROUTE,606,3209,
ROUTE,607,3210,
ROUTE,608,3211,
ROUTE,609,3212,
ROUTE,610,3213,
ROUTE,611,3214,
ROUTE,612,3215,
ROUTE,613,3216,
ROUTE,614,3217,
ROUTE,615,3218,
ROUTE,616,3219,
ROUTE,617,3220,
ROUTE,618,3221,
ROUTE,619,3222,
ROUTE,620,3223,
ROUTE,621,3224,
ROUTE,622,3225,
ROUTE,623,3226,
ROUTE,624,3227,
ROUTE,625,3228,
ROUTE,626,3229,
ROUTE,627,3230,
ROUTE,628,3231,
ROUTE,629,3232,
ROUTE,630,3233,
ROUTE,631,3234,
ROUTE,632,3235,
ROUTE,633,3236,
ROUTE,634,3237,
ROUTE,635,3238,
ROUTE,636,3239,
ROUTE,637,3240,
ROUTE,638,3241,
ROUTE,639,3242,
ROUTE,640,3243,
ROUTE,641,3244,
ROUTE,642,3245,
ROUTE,643,3246,
ROUTE,644,3247,
ROUTE,645,3248,
ROUTE,646,3249,
ROUTE,647,3250,
ROUTE,648,3251,
ROUTE,649,3252,
ROUTE,650,3253,
ROUTE,651,3254,
ROUTE,652,3255,
ROUTE,653,3256,
ROUTE,654,3257,
ROUTE,655,3258,
ROUTE,656,3259,
ROUTE,657,3260,
ROUTE,658,3261,
ROUTE,659,3262,
ROUTE,660,3263,
ROUTE,661,3264,
ROUTE,662,3265,
ROUTE,663,3266,
ROUTE,664,3267,
ROUTE,665,3268,
ROUTE,666,3269,
ROUTE,667,3270,
ROUTE,668,3271,
ROUTE,669,3272,
ROUTE,670,3273,
ROUTE,671,3274,
ROUTE,672,3275,
ROUTE,673,3276,
ROUTE,674,3277,
ROUTE,675,3278,
ROUTE,676,3279,
ROUTE,677,3280,
ROUTE,678,3281,
ROUTE,679,3282,
ROUTE,680,3283,
ROUTE,681,3284,
ROUTE,682,3285,
ROUTE,683,3286,
ROUTE,684,3287,
ROUTE,685,3288,
ROUTE,686,3289,
ROUTE,687,3290,
ROUTE,688,3291,
ROUTE,689,3292,
ROUTE,690,3293,
ROUTE,691,3294,
ROUTE,692,3295,
ROUTE,693,3296,
ROUTE,694,3297,
ROUTE,695,3298,
ROUTE,696,3299,
ROUTE,697,3300,
ROUTE,698,3301,
ROUTE,699,3302,
ROUTE,700,3303,
ROUTE,701,3304,
ROUTE,702,3305,
ROUTE,703,3306,
ROUTE,704,3307,
ROUTE,705,3308,
ROUTE,706,3309,
ROUTE,707,3310,
ROUTE,708,3311,
ROUTE,709,3312,
ROUTE,710,3313,
ROUTE,711,3314,
ROUTE,712,3315,
ROUTE,713,3316,
ROUTE,714,3317,
ROUTE,715,3318,
ROUTE,716,3319,
ROUTE,717,3320,
ROUTE,718,3321,
ROUTE,719,3322,
ROUTE,720,3323,
ROUTE,721,3324,
ROUTE,722,3325,
ROUTE,723,3326,
ROUTE,724,3327,
ROUTE,725,3328,
ROUTE,726,3329,
ROUTE,727,3330,
ROUTE,728,3331,
ROUTE,729,3332,
ROUTE,730,3333,
ROUTE,731,3334,
ROUTE,732,3335,
ROUTE,733,3336,
ROUTE,734,3337,
ROUTE,735,3338,
ROUTE,736,3339,
ROUTE,737,3340,
ROUTE,738,3341,
ROUTE,739,3342,
ROUTE,740,3343,
ROUTE,741,3344,
ROUTE,742,3345,
ROUTE,743,3346,
ROUTE,744,3347,
ROUTE,745,3348,
ROUTE,746,3349,
ROUTE,747,3350,
ROUTE,748,3351,
ROUTE,749,3352,
ROUTE,750,3353,
ROUTE,751,3354,
ROUTE,752,3355,
ROUTE,753,3356,
ROUTE,754,3357,
ROUTE,755,3358,
ROUTE,756,3359,
ROUTE,757,3360,
ROUTE,758,3361,
ROUTE,759,3362,
ROUTE,760,3363,
ROUTE,761,3364,
ROUTE,762,3365,
ROUTE,763,3366,
ROUTE,764,3367,
ROUTE,765,3368,
ROUTE,766,3369,
ROUTE,767,3370,
ROUTE,768,3371,
ROUTE,769,3372,
ROUTE,770,3373,
ROUTE,771,3374,
ROUTE,772,3375,
ROUTE,773,3376,
ROUTE,774,3377,
ROUTE,775,3378,
ROUTE,776,3379,
ROUTE,777,3380,
ROUTE,778,3381,
ROUTE,779,3382,
ROUTE,780,3383,
ROUTE,781,3384,
ROUTE,782,3385,
ROUTE,783,3386,
ROUTE,784,3387,
ROUTE,785,3388,
ROUTE,786,3389,
ROUTE,787,3390,
ROUTE,788,3391,
ROUTE,789,3392,
ROUTE,790,3393,
ROUTE,791,3394,
ROUTE,792,3395,
ROUTE,793,3396,
ROUTE,794,3397,
ROUTE,795,3398,
ROUTE,796,3399,
ROUTE,797,3400,
ROUTE,798,3401,
ROUTE,799,3402,
ROUTE,800,3403,
ROUTE,801,3404,
ROUTE,802,3405,
ROUTE,803,3406,
ROUTE,804,3407,
ROUTE,805,3408,
ROUTE,806,3409,
ROUTE,807,3410,
ROUTE,808,3411,
ROUTE,809,3412,
ROUTE,810,3413,
ROUTE,811,3414,
ROUTE,812,3415,
ROUTE,813,3416,
ROUTE,814,3417,
ROUTE,815,3418,
ROUTE,816,3419,
ROUTE,817,3420,
ROUTE,818,3421,
ROUTE,819,3422,
ROUTE,820,3423,
COMBAT,1,3424,SHOT_1
COMBAT,2,3425,SHOT_1
COMBAT,3,3426,SHOT_1
COMBAT,4,3427,SHOT_1
COMBAT,5,3428,SHOT_1
COMBAT,6,3429,RELEASE_1
COMBAT,7,3430,RELEASE_1
COMBAT,8,3431,RELEASE_1
COMBAT,9,3432,RELEASE_1
COMBAT,10,3433,RELEASE_1
COMBAT,11,3434,SHOT_2
COMBAT,12,3435,SHOT_2
COMBAT,13,3436,SHOT_2
COMBAT,14,3437,SHOT_2
COMBAT,15,3438,SHOT_2
COMBAT,16,3439,OBSERVE
COMBAT,17,3440,OBSERVE
COMBAT,18,3441,OBSERVE
COMBAT,19,3442,OBSERVE
COMBAT,20,3443,OBSERVE
COMBAT,21,3444,OBSERVE
COMBAT,22,3445,OBSERVE
COMBAT,23,3446,OBSERVE
COMBAT,24,3447,OBSERVE
COMBAT,25,3448,OBSERVE
COMBAT,26,3449,OBSERVE
COMBAT,27,3450,OBSERVE
COMBAT,28,3451,OBSERVE
COMBAT,29,3452,OBSERVE
COMBAT,30,3453,OBSERVE
COMBAT,31,3454,OBSERVE
COMBAT,32,3455,OBSERVE
COMBAT,33,3456,OBSERVE
COMBAT,34,3457,OBSERVE
COMBAT,35,3458,OBSERVE
COMBAT,36,3459,OBSERVE
COMBAT,37,3460,OBSERVE
COMBAT,38,3461,OBSERVE
COMBAT,39,3462,OBSERVE
COMBAT,40,3463,OBSERVE
COMBAT,41,3464,OBSERVE
COMBAT,42,3465,OBSERVE
COMBAT,43,3466,OBSERVE
COMBAT,44,3467,OBSERVE
COMBAT,45,3468,OBSERVE
COMBAT,46,3469,OBSERVE
COMBAT,47,3470,OBSERVE
COMBAT,48,3471,OBSERVE
COMBAT,49,3472,OBSERVE
COMBAT,50,3473,OBSERVE
COMBAT,51,3474,OBSERVE
COMBAT,52,3475,OBSERVE
COMBAT,53,3476,OBSERVE
COMBAT,54,3477,OBSERVE
COMBAT,55,3478,OBSERVE
COMBAT,56,3479,OBSERVE
COMBAT,57,3480,OBSERVE
COMBAT,58,3481,OBSERVE
COMBAT,59,3482,OBSERVE
COMBAT,60,3483,OBSERVE
COMBAT,61,3484,OBSERVE
COMBAT,62,3485,OBSERVE
COMBAT,63,3486,OBSERVE
COMBAT,64,3487,OBSERVE
COMBAT,65,3488,OBSERVE
COMBAT,66,3489,OBSERVE
COMBAT,67,3490,OBSERVE
COMBAT,68,3491,OBSERVE
COMBAT,69,3492,OBSERVE
COMBAT,70,3493,OBSERVE
COMBAT,71,3494,OBSERVE
COMBAT,72,3495,OBSERVE
COMBAT,73,3496,OBSERVE
COMBAT,74,3497,OBSERVE
COMBAT,75,3498,OBSERVE
COMBAT,76,3499,OBSERVE
COMBAT,77,3500,OBSERVE
COMBAT,78,3501,OBSERVE
COMBAT,79,3502,OBSERVE
COMBAT,80,3503,OBSERVE
COMBAT,81,3504,OBSERVE
COMBAT,82,3505,OBSERVE
COMBAT,83,3506,OBSERVE
COMBAT,84,3507,OBSERVE
COMBAT,85,3508,OBSERVE
COMBAT,86,3509,OBSERVE
COMBAT,87,3510,OBSERVE
COMBAT,88,3511,OBSERVE
COMBAT,89,3512,OBSERVE
COMBAT,90,3513,OBSERVE
COMBAT,91,3514,OBSERVE
COMBAT,92,3515,OBSERVE
COMBAT,93,3516,OBSERVE
COMBAT,94,3517,OBSERVE
COMBAT,95,3518,OBSERVE
COMBAT,96,3519,OBSERVE
COMBAT,97,3520,OBSERVE
COMBAT,98,3521,OBSERVE
COMBAT,99,3522,OBSERVE
COMBAT,100,3523,OBSERVE
COMBAT,101,3524,OBSERVE
COMBAT,102,3525,OBSERVE
COMBAT,103,3526,OBSERVE
COMBAT,104,3527,OBSERVE
COMBAT,105,3528,OBSERVE
COMBAT,106,3529,OBSERVE
COMBAT,107,3530,OBSERVE
COMBAT,108,3531,OBSERVE
COMBAT,109,3532,OBSERVE
COMBAT,110,3533,OBSERVE
COMBAT,111,3534,OBSERVE
COMBAT,112,3535,OBSERVE
COMBAT,113,3536,OBSERVE
COMBAT,114,3537,OBSERVE
COMBAT,115,3538,OBSERVE
COMBAT,116,3539,OBSERVE
COMBAT,117,3540,OBSERVE
COMBAT,118,3541,OBSERVE
COMBAT,119,3542,OBSERVE
COMBAT,120,3543,OBSERVE
COMBAT,121,3544,OBSERVE
COMBAT,122,3545,OBSERVE
COMBAT,123,3546,OBSERVE
COMBAT,124,3547,OBSERVE
COMBAT,125,3548,OBSERVE
COMBAT,126,3549,OBSERVE
COMBAT,127,3550,OBSERVE
COMBAT,128,3551,OBSERVE
COMBAT,129,3552,OBSERVE
COMBAT,130,3553,OBSERVE
COMBAT,131,3554,OBSERVE
COMBAT,132,3555,OBSERVE
COMBAT,133,3556,OBSERVE
COMBAT,134,3557,OBSERVE
COMBAT,135,3558,OBSERVE

Motivo do encerramento: TESTE_CONCLUIDO
