frame,relative_frame,is_lagged,lag_count,event,input_state
2816,327,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2817,328,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2818,329,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2819,330,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2820,331,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2821,332,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2822,333,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2823,334,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2824,335,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2825,336,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2826,337,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2827,338,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2828,339,0,111,"START","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2829,340,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2830,341,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2831,342,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2832,343,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2833,344,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2834,345,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2835,346,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2836,347,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2837,348,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2838,349,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2839,350,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2840,351,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2841,352,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2842,353,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2843,354,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2844,355,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2845,356,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2846,357,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2847,358,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2848,359,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2849,360,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2850,361,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2851,362,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2852,363,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2853,364,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2854,365,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2855,366,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2856,367,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2857,368,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2858,369,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2859,370,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2860,371,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2861,372,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2862,373,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2863,374,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2864,375,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2865,376,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2866,377,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2867,378,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2868,379,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2869,380,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2870,381,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2871,382,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2872,383,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2873,384,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2874,385,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2875,386,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2876,387,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2877,388,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2878,389,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2879,390,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2880,391,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2881,392,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2882,393,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2883,394,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2884,395,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2885,396,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2886,397,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2887,398,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2888,399,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2889,400,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2890,401,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2891,402,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2892,403,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2893,404,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2894,405,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2895,406,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2896,407,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2897,408,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2898,409,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2899,410,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2900,411,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2901,412,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2902,413,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2903,414,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2904,415,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2905,416,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2906,417,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2907,418,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2908,419,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2909,420,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2910,421,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2911,422,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2912,423,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2913,424,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2914,425,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2915,426,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2916,427,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2917,428,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2918,429,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2919,430,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2920,431,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2921,432,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2922,433,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
2923,434,0,111,"","A=0;A Down=0;A Left=0;A Right=0;A Up=0;B=0;C Down=0;C Left=0;C Right=0;C Up=0;DPad D=0;DPad L=0;DPad R=0;DPad U=0;L=0;R=0;Start=0;X Axis=0;Y Axis=0;Z=0"
