frame,event,state,gate_enabled,attempt,memory_remaining,ready_count,result_elapsed,kill_confirm_count,screen_x,screen_x_copy,raw_horizontal,normalized,soldier_state_a,soldier_state_b,soldier_pointer_hex,arm_ready,raw_detected,normalized_detected,auto_aim_detected,pointer_dead,state_a_dead,state_b_dead,strong_kill,medium_kill,kill_candidate
46218,SAMPLE,COMPLETE,false,2,44,2,90,0,173.39842224121,173.39842224121,70.148902893066,-0.070156574249268,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46220,SAMPLE,COMPLETE,false,2,44,2,90,0,183.31454467773,183.31454467773,121.4546661377,-0.12173795700073,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46222,SAMPLE,COMPLETE,false,2,44,2,90,0,190.62516784668,190.62516784668,158.67768859863,-0.15932083129883,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46224,SAMPLE,COMPLETE,false,2,44,2,90,0,196.0103302002,196.0103302002,185.66677856445,-0.18674087524414,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46226,SAMPLE,COMPLETE,false,2,44,2,90,0,200.04188537598,200.04188537598,205.59222412109,-0.20711469650269,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46228,SAMPLE,COMPLETE,false,2,44,2,90,0,203.17324829102,203.17324829102,220.88467407227,-0.22279024124146,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46230,SAMPLE,COMPLETE,false,2,44,2,90,0,203.17324829102,203.17324829102,220.88467407227,-0.22279024124146,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46232,SAMPLE,COMPLETE,false,2,44,2,90,0,205.65434265137,205.65434265137,232.87181091309,-0.23515796661377,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46234,SAMPLE,COMPLETE,false,2,44,2,90,0,207.67495727539,207.67495727539,242.53485107422,-0.24517679214478,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46236,SAMPLE,COMPLETE,false,2,44,2,90,0,210.05560302734,210.05560302734,253.78935241699,-0.25692176818848,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46238,SAMPLE,COMPLETE,false,2,44,2,90,0,211.48210144043,211.48210144043,260.45959472656,-0.2638726234436,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46240,SAMPLE,COMPLETE,false,2,44,2,90,0,212.80310058594,212.80310058594,266.60217285156,-0.27034425735474,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46242,SAMPLE,COMPLETE,false,2,44,2,90,0,214.05909729004,214.05909729004,272.4133605957,-0.27643251419067,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46244,SAMPLE,COMPLETE,false,2,44,2,90,0,215.28839111328,215.28839111328,278.07180786133,-0.28237676620483,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46246,SAMPLE,COMPLETE,false,2,44,2,90,0,215.28839111328,215.28839111328,278.07180786133,-0.28237676620483,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46248,SAMPLE,COMPLETE,false,2,44,2,90,0,216.46534729004,216.46534729004,283.46469116211,-0.28808116912842,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46250,SAMPLE,COMPLETE,false,2,44,2,90,0,217.62481689453,217.62481689453,288.74774169922,-0.29369020462036,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46252,SAMPLE,COMPLETE,false,2,44,2,90,0,218.72787475586,218.72787475586,293.73077392578,-0.29896306991577,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46254,SAMPLE,COMPLETE,false,2,44,2,90,0,219.77766418457,219.77766418457,298.4338684082,-0.30399656295776,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46256,SAMPLE,COMPLETE,false,2,44,2,90,0,221.17372131348,221.17372131348,304.62915039063,-0.31065988540649,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46258,SAMPLE,COMPLETE,false,2,44,2,90,0,222.11183166504,222.11183166504,308.7561340332,-0.31507015228271,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46260,SAMPLE,COMPLETE,false,2,44,2,90,0,222.11183166504,222.11183166504,308.7561340332,-0.31507015228271,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46262,SAMPLE,COMPLETE,false,2,44,2,90,0,222.97802734375,222.97802734375,312.54037475586,-0.31914472579956,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46264,SAMPLE,COMPLETE,false,2,44,2,90,0,223.7702331543,223.7702331543,315.97909545898,-0.32293176651001,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46266,SAMPLE,COMPLETE,false,2,44,2,90,0,224.48617553711,224.48617553711,319.06649780273,-0.32633543014526,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46268,SAMPLE,COMPLETE,false,2,44,2,90,0,225.10009765625,225.10009765625,321.69619750977,-0.32921171188354,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46270,SAMPLE,COMPLETE,false,2,44,2,90,0,225.8067779541,225.8067779541,324.70358276367,-0.33251953125,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46272,SAMPLE,COMPLETE,false,2,44,2,90,0,226.23573303223,226.23573303223,326.51907348633,-0.33251953125,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46274,SAMPLE,COMPLETE,false,2,44,2,90,0,226.23573303223,226.23573303223,326.51907348633,-0.33453273773193,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46276,SAMPLE,COMPLETE,false,2,44,2,90,0,226.63247680664,226.63247680664,328.19277954102,-0.33640241622925,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46278,SAMPLE,COMPLETE,false,2,44,2,90,0,226.98640441895,226.98640441895,329.6813659668,-0.33807992935181,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46280,SAMPLE,COMPLETE,false,2,44,2,90,0,227.30574035645,227.30574035645,331.01922607422,-0.33956623077393,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46282,SAMPLE,COMPLETE,false,2,44,2,90,0,227.71812438965,227.71812438965,332.74072265625,-0.34148359298706,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46284,SAMPLE,COMPLETE,false,2,44,2,90,0,227.71812438965,227.71812438965,332.74072265625,-0.34148359298706,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46286,SAMPLE,COMPLETE,false,2,44,2,90,0,228.00579833984,228.00579833984,333.94326782227,-0.3428258895874,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46288,SAMPLE,COMPLETE,false,2,44,2,90,0,228.29797363281,228.29797363281,335.16482543945,-0.34421586990356,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46290,SAMPLE,COMPLETE,false,2,44,2,90,0,228.58108520508,228.58108520508,336.34683227539,-0.34551048278809,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46292,SAMPLE,COMPLETE,false,2,44,2,90,0,228.96170043945,228.96170043945,337.95217895508,-0.3472843170166,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46294,SAMPLE,COMPLETE,false,2,44,2,90,0,229.51968383789,229.51968383789,340.3115234375,-0.34982490539551,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46296,SAMPLE,COMPLETE,false,2,44,2,90,0,230.31526184082,230.31526184082,343.67059326172,-0.35356378555298,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46298,SAMPLE,COMPLETE,false,2,44,2,90,0,230.31526184082,230.31526184082,343.67059326172,-0.35356378555298,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46300,SAMPLE,COMPLETE,false,2,44,2,90,0,231.40034484863,231.40034484863,348.23779296875,-0.35854959487915,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46302,SAMPLE,COMPLETE,false,2,44,2,90,0,232.81423950195,232.81423950195,354.16448974609,-0.36502122879028,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46304,SAMPLE,COMPLETE,false,2,44,2,90,0,234.5319519043,234.5319519043,361.34631347656,-0.37288284301758,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46306,SAMPLE,COMPLETE,false,2,44,2,90,0,215.12384033203,215.12384033203,276.60464477539,-0.28160953521729,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46308,SAMPLE,COMPLETE,false,2,44,2,90,0,195.06185913086,195.06185913086,180.62135314941,-0.18194723129272,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46310,SAMPLE,COMPLETE,false,2,44,2,90,0,185.93174743652,185.93174743652,134.7110748291,-0.13525581359863,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46312,SAMPLE,COMPLETE,false,2,44,2,90,0,185.93174743652,185.93174743652,134.7110748291,-0.13525581359863,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46314,SAMPLE,COMPLETE,false,2,44,2,90,0,179.1791229248,179.1791229248,100.0958404541,-0.10026168823242,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46316,SAMPLE,COMPLETE,false,2,44,2,90,0,174.18487548828,174.18487548828,74.220428466797,-0.074279308319092,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46318,SAMPLE,COMPLETE,false,2,44,2,90,0,169.02236938477,169.02236938477,47.295581817627,-0.047290325164795,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46320,SAMPLE,COMPLETE,false,2,44,2,90,0,165.73873901367,165.73873901367,30.105220794678,-0.030033111572266,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46322,SAMPLE,COMPLETE,false,2,44,2,90,0,164.24436950684,164.24436950684,22.270950317383,-0.022219181060791,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46324,SAMPLE,COMPLETE,false,2,44,2,90,0,164.24436950684,164.24436950684,22.270950317383,-0.022219181060791,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46326,SAMPLE,COMPLETE,false,2,44,2,90,0,163.13912963867,163.13912963867,16.473642349243,-0.01641845703125,0,0,0x801FABDC,false,false,false,false,false,false,false,false,false,false
46328,SAMPLE,COMPLETE,false,2,44,2,90,0,162.3217010498,162.3217010498,12.184752464294,-0.012152194976807,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46330,SAMPLE,COMPLETE,false,2,44,2,90,0,161.71713256836,161.71713256836,9.0121965408325,-0.0089402198791504,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46332,SAMPLE,COMPLETE,false,2,44,2,90,0,161.09219360352,161.09219360352,5.7324233055115,-0.0056805610656738,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46334,SAMPLE,COMPLETE,false,2,44,2,90,0,160.69470214844,160.69470214844,3.6462132930756,-0.0035715103149414,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46336,SAMPLE,COMPLETE,false,2,44,2,90,0,160.69470214844,160.69470214844,3.6462132930756,-0.0035715103149414,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46338,SAMPLE,COMPLETE,false,2,44,2,90,0,160.44186401367,160.44186401367,2.3191773891449,-0.0022292137145996,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46340,SAMPLE,COMPLETE,false,2,44,2,90,0,160.32679748535,160.32679748535,1.7152389287949,-0.0016536712646484,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46342,SAMPLE,COMPLETE,false,2,44,2,90,0,160.2078704834,160.2078704834,1.0910363197327,-0.001030445098877,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46344,SAMPLE,COMPLETE,false,2,44,2,90,0,160.1537322998,160.1537322998,0.80688494443893,-0.00074291229248047,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46346,SAMPLE,COMPLETE,false,2,44,2,90,0,160.11370849609,160.11370849609,0.59681469202042,-0.00074291229248047,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46348,SAMPLE,COMPLETE,false,2,44,2,90,0,160.11370849609,160.11370849609,0.59681469202042,-0.00055122375488281,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46350,SAMPLE,COMPLETE,false,2,44,2,90,0,160.08409118652,160.08409118652,0.44136416912079,-0.00035953521728516,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46352,SAMPLE,COMPLETE,false,2,44,2,90,0,160.06219482422,160.06219482422,0.32643812894821,-0.00026369094848633,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46354,SAMPLE,COMPLETE,false,2,44,2,90,0,160.04600524902,160.04600524902,0.24146492779255,-0.0001678466796875,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46356,SAMPLE,COMPLETE,false,2,44,2,90,0,160.03402709961,160.03402709961,0.17859594523907,-0.00011968612670898,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46358,SAMPLE,COMPLETE,false,2,44,2,90,0,160.02516174316,160.02516174316,0.13206489384174,-7.2002410888672e-05,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46360,SAMPLE,COMPLETE,false,2,44,2,90,0,160.02516174316,160.02516174316,0.13206489384174,-7.2002410888672e-05,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46362,SAMPLE,COMPLETE,false,2,44,2,90,0,160.01861572266,160.01861572266,0.097707197070122,-2.3841857910156e-05,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46364,SAMPLE,COMPLETE,false,2,44,2,90,0,160.01376342773,160.01376342773,0.072239257395267,-2.3841857910156e-05,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46366,SAMPLE,COMPLETE,false,2,44,2,90,0,160.0101776123,160.0101776123,0.053418606519699,2.3961067199707e-05,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46368,SAMPLE,COMPLETE,false,2,44,2,90,0,160.00752258301,160.00752258301,0.039483319967985,2.3961067199707e-05,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46370,SAMPLE,COMPLETE,false,2,44,2,90,0,160.00556945801,160.00556945801,0.029232071712613,-2.3841857910156e-05,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46372,SAMPLE,COMPLETE,false,2,44,2,90,0,160.00354003906,160.00354003906,0.018580386415124,-2.3841857910156e-05,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46374,SAMPLE,COMPLETE,false,2,44,2,90,0,160.00262451172,160.00262451172,0.013775113038719,-2.3841857910156e-05,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46376,SAMPLE,COMPLETE,false,2,44,2,90,0,160.00193786621,160.00193786621,0.010171158239245,-2.3841857910156e-05,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46378,SAMPLE,COMPLETE,false,2,44,2,90,0,160.00143432617,160.00143432617,0.0075282589532435,-2.3841857910156e-05,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46380,SAMPLE,COMPLETE,false,2,44,2,90,0,160.00143432617,160.00143432617,0.0075282589532435,-2.3841857910156e-05,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46382,SAMPLE,COMPLETE,false,2,44,2,90,0,172.50025939941,172.50025939941,65.468589782715,-0.06545877456665,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46384,SAMPLE,COMPLETE,false,2,44,2,90,0,185.42018127441,185.42018127441,132.24942016602,-0.13261938095093,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46386,SAMPLE,COMPLETE,false,2,44,2,90,0,185.42018127441,185.42018127441,132.24942016602,-0.13261938095093,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46388,SAMPLE,COMPLETE,false,2,44,2,90,0,192.03002929688,192.03002929688,165.66246032715,-0.16651105880737,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46390,SAMPLE,COMPLETE,false,2,44,2,90,0,181.65573120117,181.65573120117,112.80520629883,-0.11315679550171,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46392,SAMPLE,COMPLETE,false,2,44,2,90,0,181.65573120117,181.65573120117,112.80520629883,-0.11315679550171,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46394,SAMPLE,COMPLETE,false,2,44,2,90,0,173.81022644043,173.81022644043,72.189056396484,-0.072313785552979,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46396,SAMPLE,COMPLETE,false,2,44,2,90,0,167.81495666504,167.81495666504,40.916595458984,-0.040962696075439,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46398,SAMPLE,COMPLETE,false,2,44,2,90,0,163.23498535156,163.23498535156,16.948209762573,-0.016945838928223,0,0,0x801FABDC,false,false,false,false,false,false,false,false,false,false
46400,SAMPLE,COMPLETE,false,2,44,2,90,0,159.65330505371,159.65330505371,-1.8166712522507,0.0017497539520264,0,0,0x801FABDC,true,false,false,false,false,false,false,false,false,false
46402,SAMPLE,COMPLETE,false,2,44,2,90,0,156.94845581055,156.94845581055,-15.989561080933,0.015939235687256,0,0,0x801FABDC,false,false,false,false,false,false,false,false,false,false
46404,SAMPLE,COMPLETE,false,2,44,2,90,0,154.8657989502,154.8657989502,-26.900106430054,0.026868939399719,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46406,SAMPLE,COMPLETE,false,2,44,2,90,0,153.10023498535,153.10023498535,-36.144309997559,0.036121010780334,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46408,SAMPLE,COMPLETE,false,2,44,2,90,0,151.67883300781,151.67883300781,-43.580368041992,0.043599367141724,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46410,SAMPLE,COMPLETE,false,2,44,2,90,0,151.67883300781,151.67883300781,-43.580368041992,0.043599367141724,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46412,SAMPLE,COMPLETE,false,2,44,2,90,0,150.22367858887,150.22367858887,-51.185352325439,0.05126941204071,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46414,SAMPLE,COMPLETE,false,2,44,2,90,0,149.56341552734,149.56341552734,-54.633525848389,0.054720759391785,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46416,SAMPLE,COMPLETE,false,2,44,2,90,0,148.96687316895,148.96687316895,-57.748943328857,0.057788729667664,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46418,SAMPLE,COMPLETE,false,2,44,2,90,0,148.44618225098,148.44618225098,-60.468597412109,0.060521245002747,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46420,SAMPLE,COMPLETE,false,2,44,2,90,0,148.07734680176,148.07734680176,-62.397178649902,0.062438726425171,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46422,SAMPLE,COMPLETE,false,2,44,2,90,0,147.85908508301,147.85908508301,-63.540832519531,0.063589215278625,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46424,SAMPLE,COMPLETE,false,2,44,2,90,0,147.78790283203,147.78790283203,-63.916976928711,0.06397271156311,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46426,SAMPLE,COMPLETE,false,2,44,2,90,0,147.79513549805,147.79513549805,-63.883506774902,0.063924789428711,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46428,SAMPLE,COMPLETE,false,2,44,2,90,0,147.79513549805,147.79513549805,-63.883506774902,0.063924789428711,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46430,SAMPLE,COMPLETE,false,2,44,2,90,0,147.83267211914,147.83267211914,-63.691143035889,0.063733100891113,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46432,SAMPLE,COMPLETE,false,2,44,2,90,0,147.91638183594,147.91638183594,-63.25728225708,0.06325376033783,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46434,SAMPLE,COMPLETE,false,2,44,2,90,0,147.98901367188,147.98901367188,-62.880645751953,0.062918186187744,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46436,SAMPLE,COMPLETE,false,2,44,2,90,0,148.04510498047,148.04510498047,-62.589988708496,0.062582612037659,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46438,SAMPLE,COMPLETE,false,2,44,2,90,0,148.10859680176,148.10859680176,-62.26025390625,0.062294960021973,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46440,SAMPLE,COMPLETE,false,2,44,2,90,0,148.17535400391,148.17535400391,-61.913635253906,0.061911463737488,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46442,SAMPLE,COMPLETE,false,2,44,2,90,0,148.20950317383,148.20950317383,-61.736484527588,0.061911463737488,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46444,SAMPLE,COMPLETE,false,2,44,2,90,0,148.20950317383,148.20950317383,-61.736484527588,0.06176769733429,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46446,SAMPLE,COMPLETE,false,2,44,2,90,0,148.23947143555,148.23947143555,-61.581016540527,0.061575889587402,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46448,SAMPLE,COMPLETE,false,2,44,2,90,0,148.26649475098,148.26649475098,-61.440818786621,0.061480045318604,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46450,SAMPLE,COMPLETE,false,2,44,2,90,0,148.29362487793,148.29362487793,-61.299964904785,0.061336278915405,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46452,SAMPLE,COMPLETE,false,2,44,2,90,0,148.33407592773,148.33407592773,-61.089786529541,0.061096549034119,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46454,SAMPLE,COMPLETE,false,2,44,2,90,0,148.36924743652,148.36924743652,-60.906833648682,0.060904741287231,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46456,SAMPLE,COMPLETE,false,2,44,2,90,0,148.3957824707,148.3957824707,-60.768779754639,0.060808897018433,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46458,SAMPLE,COMPLETE,false,2,44,2,90,0,148.73501586914,148.73501586914,-58.998886108398,0.058987140655518,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46460,SAMPLE,COMPLETE,false,2,44,2,90,0,148.73501586914,148.73501586914,-58.998886108398,0.058987140655518,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46462,SAMPLE,COMPLETE,false,2,44,2,90,0,149.01174926758,149.01174926758,-57.554492950439,0.057549118995667,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46464,SAMPLE,COMPLETE,false,2,44,2,90,0,149.20376586914,149.20376586914,-56.551933288574,0.05654239654541,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46466,SAMPLE,COMPLETE,false,2,44,2,90,0,149.2785949707,149.2785949707,-56.160968780518,0.056158900260925,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46468,SAMPLE,COMPLETE,false,2,44,2,90,0,149.17950439453,149.17950439453,-56.677963256836,0.056686282157898,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46470,SAMPLE,COMPLETE,false,2,44,2,90,0,148.90856933594,148.90856933594,-58.090675354004,0.058124303817749,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46472,SAMPLE,COMPLETE,false,2,44,2,90,0,148.49697875977,148.49697875977,-60.235290527344,0.06023371219635,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46474,SAMPLE,COMPLETE,false,2,44,2,90,0,148.00164794922,148.00164794922,-62.813571929932,0.062870264053345,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46476,SAMPLE,COMPLETE,false,2,44,2,90,0,147.53672790527,147.53672790527,-65.231834411621,0.065267086029053,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46478,SAMPLE,COMPLETE,false,2,44,2,90,0,147.12626647949,147.12626647949,-67.364692687988,0.067424297332764,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46480,SAMPLE,COMPLETE,false,2,44,2,90,0,146.70402526855,146.70402526855,-69.554595947266,0.069629430770874,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46482,SAMPLE,COMPLETE,false,2,44,2,90,0,146.17054748535,146.17054748535,-72.319885253906,0.072409749031067,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46484,SAMPLE,COMPLETE,false,2,44,2,90,0,145.5843963623,145.5843963623,-75.354904174805,0.075477838516235,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46486,SAMPLE,COMPLETE,false,2,44,2,90,0,145.05609130859,145.05609130859,-78.084548950195,0.078258156776428,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46488,SAMPLE,COMPLETE,false,2,44,2,90,0,144.52206420898,144.52206420898,-80.838424682617,0.081038475036621,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46490,SAMPLE,COMPLETE,false,2,44,2,90,0,143.93127441406,143.93127441406,-83.876861572266,0.08410656452179,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46492,SAMPLE,COMPLETE,false,2,44,2,90,0,143.34957885742,143.34957885742,-86.852478027344,0.087126612663269,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46494,SAMPLE,COMPLETE,false,2,44,2,90,0,142.74925231934,142.74925231934,-89.900909423828,0.090242505073547,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46496,SAMPLE,COMPLETE,false,2,44,2,90,0,142.1418762207,142.1418762207,-92.955009460449,0.093406438827515,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46498,SAMPLE,COMPLETE,false,2,44,2,90,0,141.599609375,141.599609375,-95.653274536133,0.096234798431396,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46500,SAMPLE,COMPLETE,false,2,44,2,90,0,141.10125732422,141.10125732422,-98.088478088379,0.098823428153992,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46502,SAMPLE,COMPLETE,false,2,44,2,90,0,140.60737609863,140.60737609863,-100.47537231445,0.10141205787659,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46504,SAMPLE,COMPLETE,false,2,44,2,90,0,140.12783813477,140.12783813477,-102.76834869385,0.10390484333038,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46506,SAMPLE,COMPLETE,false,2,44,2,90,0,139.71383666992,139.71383666992,-104.71173858643,0.10606205463409,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46508,SAMPLE,COMPLETE,false,2,44,2,90,0,139.33564758301,139.33564758301,-106.46234130859,0.10802745819092,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46510,SAMPLE,COMPLETE,false,2,44,2,90,0,138.97314453125,138.97314453125,-108.12635040283,0.10989701747894,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46512,SAMPLE,COMPLETE,false,2,44,2,90,0,138.60250854492,138.60250854492,-109.82321166992,0.11181449890137,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46514,SAMPLE,COMPLETE,false,2,44,2,90,0,138.2668762207,138.2668762207,-111.36642456055,0.1135401725769,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46516,SAMPLE,COMPLETE,false,2,44,2,90,0,138.00491333008,138.00491333008,-112.57174682617,0.11488258838654,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
46518,SAMPLE,COMPLETE,false,2,44,2,90,0,137.80624389648,137.80624389648,-113.48575592041,0.11593723297119,0,0,0x801FABDC,false,true,true,true,false,false,false,false,false,false
